order_id,seller_id,buyer_id,gross_amount,currency,order_date,status,payment_id,scenario
ORD-C03-000536,SEL-C03-036,BUY-C03-0153,421.31,BRL,2026-03-13T15:28:00Z,paid,PAY-C03-000536,order_gateway_payout_candidate
ORD-C03-000537,SEL-C03-037,BUY-C03-0160,404.22,BRL,2026-03-14T15:41:00Z,paid,PAY-C03-000537,order_gateway_payout_candidate
ORD-C03-000538,SEL-C03-038,BUY-C03-0167,629.90,BRL,2026-03-15T15:54:00Z,paid,PAY-C03-000538,order_gateway_payout_candidate
ORD-C03-000539,SEL-C03-039,BUY-C03-0174,1907.17,BRL,2026-03-16T16:07:00Z,paid,PAY-C03-000539,order_gateway_payout_candidate
ORD-C03-000540,SEL-C03-040,BUY-C03-0181,2079.47,BRL,2026-03-17T12:00:00Z,paid,PAY-C03-000540,order_gateway_payout_candidate
ORD-C03-000541,SEL-C03-041,BUY-C03-0188,1984.83,BRL,2026-03-18T12:13:00Z,paid,PAY-C03-000541,order_gateway_payout_candidate
ORD-C03-000542,SEL-C03-042,BUY-C03-0195,1497.20,BRL,2026-03-19T12:26:00Z,paid,PAY-C03-000542,order_gateway_payout_candidate
ORD-C03-000543,SEL-C03-043,BUY-C03-0202,2181.92,BRL,2026-03-20T12:39:00Z,paid,PAY-C03-000543,order_gateway_payout_candidate
ORD-C03-000544,SEL-C03-044,BUY-C03-0209,181.49,BRL,2026-03-21T12:52:00Z,refunded,PAY-C03-000544,order_has_refund
ORD-C03-000545,SEL-C03-045,BUY-C03-0216,244.32,BRL,2026-03-22T13:05:00Z,paid,PAY-C03-000545,order_gateway_payout_candidate
ORD-C03-000546,SEL-C03-046,BUY-C03-0223,1358.62,BRL,2026-03-23T13:18:00Z,paid,PAY-C03-000546,order_gateway_payout_candidate
ORD-C03-000547,SEL-C03-047,BUY-C03-0230,282.37,BRL,2026-03-24T13:31:00Z,paid,PAY-C03-000547,order_gateway_payout_candidate
ORD-C03-000548,SEL-C03-048,BUY-C03-0237,26.55,BRL,2026-03-25T13:44:00Z,paid,PAY-C03-000548,order_gateway_payout_candidate
ORD-C03-000549,SEL-C03-049,BUY-C03-0244,805.67,BRL,2026-03-26T13:57:00Z,paid,PAY-C03-000549,order_gateway_payout_candidate
ORD-C03-000550,SEL-C03-050,BUY-C03-0251,1468.94,BRL,2026-03-27T14:10:00Z,paid,PAY-C03-000550,order_gateway_payout_candidate
ORD-C03-000551,SEL-C03-001,BUY-C03-0258,490.05,BRL,2026-03-28T14:23:00Z,disputed,PAY-C03-000551,order_needs_review
ORD-C03-000552,SEL-C03-002,BUY-C03-0265,1880.65,USD,2026-03-29T14:36:00Z,paid,PAY-C03-000552,order_gateway_payout_candidate
ORD-C03-000553,SEL-C03-003,BUY-C03-0272,1754.99,BRL,2026-03-30T14:49:00Z,paid,PAY-C03-000553,order_gateway_payout_candidate
ORD-C03-000554,SEL-C03-004,BUY-C03-0279,1986.00,BRL,2026-03-31T15:02:00Z,paid,PAY-C03-000554,order_gateway_payout_candidate
ORD-C03-000555,SEL-C03-005,BUY-C03-0286,158.21,BRL,2026-04-01T15:15:00Z,paid,PAY-C03-000555,order_gateway_payout_candidate
ORD-C03-000556,SEL-C03-006,BUY-C03-0293,710.93,BRL,2026-04-02T15:28:00Z,paid,PAY-C03-000556,order_gateway_payout_candidate
ORD-C03-000557,SEL-C03-007,BUY-C03-0300,1186.74,BRL,2026-04-03T15:41:00Z,paid,PAY-C03-000557,order_gateway_payout_candidate
ORD-C03-000558,SEL-C03-008,BUY-C03-0307,1901.12,BRL,2026-03-04T15:54:00Z,pending,PAY-C03-000558,order_not_captured_yet
ORD-C03-000559,SEL-C03-009,BUY-C03-0314,816.88,BRL,2026-03-05T16:07:00Z,paid,PAY-C03-000559,order_gateway_payout_candidate
ORD-C03-000560,SEL-C03-010,BUY-C03-0321,568.95,BRL,2026-03-06T12:00:00Z,paid,PAY-C03-000560,order_gateway_payout_candidate
ORD-C03-000561,SEL-C03-011,BUY-C03-0328,250.55,BRL,2026-03-07T12:13:00Z,refunded,PAY-C03-000561,order_has_refund
ORD-C03-000562,SEL-C03-012,BUY-C03-0335,1936.06,BRL,2026-03-08T12:26:00Z,paid,PAY-C03-000562,order_gateway_payout_candidate
ORD-C03-000563,SEL-C03-013,BUY-C03-0342,2045.85,BRL,2026-03-09T12:39:00Z,paid,PAY-C03-000563,order_gateway_payout_candidate
ORD-C03-000564,SEL-C03-014,BUY-C03-0349,1249.09,EUR,2026-03-10T12:52:00Z,paid,PAY-C03-000564,order_gateway_payout_candidate
ORD-C03-000565,SEL-C03-015,BUY-C03-0356,671.63,BRL,2026-03-11T13:05:00Z,paid,PAY-C03-000565,order_gateway_payout_candidate
ORD-C03-000566,SEL-C03-016,BUY-C03-0363,1270.05,BRL,2026-03-12T13:18:00Z,paid,PAY-C03-000566,order_gateway_payout_candidate
ORD-C03-000567,SEL-C03-017,BUY-C03-0370,326.51,BRL,2026-03-13T13:31:00Z,paid,PAY-C03-000567,order_gateway_payout_candidate
ORD-C03-000568,SEL-C03-018,BUY-C03-0377,1622.03,BRL,2026-03-14T13:44:00Z,paid,PAY-C03-000568,order_gateway_payout_candidate
ORD-C03-000569,SEL-C03-019,BUY-C03-0384,1913.74,BRL,2026-03-15T13:57:00Z,paid,PAY-C03-000569,order_gateway_payout_candidate
ORD-C03-000570,SEL-C03-020,BUY-C03-0391,2167.49,BRL,2026-03-16T14:10:00Z,paid,PAY-C03-000570,order_gateway_payout_candidate
ORD-C03-000571,SEL-C03-021,BUY-C03-0398,1271.76,BRL,2026-03-17T14:23:00Z,paid,PAY-C03-000571,order_gateway_payout_candidate
ORD-C03-000572,SEL-C03-022,BUY-C03-0405,1790.97,BRL,2026-03-18T14:36:00Z,paid,PAY-C03-000572,order_gateway_payout_candidate
ORD-C03-000573,SEL-C03-023,BUY-C03-0412,27.13,BRL,2026-03-19T14:49:00Z,paid,PAY-C03-000573,order_gateway_payout_candidate
ORD-C03-000574,SEL-C03-024,BUY-C03-0419,73.26,BRL,2026-03-20T15:02:00Z,paid,PAY-C03-000574,order_gateway_payout_candidate
ORD-C03-000575,SEL-C03-025,BUY-C03-0426,1530.43,BRL,2026-03-21T15:15:00Z,paid,PAY-C03-000575,order_gateway_payout_candidate
ORD-C03-000576,SEL-C03-026,BUY-C03-0433,1567.56,BRL,2026-03-22T15:28:00Z,paid,PAY-C03-000576,order_gateway_payout_candidate
ORD-C03-000577,SEL-C03-027,BUY-C03-0440,695.42,BRL,2026-03-23T15:41:00Z,paid,PAY-C03-000577,order_gateway_payout_candidate
ORD-C03-000578,SEL-C03-028,BUY-C03-0447,399.38,BRL,2026-03-24T15:54:00Z,refunded,PAY-C03-000578,order_has_refund
ORD-C03-000579,SEL-C03-029,BUY-C03-0454,940.51,BRL,2026-03-25T16:07:00Z,paid,PAY-C03-000579,order_gateway_payout_candidate
ORD-C03-000580,SEL-C03-030,BUY-C03-0461,962.64,BRL,2026-03-26T12:00:00Z,disputed,PAY-C03-000580,order_needs_review
ORD-C03-000581,SEL-C03-031,BUY-C03-0468,201.44,BRL,2026-03-27T12:13:00Z,paid,PAY-C03-000581,order_gateway_payout_candidate
ORD-C03-000582,SEL-C03-032,BUY-C03-0475,1043.21,BRL,2026-03-28T12:26:00Z,paid,PAY-C03-000582,order_gateway_payout_candidate
ORD-C03-000583,SEL-C03-033,BUY-C03-0482,2088.25,BRL,2026-03-29T12:39:00Z,paid,PAY-C03-000583,order_gateway_payout_candidate
ORD-C03-000584,SEL-C03-034,BUY-C03-0489,604.16,BRL,2026-03-30T12:52:00Z,paid,PAY-C03-000584,order_gateway_payout_candidate
ORD-C03-000585,SEL-C03-035,BUY-C03-0496,520.30,BRL,2026-03-31T13:05:00Z,paid,PAY-C03-000585,order_gateway_payout_candidate
ORD-C03-000586,SEL-C03-036,BUY-C03-0503,1445.58,BRL,2026-04-01T13:18:00Z,paid,PAY-C03-000586,order_gateway_payout_candidate
ORD-C03-000587,SEL-C03-037,BUY-C03-0510,2066.13,BRL,2026-04-02T13:31:00Z,paid,PAY-C03-000587,order_gateway_payout_candidate
ORD-C03-000588,SEL-C03-038,BUY-C03-0517,826.28,USD,2026-04-03T13:44:00Z,paid,PAY-C03-000588,order_gateway_payout_candidate
ORD-C03-000589,SEL-C03-039,BUY-C03-0524,1595.74,BRL,2026-03-04T13:57:00Z,pending,PAY-C03-000589,order_not_captured_yet
ORD-C03-000590,SEL-C03-040,BUY-C03-0531,1763.78,BRL,2026-03-05T14:10:00Z,paid,PAY-C03-000590,order_gateway_payout_candidate
ORD-C03-000591,SEL-C03-041,BUY-C03-0538,1258.71,BRL,2026-03-06T14:23:00Z,paid,PAY-C03-000591,order_gateway_payout_candidate
ORD-C03-000592,SEL-C03-042,BUY-C03-0545,971.74,BRL,2026-03-07T14:36:00Z,paid,PAY-C03-000592,order_gateway_payout_candidate
ORD-C03-000593,SEL-C03-043,BUY-C03-0552,516.02,BRL,2026-03-08T14:49:00Z,paid,PAY-C03-000593,order_gateway_payout_candidate
ORD-C03-000594,SEL-C03-044,BUY-C03-0559,1620.40,BRL,2026-03-09T15:02:00Z,paid,PAY-C03-000594,order_gateway_payout_candidate
ORD-C03-000595,SEL-C03-045,BUY-C03-0566,200.25,BRL,2026-03-10T15:15:00Z,refunded,PAY-C03-000595,order_has_refund
ORD-C03-000596,SEL-C03-046,BUY-C03-0573,1447.91,BRL,2026-03-11T15:28:00Z,paid,PAY-C03-000596,order_gateway_payout_candidate
ORD-C03-000597,SEL-C03-047,BUY-C03-0580,1813.91,BRL,2026-03-12T15:41:00Z,paid,PAY-C03-000597,order_gateway_payout_candidate
ORD-C03-000598,SEL-C03-048,BUY-C03-0587,1374.72,BRL,2026-03-13T15:54:00Z,paid,PAY-C03-000598,order_gateway_payout_candidate
ORD-C03-000599,SEL-C03-049,BUY-C03-0594,1531.41,BRL,2026-03-14T16:07:00Z,paid,PAY-C03-000599,order_gateway_payout_candidate
ORD-C03-000600,SEL-C03-050,BUY-C03-0601,1948.16,EUR,2026-03-15T12:00:00Z,paid,PAY-C03-000600,order_gateway_payout_candidate
ORD-C03-000601,SEL-C03-001,BUY-C03-0608,1456.61,BRL,2026-03-16T12:13:00Z,paid,PAY-C03-000601,order_gateway_payout_candidate
ORD-C03-000602,SEL-C03-002,BUY-C03-0615,789.10,BRL,2026-03-17T12:26:00Z,paid,PAY-C03-000602,order_gateway_payout_candidate
ORD-C03-000603,SEL-C03-003,BUY-C03-0622,1441.79,BRL,2026-03-18T12:39:00Z,paid,PAY-C03-000603,order_gateway_payout_candidate
ORD-C03-000604,SEL-C03-004,BUY-C03-0629,1303.75,BRL,2026-03-19T12:52:00Z,paid,PAY-C03-000604,order_gateway_payout_candidate
ORD-C03-000605,SEL-C03-005,BUY-C03-0636,1736.70,BRL,2026-03-20T13:05:00Z,paid,PAY-C03-000605,order_gateway_payout_candidate
ORD-C03-000606,SEL-C03-006,BUY-C03-0643,399.02,BRL,2026-03-21T13:18:00Z,paid,PAY-C03-000606,order_gateway_payout_candidate
ORD-C03-000607,SEL-C03-007,BUY-C03-0650,1721.37,BRL,2026-03-22T13:31:00Z,paid,PAY-C03-000607,order_gateway_payout_candidate
ORD-C03-000608,SEL-C03-008,BUY-C03-0657,2025.41,BRL,2026-03-23T13:44:00Z,paid,PAY-C03-000608,order_gateway_payout_candidate
ORD-C03-000609,SEL-C03-009,BUY-C03-0664,1336.57,BRL,2026-03-24T13:57:00Z,disputed,PAY-C03-000609,order_needs_review
ORD-C03-000610,SEL-C03-010,BUY-C03-0671,670.69,BRL,2026-03-25T14:10:00Z,paid,PAY-C03-000610,order_gateway_payout_candidate
ORD-C03-000611,SEL-C03-011,BUY-C03-0678,1072.73,BRL,2026-03-26T14:23:00Z,paid,PAY-C03-000611,order_gateway_payout_candidate
ORD-C03-000612,SEL-C03-012,BUY-C03-0685,1519.23,BRL,2026-03-27T14:36:00Z,refunded,PAY-C03-000612,order_has_refund
ORD-C03-000613,SEL-C03-013,BUY-C03-0692,589.47,BRL,2026-03-28T14:49:00Z,paid,PAY-C03-000613,order_gateway_payout_candidate
ORD-C03-000614,SEL-C03-014,BUY-C03-0699,444.78,BRL,2026-03-29T15:02:00Z,paid,PAY-C03-000614,order_gateway_payout_candidate
ORD-C03-000615,SEL-C03-015,BUY-C03-0706,1277.07,BRL,2026-03-30T15:15:00Z,paid,PAY-C03-000615,order_gateway_payout_candidate
ORD-C03-000616,SEL-C03-016,BUY-C03-0713,894.94,BRL,2026-03-31T15:28:00Z,paid,PAY-C03-000616,order_gateway_payout_candidate
ORD-C03-000617,SEL-C03-017,BUY-C03-0720,578.09,BRL,2026-04-01T15:41:00Z,paid,PAY-C03-000617,order_gateway_payout_candidate
ORD-C03-000618,SEL-C03-018,BUY-C03-0727,1987.77,BRL,2026-04-02T15:54:00Z,paid,PAY-C03-000618,order_gateway_payout_candidate
ORD-C03-000619,SEL-C03-019,BUY-C03-0734,1075.03,BRL,2026-04-03T16:07:00Z,paid,PAY-C03-000619,order_gateway_payout_candidate
ORD-C03-000620,SEL-C03-020,BUY-C03-0741,309.79,BRL,2026-03-04T12:00:00Z,pending,PAY-C03-000620,order_not_captured_yet
ORD-C03-000621,SEL-C03-021,BUY-C03-0748,1319.56,BRL,2026-03-05T12:13:00Z,paid,PAY-C03-000621,order_gateway_payout_candidate
ORD-C03-000622,SEL-C03-022,BUY-C03-0755,589.16,BRL,2026-03-06T12:26:00Z,paid,PAY-C03-000622,order_gateway_payout_candidate
ORD-C03-000623,SEL-C03-023,BUY-C03-0762,993.01,BRL,2026-03-07T12:39:00Z,paid,PAY-C03-000623,order_gateway_payout_candidate
ORD-C03-000624,SEL-C03-024,BUY-C03-0769,2007.80,USD,2026-03-08T12:52:00Z,paid,PAY-C03-000624,order_gateway_payout_candidate
ORD-C03-000625,SEL-C03-025,BUY-C03-0776,1737.72,BRL,2026-03-09T13:05:00Z,paid,PAY-C03-000625,order_gateway_payout_candidate
ORD-C03-000626,SEL-C03-026,BUY-C03-0783,143.46,BRL,2026-03-10T13:18:00Z,paid,PAY-C03-000626,order_gateway_payout_candidate
ORD-C03-000627,SEL-C03-027,BUY-C03-0790,2123.28,BRL,2026-03-11T13:31:00Z,paid,PAY-C03-000627,order_gateway_payout_candidate
ORD-C03-000628,SEL-C03-028,BUY-C03-0797,79.02,BRL,2026-03-12T13:44:00Z,paid,PAY-C03-000628,order_gateway_payout_candidate
ORD-C03-000629,SEL-C03-029,BUY-C03-0804,2027.67,BRL,2026-03-13T13:57:00Z,refunded,PAY-C03-000629,order_has_refund
ORD-C03-000630,SEL-C03-030,BUY-C03-0811,1106.26,BRL,2026-03-14T14:10:00Z,paid,PAY-C03-000630,order_gateway_payout_candidate
ORD-C03-000631,SEL-C03-031,BUY-C03-0818,1257.92,BRL,2026-03-15T14:23:00Z,paid,PAY-C03-000631,order_gateway_payout_candidate
ORD-C03-000632,SEL-C03-032,BUY-C03-0825,1526.85,BRL,2026-03-16T14:36:00Z,paid,PAY-C03-000632,order_gateway_payout_candidate
ORD-C03-000633,SEL-C03-033,BUY-C03-0832,900.62,BRL,2026-03-17T14:49:00Z,paid,PAY-C03-000633,order_gateway_payout_candidate
ORD-C03-000634,SEL-C03-034,BUY-C03-0839,1240.65,BRL,2026-03-18T15:02:00Z,paid,PAY-C03-000634,order_gateway_payout_candidate
ORD-C03-000635,SEL-C03-035,BUY-C03-0846,515.37,BRL,2026-03-19T15:15:00Z,paid,PAY-C03-000635,order_gateway_payout_candidate
ORD-C03-000636,SEL-C03-036,BUY-C03-0853,422.59,EUR,2026-03-20T15:28:00Z,paid,PAY-C03-000636,order_gateway_payout_candidate
ORD-C03-000637,SEL-C03-037,BUY-C03-0860,1452.58,BRL,2026-03-21T15:41:00Z,paid,PAY-C03-000637,order_gateway_payout_candidate
ORD-C03-000638,SEL-C03-038,BUY-C03-0867,1804.51,BRL,2026-03-22T15:54:00Z,disputed,PAY-C03-000638,order_needs_review
ORD-C03-000639,SEL-C03-039,BUY-C03-0874,747.78,BRL,2026-03-23T16:07:00Z,paid,PAY-C03-000639,order_gateway_payout_candidate
ORD-C03-000640,SEL-C03-040,BUY-C03-0881,115.11,BRL,2026-03-24T12:00:00Z,paid,PAY-C03-000640,order_gateway_payout_candidate
ORD-C03-000641,SEL-C03-041,BUY-C03-0888,1784.16,BRL,2026-03-25T12:13:00Z,paid,PAY-C03-000641,order_gateway_payout_candidate
ORD-C03-000642,SEL-C03-042,BUY-C03-0895,1529.97,BRL,2026-03-26T12:26:00Z,paid,PAY-C03-000642,order_gateway_payout_candidate
ORD-C03-000643,SEL-C03-043,BUY-C03-0002,995.71,BRL,2026-03-27T12:39:00Z,paid,PAY-C03-000643,order_gateway_payout_candidate
ORD-C03-000644,SEL-C03-044,BUY-C03-0009,333.40,BRL,2026-03-28T12:52:00Z,paid,PAY-C03-000644,order_gateway_payout_candidate
ORD-C03-000645,SEL-C03-045,BUY-C03-0016,836.22,BRL,2026-03-29T13:05:00Z,paid,PAY-C03-000645,order_gateway_payout_candidate
ORD-C03-000646,SEL-C03-046,BUY-C03-0023,1766.18,BRL,2026-03-30T13:18:00Z,refunded,PAY-C03-000646,order_has_refund
ORD-C03-000647,SEL-C03-047,BUY-C03-0030,2065.90,BRL,2026-03-31T13:31:00Z,paid,PAY-C03-000647,order_gateway_payout_candidate
ORD-C03-000648,SEL-C03-048,BUY-C03-0037,927.02,BRL,2026-04-01T13:44:00Z,paid,PAY-C03-000648,order_gateway_payout_candidate
ORD-C03-000649,SEL-C03-049,BUY-C03-0044,250.95,BRL,2026-04-02T13:57:00Z,paid,PAY-C03-000649,order_gateway_payout_candidate
ORD-C03-000650,SEL-C03-050,BUY-C03-0051,341.06,BRL,2026-04-03T14:10:00Z,paid,PAY-C03-000650,order_gateway_payout_candidate
ORD-C03-000651,SEL-C03-001,BUY-C03-0058,1571.18,BRL,2026-03-04T14:23:00Z,pending,PAY-C03-000651,order_not_captured_yet
ORD-C03-000652,SEL-C03-002,BUY-C03-0065,609.69,BRL,2026-03-05T14:36:00Z,paid,PAY-C03-000652,order_gateway_payout_candidate
ORD-C03-000653,SEL-C03-003,BUY-C03-0072,1654.84,BRL,2026-03-06T14:49:00Z,paid,PAY-C03-000653,order_gateway_payout_candidate
ORD-C03-000654,SEL-C03-004,BUY-C03-0079,1440.09,BRL,2026-03-07T15:02:00Z,paid,PAY-C03-000654,order_gateway_payout_candidate
ORD-C03-000655,SEL-C03-005,BUY-C03-0086,1792.49,BRL,2026-03-08T15:15:00Z,paid,PAY-C03-000655,order_gateway_payout_candidate
ORD-C03-000656,SEL-C03-006,BUY-C03-0093,120.25,BRL,2026-03-09T15:28:00Z,paid,PAY-C03-000656,order_gateway_payout_candidate
ORD-C03-000657,SEL-C03-007,BUY-C03-0100,1939.98,BRL,2026-03-10T15:41:00Z,paid,PAY-C03-000657,order_gateway_payout_candidate
ORD-C03-000658,SEL-C03-008,BUY-C03-0107,824.04,BRL,2026-03-11T15:54:00Z,paid,PAY-C03-000658,order_gateway_payout_candidate
ORD-C03-000659,SEL-C03-009,BUY-C03-0114,140.79,BRL,2026-03-12T16:07:00Z,paid,PAY-C03-000659,order_gateway_payout_candidate
ORD-C03-000660,SEL-C03-010,BUY-C03-0121,926.79,USD,2026-03-13T12:00:00Z,paid,PAY-C03-000660,order_gateway_payout_candidate
ORD-C03-000661,SEL-C03-011,BUY-C03-0128,23.84,BRL,2026-03-14T12:13:00Z,paid,PAY-C03-000661,order_gateway_payout_candidate
ORD-C03-000662,SEL-C03-012,BUY-C03-0135,741.42,BRL,2026-03-15T12:26:00Z,paid,PAY-C03-000662,order_gateway_payout_candidate
ORD-C03-000663,SEL-C03-013,BUY-C03-0142,742.38,BRL,2026-03-16T12:39:00Z,refunded,PAY-C03-000663,order_has_refund
ORD-C03-000664,SEL-C03-014,BUY-C03-0149,1672.37,BRL,2026-03-17T12:52:00Z,paid,PAY-C03-000664,order_gateway_payout_candidate
ORD-C03-000665,SEL-C03-015,BUY-C03-0156,477.43,BRL,2026-03-18T13:05:00Z,paid,PAY-C03-000665,order_gateway_payout_candidate
ORD-C03-000666,SEL-C03-016,BUY-C03-0163,718.05,BRL,2026-03-19T13:18:00Z,paid,PAY-C03-000666,order_gateway_payout_candidate
ORD-C03-000667,SEL-C03-017,BUY-C03-0170,1239.10,BRL,2026-03-20T13:31:00Z,disputed,PAY-C03-000667,order_needs_review
ORD-C03-000668,SEL-C03-018,BUY-C03-0177,1238.37,BRL,2026-03-21T13:44:00Z,paid,PAY-C03-000668,order_gateway_payout_candidate
ORD-C03-000669,SEL-C03-019,BUY-C03-0184,1012.46,BRL,2026-03-22T13:57:00Z,paid,PAY-C03-000669,order_gateway_payout_candidate
ORD-C03-000670,SEL-C03-020,BUY-C03-0191,350.48,BRL,2026-03-23T14:10:00Z,paid,PAY-C03-000670,order_gateway_payout_candidate
ORD-C03-000671,SEL-C03-021,BUY-C03-0198,145.56,BRL,2026-03-24T14:23:00Z,paid,PAY-C03-000671,order_gateway_payout_candidate
ORD-C03-000672,SEL-C03-022,BUY-C03-0205,802.60,EUR,2026-03-25T14:36:00Z,paid,PAY-C03-000672,order_gateway_payout_candidate
ORD-C03-000673,SEL-C03-023,BUY-C03-0212,1359.36,BRL,2026-03-26T14:49:00Z,paid,PAY-C03-000673,order_gateway_payout_candidate
ORD-C03-000674,SEL-C03-024,BUY-C03-0219,861.35,BRL,2026-03-27T15:02:00Z,paid,PAY-C03-000674,order_gateway_payout_candidate
ORD-C03-000675,SEL-C03-025,BUY-C03-0226,1075.74,BRL,2026-03-28T15:15:00Z,paid,PAY-C03-000675,order_gateway_payout_candidate
ORD-C03-000676,SEL-C03-026,BUY-C03-0233,971.01,BRL,2026-03-29T15:28:00Z,paid,PAY-C03-000676,order_gateway_payout_candidate
ORD-C03-000677,SEL-C03-027,BUY-C03-0240,1964.98,BRL,2026-03-30T15:41:00Z,paid,PAY-C03-000677,order_gateway_payout_candidate
ORD-C03-000678,SEL-C03-028,BUY-C03-0247,920.31,BRL,2026-03-31T15:54:00Z,paid,PAY-C03-000678,order_gateway_payout_candidate
ORD-C03-000679,SEL-C03-029,BUY-C03-0254,819.84,BRL,2026-04-01T16:07:00Z,paid,PAY-C03-000679,order_gateway_payout_candidate
ORD-C03-000680,SEL-C03-030,BUY-C03-0261,1691.42,BRL,2026-04-02T12:00:00Z,refunded,PAY-C03-000680,order_has_refund
ORD-C03-000681,SEL-C03-031,BUY-C03-0268,792.23,BRL,2026-04-03T12:13:00Z,paid,PAY-C03-000681,order_gateway_payout_candidate
ORD-C03-000682,SEL-C03-032,BUY-C03-0275,703.12,BRL,2026-03-04T12:26:00Z,pending,PAY-C03-000682,order_not_captured_yet
ORD-C03-000683,SEL-C03-033,BUY-C03-0282,1570.80,BRL,2026-03-05T12:39:00Z,paid,PAY-C03-000683,order_gateway_payout_candidate
ORD-C03-000684,SEL-C03-034,BUY-C03-0289,182.04,BRL,2026-03-06T12:52:00Z,paid,PAY-C03-000684,order_gateway_payout_candidate
ORD-C03-000685,SEL-C03-035,BUY-C03-0296,317.81,BRL,2026-03-07T13:05:00Z,paid,PAY-C03-000685,order_gateway_payout_candidate
ORD-C03-000686,SEL-C03-036,BUY-C03-0303,688.73,BRL,2026-03-08T13:18:00Z,paid,PAY-C03-000686,order_gateway_payout_candidate
ORD-C03-000687,SEL-C03-037,BUY-C03-0310,140.16,BRL,2026-03-09T13:31:00Z,paid,PAY-C03-000687,order_gateway_payout_candidate
ORD-C03-000688,SEL-C03-038,BUY-C03-0317,293.95,BRL,2026-03-10T13:44:00Z,paid,PAY-C03-000688,order_gateway_payout_candidate
ORD-C03-000689,SEL-C03-039,BUY-C03-0324,1759.07,BRL,2026-03-11T13:57:00Z,paid,PAY-C03-000689,order_gateway_payout_candidate
ORD-C03-000690,SEL-C03-040,BUY-C03-0331,887.30,BRL,2026-03-12T14:10:00Z,paid,PAY-C03-000690,order_gateway_payout_candidate
ORD-C03-000691,SEL-C03-041,BUY-C03-0338,2126.95,BRL,2026-03-13T14:23:00Z,paid,PAY-C03-000691,order_gateway_payout_candidate
ORD-C03-000692,SEL-C03-042,BUY-C03-0345,1673.58,BRL,2026-03-14T14:36:00Z,paid,PAY-C03-000692,order_gateway_payout_candidate
ORD-C03-000693,SEL-C03-043,BUY-C03-0352,2065.85,BRL,2026-03-15T14:49:00Z,paid,PAY-C03-000693,order_gateway_payout_candidate
ORD-C03-000694,SEL-C03-044,BUY-C03-0359,672.31,BRL,2026-03-16T15:02:00Z,paid,PAY-C03-000694,order_gateway_payout_candidate
ORD-C03-000695,SEL-C03-045,BUY-C03-0366,182.22,BRL,2026-03-17T15:15:00Z,paid,PAY-C03-000695,order_gateway_payout_candidate
ORD-C03-000696,SEL-C03-046,BUY-C03-0373,165.49,USD,2026-03-18T15:28:00Z,disputed,PAY-C03-000696,order_needs_review
ORD-C03-000697,SEL-C03-047,BUY-C03-0380,1095.18,BRL,2026-03-19T15:41:00Z,refunded,PAY-C03-000697,order_has_refund
ORD-C03-000698,SEL-C03-048,BUY-C03-0387,265.63,BRL,2026-03-20T15:54:00Z,paid,PAY-C03-000698,order_gateway_payout_candidate
ORD-C03-000699,SEL-C03-049,BUY-C03-0394,133.41,BRL,2026-03-21T16:07:00Z,paid,PAY-C03-000699,order_gateway_payout_candidate
ORD-C03-000700,SEL-C03-050,BUY-C03-0401,1991.61,BRL,2026-03-22T12:00:00Z,paid,PAY-C03-000700,order_gateway_payout_candidate
ORD-C03-000701,SEL-C03-001,BUY-C03-0408,1086.55,BRL,2026-03-23T12:13:00Z,paid,PAY-C03-000701,order_gateway_payout_candidate
ORD-C03-000702,SEL-C03-002,BUY-C03-0415,629.27,BRL,2026-03-24T12:26:00Z,paid,PAY-C03-000702,order_gateway_payout_candidate
ORD-C03-000703,SEL-C03-003,BUY-C03-0422,306.69,BRL,2026-03-25T12:39:00Z,paid,PAY-C03-000703,order_gateway_payout_candidate
ORD-C03-000704,SEL-C03-004,BUY-C03-0429,352.76,BRL,2026-03-26T12:52:00Z,paid,PAY-C03-000704,order_gateway_payout_candidate
ORD-C03-000705,SEL-C03-005,BUY-C03-0436,1725.98,BRL,2026-03-27T13:05:00Z,paid,PAY-C03-000705,order_gateway_payout_candidate
ORD-C03-000706,SEL-C03-006,BUY-C03-0443,974.22,BRL,2026-03-28T13:18:00Z,paid,PAY-C03-000706,order_gateway_payout_candidate
ORD-C03-000707,SEL-C03-007,BUY-C03-0450,1118.90,BRL,2026-03-29T13:31:00Z,paid,PAY-C03-000707,order_gateway_payout_candidate
ORD-C03-000708,SEL-C03-008,BUY-C03-0457,1745.00,EUR,2026-03-30T13:44:00Z,paid,PAY-C03-000708,order_gateway_payout_candidate
ORD-C03-000709,SEL-C03-009,BUY-C03-0464,1086.73,BRL,2026-03-31T13:57:00Z,paid,PAY-C03-000709,order_gateway_payout_candidate
ORD-C03-000710,SEL-C03-010,BUY-C03-0471,1757.04,BRL,2026-04-01T14:10:00Z,paid,PAY-C03-000710,order_gateway_payout_candidate
ORD-C03-000711,SEL-C03-011,BUY-C03-0478,523.91,BRL,2026-04-02T14:23:00Z,paid,PAY-C03-000711,order_gateway_payout_candidate
ORD-C03-000712,SEL-C03-012,BUY-C03-0485,1989.69,BRL,2026-04-03T14:36:00Z,paid,PAY-C03-000712,order_gateway_payout_candidate
ORD-C03-000713,SEL-C03-013,BUY-C03-0492,741.89,BRL,2026-03-04T14:49:00Z,pending,PAY-C03-000713,order_not_captured_yet
ORD-C03-000714,SEL-C03-014,BUY-C03-0499,1310.31,BRL,2026-03-05T15:02:00Z,refunded,PAY-C03-000714,order_has_refund
