refund_id,order_id,gateway_tx_id,seller_id,amount,currency,refunded_at,reason,scenario
REFUND-C03-000502,ORD-C03-009502,GTW-C03-ONLY-000502,SEL-C03-002,294.72,BRL,2026-03-26T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000503,ORD-C03-009503,GTW-C03-ONLY-000503,SEL-C03-003,671.39,BRL,2026-03-27T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000504,ORD-C03-009504,GTW-C03-ONLY-000504,SEL-C03-004,192.62,BRL,2026-03-28T14:10:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000505,ORD-C03-009505,GTW-C03-ONLY-000505,SEL-C03-005,226.05,BRL,2026-03-29T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000506,ORD-C03-009506,GTW-C03-ONLY-000506,SEL-C03-006,58.66,BRL,2026-03-30T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000507,ORD-C03-009507,GTW-C03-ONLY-000507,SEL-C03-007,239.17,BRL,2026-03-31T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000508,ORD-C03-009508,GTW-C03-ONLY-000508,SEL-C03-008,616.48,BRL,2026-04-01T15:02:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000509,ORD-C03-009509,GTW-C03-ONLY-000509,SEL-C03-009,781.53,BRL,2026-04-02T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000510,ORD-C03-009510,GTW-C03-ONLY-000510,SEL-C03-010,604.23,BRL,2026-04-03T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000511,ORD-C03-009511,GTW-C03-ONLY-000511,SEL-C03-011,697.27,BRL,2026-04-04T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000512,ORD-C03-009512,GTW-C03-ONLY-000512,SEL-C03-012,154.58,BRL,2026-04-05T15:54:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000513,ORD-C03-009513,GTW-C03-ONLY-000513,SEL-C03-013,1067.97,BRL,2026-04-06T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000514,ORD-C03-009514,GTW-C03-ONLY-000514,SEL-C03-014,1078.64,BRL,2026-04-07T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000515,ORD-C03-009515,GTW-C03-ONLY-000515,SEL-C03-015,943.36,BRL,2026-04-08T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000516,ORD-C03-009516,GTW-C03-ONLY-000516,SEL-C03-016,515.79,USD,2026-04-09T12:39:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000517,ORD-C03-009517,GTW-C03-ONLY-000517,SEL-C03-017,380.77,BRL,2026-03-10T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000518,ORD-C03-009518,GTW-C03-ONLY-000518,SEL-C03-018,848.03,BRL,2026-03-11T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000519,ORD-C03-009519,GTW-C03-ONLY-000519,SEL-C03-019,452.94,BRL,2026-03-12T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000520,ORD-C03-009520,GTW-C03-ONLY-000520,SEL-C03-020,70.61,BRL,2026-03-13T13:31:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000521,ORD-C03-009521,GTW-C03-ONLY-000521,SEL-C03-021,320.93,BRL,2026-03-14T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000522,ORD-C03-009522,GTW-C03-ONLY-000522,SEL-C03-022,780.49,BRL,2026-03-15T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000523,ORD-C03-009523,GTW-C03-ONLY-000523,SEL-C03-023,282.15,BRL,2026-03-16T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000524,ORD-C03-009524,GTW-C03-ONLY-000524,SEL-C03-024,913.08,BRL,2026-03-17T14:23:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000525,ORD-C03-009525,GTW-C03-ONLY-000525,SEL-C03-025,419.55,BRL,2026-03-18T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000526,ORD-C03-009526,GTW-C03-ONLY-000526,SEL-C03-026,146.34,BRL,2026-03-19T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000527,ORD-C03-009527,GTW-C03-ONLY-000527,SEL-C03-027,536.38,BRL,2026-03-20T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000528,ORD-C03-009528,GTW-C03-ONLY-000528,SEL-C03-028,155.06,EUR,2026-03-21T15:15:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000529,ORD-C03-009529,GTW-C03-ONLY-000529,SEL-C03-029,614.09,BRL,2026-03-22T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000530,ORD-C03-009530,GTW-C03-ONLY-000530,SEL-C03-030,276.59,BRL,2026-03-23T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000531,ORD-C03-009531,GTW-C03-ONLY-000531,SEL-C03-031,611.45,BRL,2026-03-24T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000532,ORD-C03-009532,GTW-C03-ONLY-000532,SEL-C03-032,910.23,BRL,2026-03-25T12:00:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000533,ORD-C03-009533,GTW-C03-ONLY-000533,SEL-C03-033,706.95,BRL,2026-03-26T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000534,ORD-C03-009534,GTW-C03-ONLY-000534,SEL-C03-034,138.28,BRL,2026-03-27T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000535,ORD-C03-009535,GTW-C03-ONLY-000535,SEL-C03-035,606.26,BRL,2026-03-28T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000536,ORD-C03-009536,GTW-C03-ONLY-000536,SEL-C03-036,686.80,BRL,2026-03-29T12:52:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000537,ORD-C03-009537,GTW-C03-ONLY-000537,SEL-C03-037,869.16,BRL,2026-03-30T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000538,ORD-C03-009538,GTW-C03-ONLY-000538,SEL-C03-038,1014.62,BRL,2026-03-31T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000539,ORD-C03-009539,GTW-C03-ONLY-000539,SEL-C03-039,911.19,BRL,2026-04-01T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000540,ORD-C03-009540,GTW-C03-ONLY-000540,SEL-C03-040,186.17,BRL,2026-04-02T13:44:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000541,ORD-C03-009541,GTW-C03-ONLY-000541,SEL-C03-041,665.06,BRL,2026-04-03T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000542,ORD-C03-009542,GTW-C03-ONLY-000542,SEL-C03-042,875.66,BRL,2026-04-04T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000543,ORD-C03-009543,GTW-C03-ONLY-000543,SEL-C03-043,352.68,BRL,2026-04-05T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000544,ORD-C03-009544,GTW-C03-ONLY-000544,SEL-C03-044,1106.32,BRL,2026-04-06T14:36:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000545,ORD-C03-009545,GTW-C03-ONLY-000545,SEL-C03-045,41.60,BRL,2026-04-07T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000546,ORD-C03-009546,GTW-C03-ONLY-000546,SEL-C03-046,1024.35,BRL,2026-04-08T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000547,ORD-C03-009547,GTW-C03-ONLY-000547,SEL-C03-047,573.29,BRL,2026-04-09T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000548,ORD-C03-009548,GTW-C03-ONLY-000548,SEL-C03-048,337.73,BRL,2026-03-10T15:28:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000549,ORD-C03-009549,GTW-C03-ONLY-000549,SEL-C03-049,372.53,BRL,2026-03-11T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000550,ORD-C03-009550,GTW-C03-ONLY-000550,SEL-C03-050,306.06,BRL,2026-03-12T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000551,ORD-C03-009551,GTW-C03-ONLY-000551,SEL-C03-001,665.56,BRL,2026-03-13T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000552,ORD-C03-009552,GTW-C03-ONLY-000552,SEL-C03-002,824.56,USD,2026-03-14T12:13:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000553,ORD-C03-009553,GTW-C03-ONLY-000553,SEL-C03-003,733.82,BRL,2026-03-15T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000554,ORD-C03-009554,GTW-C03-ONLY-000554,SEL-C03-004,591.34,BRL,2026-03-16T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000555,ORD-C03-009555,GTW-C03-ONLY-000555,SEL-C03-005,815.87,BRL,2026-03-17T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000556,ORD-C03-009556,GTW-C03-ONLY-000556,SEL-C03-006,555.08,BRL,2026-03-18T13:05:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000557,ORD-C03-009557,GTW-C03-ONLY-000557,SEL-C03-007,148.93,BRL,2026-03-19T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000558,ORD-C03-009558,GTW-C03-ONLY-000558,SEL-C03-008,304.69,BRL,2026-03-20T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000559,ORD-C03-009559,GTW-C03-ONLY-000559,SEL-C03-009,355.26,BRL,2026-03-21T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000560,ORD-C03-009560,GTW-C03-ONLY-000560,SEL-C03-010,136.24,BRL,2026-03-22T13:57:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000561,ORD-C03-009561,GTW-C03-ONLY-000561,SEL-C03-011,377.03,BRL,2026-03-23T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000562,ORD-C03-009562,GTW-C03-ONLY-000562,SEL-C03-012,927.61,BRL,2026-03-24T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000563,ORD-C03-009563,GTW-C03-ONLY-000563,SEL-C03-013,312.15,BRL,2026-03-25T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000564,ORD-C03-009564,GTW-C03-ONLY-000564,SEL-C03-014,1014.43,EUR,2026-03-26T14:49:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000565,ORD-C03-009565,GTW-C03-ONLY-000565,SEL-C03-015,237.91,BRL,2026-03-27T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000566,ORD-C03-009566,GTW-C03-ONLY-000566,SEL-C03-016,42.35,BRL,2026-03-28T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000567,ORD-C03-009567,GTW-C03-ONLY-000567,SEL-C03-017,134.38,BRL,2026-03-29T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000568,ORD-C03-009568,GTW-C03-ONLY-000568,SEL-C03-018,761.51,BRL,2026-03-30T15:41:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000569,ORD-C03-009569,GTW-C03-ONLY-000569,SEL-C03-019,648.44,BRL,2026-03-31T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000570,ORD-C03-009570,GTW-C03-ONLY-000570,SEL-C03-020,986.78,BRL,2026-04-01T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000571,ORD-C03-009571,GTW-C03-ONLY-000571,SEL-C03-021,751.19,BRL,2026-04-02T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000572,ORD-C03-009572,GTW-C03-ONLY-000572,SEL-C03-022,329.12,BRL,2026-04-03T12:26:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000573,ORD-C03-009573,GTW-C03-ONLY-000573,SEL-C03-023,912.75,BRL,2026-04-04T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000574,ORD-C03-009574,GTW-C03-ONLY-000574,SEL-C03-024,761.80,BRL,2026-04-05T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000575,ORD-C03-009575,GTW-C03-ONLY-000575,SEL-C03-025,549.09,BRL,2026-04-06T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000576,ORD-C03-009576,GTW-C03-ONLY-000576,SEL-C03-026,586.15,BRL,2026-04-07T13:18:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000577,ORD-C03-009577,GTW-C03-ONLY-000577,SEL-C03-027,606.58,BRL,2026-04-08T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000578,ORD-C03-009578,GTW-C03-ONLY-000578,SEL-C03-028,796.31,BRL,2026-04-09T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000579,ORD-C03-009579,GTW-C03-ONLY-000579,SEL-C03-029,129.81,BRL,2026-03-10T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000580,ORD-C03-009580,GTW-C03-ONLY-000580,SEL-C03-030,701.67,BRL,2026-03-11T14:10:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000581,ORD-C03-009581,GTW-C03-ONLY-000581,SEL-C03-031,33.32,BRL,2026-03-12T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000582,ORD-C03-009582,GTW-C03-ONLY-000582,SEL-C03-032,532.69,BRL,2026-03-13T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000583,ORD-C03-009583,GTW-C03-ONLY-000583,SEL-C03-033,117.70,BRL,2026-03-14T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000584,ORD-C03-009584,GTW-C03-ONLY-000584,SEL-C03-034,378.29,BRL,2026-03-15T15:02:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000585,ORD-C03-009585,GTW-C03-ONLY-000585,SEL-C03-035,1019.80,BRL,2026-03-16T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000586,ORD-C03-009586,GTW-C03-ONLY-000586,SEL-C03-036,752.08,BRL,2026-03-17T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000587,ORD-C03-009587,GTW-C03-ONLY-000587,SEL-C03-037,773.99,BRL,2026-03-18T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000588,ORD-C03-009588,GTW-C03-ONLY-000588,SEL-C03-038,503.21,USD,2026-03-19T15:54:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000589,ORD-C03-009589,GTW-C03-ONLY-000589,SEL-C03-039,239.15,BRL,2026-03-20T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000590,ORD-C03-009590,GTW-C03-ONLY-000590,SEL-C03-040,125.16,BRL,2026-03-21T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000591,ORD-C03-009591,GTW-C03-ONLY-000591,SEL-C03-041,216.16,BRL,2026-03-22T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000592,ORD-C03-009592,GTW-C03-ONLY-000592,SEL-C03-042,78.87,BRL,2026-03-23T12:39:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000593,ORD-C03-009593,GTW-C03-ONLY-000593,SEL-C03-043,886.67,BRL,2026-03-24T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000594,ORD-C03-009594,GTW-C03-ONLY-000594,SEL-C03-044,434.02,BRL,2026-03-25T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000595,ORD-C03-009595,GTW-C03-ONLY-000595,SEL-C03-045,30.91,BRL,2026-03-26T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000596,ORD-C03-009596,GTW-C03-ONLY-000596,SEL-C03-046,414.80,BRL,2026-03-27T13:31:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000597,ORD-C03-009597,GTW-C03-ONLY-000597,SEL-C03-047,715.46,BRL,2026-03-28T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000598,ORD-C03-009598,GTW-C03-ONLY-000598,SEL-C03-048,838.00,BRL,2026-03-29T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000599,ORD-C03-009599,GTW-C03-ONLY-000599,SEL-C03-049,276.33,BRL,2026-03-30T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000600,ORD-C03-009600,GTW-C03-ONLY-000600,SEL-C03-050,847.42,EUR,2026-03-31T14:23:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000601,ORD-C03-009601,GTW-C03-ONLY-000601,SEL-C03-001,965.68,BRL,2026-04-01T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000602,ORD-C03-009602,GTW-C03-ONLY-000602,SEL-C03-002,1017.30,BRL,2026-04-02T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000603,ORD-C03-009603,GTW-C03-ONLY-000603,SEL-C03-003,715.96,BRL,2026-04-03T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000604,ORD-C03-009604,GTW-C03-ONLY-000604,SEL-C03-004,461.25,BRL,2026-04-04T15:15:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000605,ORD-C03-009605,GTW-C03-ONLY-000605,SEL-C03-005,809.39,BRL,2026-04-05T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000606,ORD-C03-009606,GTW-C03-ONLY-000606,SEL-C03-006,962.90,BRL,2026-04-06T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000607,ORD-C03-009607,GTW-C03-ONLY-000607,SEL-C03-007,894.87,BRL,2026-04-07T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000608,ORD-C03-009608,GTW-C03-ONLY-000608,SEL-C03-008,226.34,BRL,2026-04-08T12:00:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000609,ORD-C03-009609,GTW-C03-ONLY-000609,SEL-C03-009,685.25,BRL,2026-04-09T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000610,ORD-C03-009610,GTW-C03-ONLY-000610,SEL-C03-010,284.39,BRL,2026-03-10T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000611,ORD-C03-009611,GTW-C03-ONLY-000611,SEL-C03-011,851.03,BRL,2026-03-11T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000612,ORD-C03-009612,GTW-C03-ONLY-000612,SEL-C03-012,1054.23,BRL,2026-03-12T12:52:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000613,ORD-C03-009613,GTW-C03-ONLY-000613,SEL-C03-013,291.11,BRL,2026-03-13T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000614,ORD-C03-009614,GTW-C03-ONLY-000614,SEL-C03-014,813.87,BRL,2026-03-14T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000615,ORD-C03-009615,GTW-C03-ONLY-000615,SEL-C03-015,605.80,BRL,2026-03-15T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000616,ORD-C03-009616,GTW-C03-ONLY-000616,SEL-C03-016,1049.05,BRL,2026-03-16T13:44:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000617,ORD-C03-009617,GTW-C03-ONLY-000617,SEL-C03-017,569.68,BRL,2026-03-17T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000618,ORD-C03-009618,GTW-C03-ONLY-000618,SEL-C03-018,970.83,BRL,2026-03-18T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000619,ORD-C03-009619,GTW-C03-ONLY-000619,SEL-C03-019,410.41,BRL,2026-03-19T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000620,ORD-C03-009620,GTW-C03-ONLY-000620,SEL-C03-020,506.88,BRL,2026-03-20T14:36:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000621,ORD-C03-009621,GTW-C03-ONLY-000621,SEL-C03-021,882.20,BRL,2026-03-21T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000622,ORD-C03-009622,GTW-C03-ONLY-000622,SEL-C03-022,568.02,BRL,2026-03-22T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000623,ORD-C03-009623,GTW-C03-ONLY-000623,SEL-C03-023,776.14,BRL,2026-03-23T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000624,ORD-C03-009624,GTW-C03-ONLY-000624,SEL-C03-024,509.13,USD,2026-03-24T15:28:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000625,ORD-C03-009625,GTW-C03-ONLY-000625,SEL-C03-025,381.00,BRL,2026-03-25T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000626,ORD-C03-009626,GTW-C03-ONLY-000626,SEL-C03-026,41.45,BRL,2026-03-26T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000627,ORD-C03-009627,GTW-C03-ONLY-000627,SEL-C03-027,62.66,BRL,2026-03-27T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000628,ORD-C03-009628,GTW-C03-ONLY-000628,SEL-C03-028,658.42,BRL,2026-03-28T12:13:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000629,ORD-C03-009629,GTW-C03-ONLY-000629,SEL-C03-029,561.59,BRL,2026-03-29T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000630,ORD-C03-009630,GTW-C03-ONLY-000630,SEL-C03-030,1062.53,BRL,2026-03-30T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000631,ORD-C03-009631,GTW-C03-ONLY-000631,SEL-C03-031,672.14,BRL,2026-03-31T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000632,ORD-C03-009632,GTW-C03-ONLY-000632,SEL-C03-032,590.65,BRL,2026-04-01T13:05:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000633,ORD-C03-009633,GTW-C03-ONLY-000633,SEL-C03-033,897.07,BRL,2026-04-02T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000634,ORD-C03-009634,GTW-C03-ONLY-000634,SEL-C03-034,290.88,BRL,2026-04-03T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000635,ORD-C03-009635,GTW-C03-ONLY-000635,SEL-C03-035,751.56,BRL,2026-04-04T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000636,ORD-C03-009636,GTW-C03-ONLY-000636,SEL-C03-036,146.42,EUR,2026-04-05T13:57:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000637,ORD-C03-009637,GTW-C03-ONLY-000637,SEL-C03-037,55.85,BRL,2026-04-06T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000638,ORD-C03-009638,GTW-C03-ONLY-000638,SEL-C03-038,1069.44,BRL,2026-04-07T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000639,ORD-C03-009639,GTW-C03-ONLY-000639,SEL-C03-039,335.27,BRL,2026-04-08T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000640,ORD-C03-009640,GTW-C03-ONLY-000640,SEL-C03-040,151.84,BRL,2026-04-09T14:49:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000641,ORD-C03-009641,GTW-C03-ONLY-000641,SEL-C03-041,742.12,BRL,2026-03-10T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000642,ORD-C03-009642,GTW-C03-ONLY-000642,SEL-C03-042,224.16,BRL,2026-03-11T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000643,ORD-C03-009643,GTW-C03-ONLY-000643,SEL-C03-043,1064.78,BRL,2026-03-12T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000644,ORD-C03-009644,GTW-C03-ONLY-000644,SEL-C03-044,885.83,BRL,2026-03-13T15:41:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000645,ORD-C03-009645,GTW-C03-ONLY-000645,SEL-C03-045,250.21,BRL,2026-03-14T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000646,ORD-C03-009646,GTW-C03-ONLY-000646,SEL-C03-046,752.68,BRL,2026-03-15T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000647,ORD-C03-009647,GTW-C03-ONLY-000647,SEL-C03-047,228.54,BRL,2026-03-16T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000648,ORD-C03-009648,GTW-C03-ONLY-000648,SEL-C03-048,320.61,BRL,2026-03-17T12:26:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000649,ORD-C03-009649,GTW-C03-ONLY-000649,SEL-C03-049,141.74,BRL,2026-03-18T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000650,ORD-C03-009650,GTW-C03-ONLY-000650,SEL-C03-050,497.27,BRL,2026-03-19T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000651,ORD-C03-009651,GTW-C03-ONLY-000651,SEL-C03-001,631.82,BRL,2026-03-20T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000652,ORD-C03-009652,GTW-C03-ONLY-000652,SEL-C03-002,113.20,BRL,2026-03-21T13:18:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000653,ORD-C03-009653,GTW-C03-ONLY-000653,SEL-C03-003,875.71,BRL,2026-03-22T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000654,ORD-C03-009654,GTW-C03-ONLY-000654,SEL-C03-004,573.28,BRL,2026-03-23T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000655,ORD-C03-009655,GTW-C03-ONLY-000655,SEL-C03-005,618.46,BRL,2026-03-24T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000656,ORD-C03-009656,GTW-C03-ONLY-000656,SEL-C03-006,112.57,BRL,2026-03-25T14:10:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000657,ORD-C03-009657,GTW-C03-ONLY-000657,SEL-C03-007,59.14,BRL,2026-03-26T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000658,ORD-C03-009658,GTW-C03-ONLY-000658,SEL-C03-008,273.72,BRL,2026-03-27T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000659,ORD-C03-009659,GTW-C03-ONLY-000659,SEL-C03-009,716.46,BRL,2026-03-28T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000660,ORD-C03-009660,GTW-C03-ONLY-000660,SEL-C03-010,347.25,USD,2026-03-29T15:02:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000661,ORD-C03-009661,GTW-C03-ONLY-000661,SEL-C03-011,1011.53,BRL,2026-03-30T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000662,ORD-C03-009662,GTW-C03-ONLY-000662,SEL-C03-012,359.60,BRL,2026-03-31T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000663,ORD-C03-009663,GTW-C03-ONLY-000663,SEL-C03-013,711.90,BRL,2026-04-01T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000664,ORD-C03-009664,GTW-C03-ONLY-000664,SEL-C03-014,526.59,BRL,2026-04-02T15:54:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000665,ORD-C03-009665,GTW-C03-ONLY-000665,SEL-C03-015,741.66,BRL,2026-04-03T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000666,ORD-C03-009666,GTW-C03-ONLY-000666,SEL-C03-016,1052.45,BRL,2026-04-04T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000667,ORD-C03-009667,GTW-C03-ONLY-000667,SEL-C03-017,1086.63,BRL,2026-04-05T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000668,ORD-C03-009668,GTW-C03-ONLY-000668,SEL-C03-018,905.10,BRL,2026-04-06T12:39:00Z,fraud_review,refund_only_unmatched
