payout_id,seller_id,payout_batch_id,amount,currency,payout_date,included_order_ids,scenario
PO-C03-000575,SEL-C03-025,PB-C03-0023,22.17,BRL,2026-03-27,ORD-C03-008575,payout_only_unmatched
PO-C03-000576,SEL-C03-026,PB-C03-0024,21.73,BRL,2026-03-28,ORD-C03-008576,payout_only_unmatched
PO-C03-000577,SEL-C03-027,PB-C03-0024,182.52,BRL,2026-03-29,ORD-C03-008577,payout_only_unmatched
PO-C03-000578,SEL-C03-028,PB-C03-0024,619.89,BRL,2026-03-30,ORD-C03-008578,payout_only_unmatched
PO-C03-000579,SEL-C03-029,PB-C03-0024,416.87,BRL,2026-03-31,ORD-C03-008579,payout_only_unmatched
PO-C03-000580,SEL-C03-030,PB-C03-0024,356.78,USD,2026-04-01,ORD-C03-008580,payout_only_unmatched
PO-C03-000581,SEL-C03-031,PB-C03-0024,104.92,BRL,2026-04-02,ORD-C03-008581,payout_only_unmatched
PO-C03-000582,SEL-C03-032,PB-C03-0024,778.69,BRL,2026-04-03,ORD-C03-008582,payout_only_unmatched
PO-C03-000583,SEL-C03-033,PB-C03-0024,709.68,BRL,2026-04-04,ORD-C03-008583,payout_only_unmatched
PO-C03-000584,SEL-C03-034,PB-C03-0024,597.47,BRL,2026-04-05,ORD-C03-008584,payout_only_unmatched
PO-C03-000585,SEL-C03-035,PB-C03-0024,523.20,BRL,2026-04-06,ORD-C03-008585,payout_only_unmatched
PO-C03-000586,SEL-C03-036,PB-C03-0024,563.37,BRL,2026-04-07,ORD-C03-008586,payout_only_unmatched
PO-C03-000587,SEL-C03-037,PB-C03-0024,403.33,BRL,2026-03-08,ORD-C03-008587,payout_only_unmatched
PO-C03-000588,SEL-C03-038,PB-C03-0024,309.40,BRL,2026-03-09,ORD-C03-008588,payout_only_unmatched
PO-C03-000589,SEL-C03-039,PB-C03-0024,68.58,BRL,2026-03-10,ORD-C03-008589,payout_only_unmatched
PO-C03-000590,SEL-C03-040,PB-C03-0024,417.49,BRL,2026-03-11,ORD-C03-008590,payout_only_unmatched
PO-C03-000591,SEL-C03-041,PB-C03-0024,87.90,BRL,2026-03-12,ORD-C03-008591,payout_only_unmatched
PO-C03-000592,SEL-C03-042,PB-C03-0024,505.12,EUR,2026-03-13,ORD-C03-008592,payout_only_unmatched
PO-C03-000593,SEL-C03-043,PB-C03-0024,78.47,BRL,2026-03-14,ORD-C03-008593,payout_only_unmatched
PO-C03-000594,SEL-C03-044,PB-C03-0024,765.60,BRL,2026-03-15,ORD-C03-008594,payout_only_unmatched
PO-C03-000595,SEL-C03-045,PB-C03-0024,208.69,BRL,2026-03-16,ORD-C03-008595,payout_only_unmatched
PO-C03-000596,SEL-C03-046,PB-C03-0024,373.75,BRL,2026-03-17,ORD-C03-008596,payout_only_unmatched
PO-C03-000597,SEL-C03-047,PB-C03-0024,571.39,BRL,2026-03-18,ORD-C03-008597,payout_only_unmatched
PO-C03-000598,SEL-C03-048,PB-C03-0024,87.29,BRL,2026-03-19,ORD-C03-008598,payout_only_unmatched
PO-C03-000599,SEL-C03-049,PB-C03-0024,558.19,BRL,2026-03-20,ORD-C03-008599,payout_only_unmatched
PO-C03-000600,SEL-C03-050,PB-C03-0024,173.71,BRL,2026-03-21,ORD-C03-008600,payout_only_unmatched
PO-C03-000601,SEL-C03-001,PB-C03-0025,617.48,BRL,2026-03-22,ORD-C03-008601,payout_only_unmatched
PO-C03-000602,SEL-C03-002,PB-C03-0025,610.60,BRL,2026-03-23,ORD-C03-008602,payout_only_unmatched
PO-C03-000603,SEL-C03-003,PB-C03-0025,375.83,BRL,2026-03-24,ORD-C03-008603,payout_only_unmatched
PO-C03-000604,SEL-C03-004,PB-C03-0025,367.24,BRL,2026-03-25,ORD-C03-008604,payout_only_unmatched
PO-C03-000605,SEL-C03-005,PB-C03-0025,94.84,BRL,2026-03-26,ORD-C03-008605,payout_only_unmatched
PO-C03-000606,SEL-C03-006,PB-C03-0025,123.11,BRL,2026-03-27,ORD-C03-008606,payout_only_unmatched
PO-C03-000607,SEL-C03-007,PB-C03-0025,401.23,BRL,2026-03-28,ORD-C03-008607,payout_only_unmatched
PO-C03-000608,SEL-C03-008,PB-C03-0025,743.75,BRL,2026-03-29,ORD-C03-008608,payout_only_unmatched
PO-C03-000609,SEL-C03-009,PB-C03-0025,642.54,BRL,2026-03-30,ORD-C03-008609,payout_only_unmatched
PO-C03-000610,SEL-C03-010,PB-C03-0025,598.14,BRL,2026-03-31,ORD-C03-008610,payout_only_unmatched
PO-C03-000611,SEL-C03-011,PB-C03-0025,609.77,BRL,2026-04-01,ORD-C03-008611,payout_only_unmatched
PO-C03-000612,SEL-C03-012,PB-C03-0025,505.91,BRL,2026-04-02,ORD-C03-008612,payout_only_unmatched
PO-C03-000613,SEL-C03-013,PB-C03-0025,61.48,BRL,2026-04-03,ORD-C03-008613,payout_only_unmatched
PO-C03-000614,SEL-C03-014,PB-C03-0025,623.57,BRL,2026-04-04,ORD-C03-008614,payout_only_unmatched
PO-C03-000615,SEL-C03-015,PB-C03-0025,247.14,BRL,2026-04-05,ORD-C03-008615,payout_only_unmatched
PO-C03-000616,SEL-C03-016,PB-C03-0025,74.18,USD,2026-04-06,ORD-C03-008616,payout_only_unmatched
PO-C03-000617,SEL-C03-017,PB-C03-0025,505.52,BRL,2026-04-07,ORD-C03-008617,payout_only_unmatched
PO-C03-000618,SEL-C03-018,PB-C03-0025,607.32,BRL,2026-03-08,ORD-C03-008618,payout_only_unmatched
PO-C03-000619,SEL-C03-019,PB-C03-0025,508.43,BRL,2026-03-09,ORD-C03-008619,payout_only_unmatched
PO-C03-000620,SEL-C03-020,PB-C03-0025,270.73,BRL,2026-03-10,ORD-C03-008620,payout_only_unmatched
PO-C03-000621,SEL-C03-021,PB-C03-0025,275.42,BRL,2026-03-11,ORD-C03-008621,payout_only_unmatched
PO-C03-000622,SEL-C03-022,PB-C03-0025,597.96,BRL,2026-03-12,ORD-C03-008622,payout_only_unmatched
PO-C03-000623,SEL-C03-023,PB-C03-0025,101.54,BRL,2026-03-13,ORD-C03-008623,payout_only_unmatched
PO-C03-000624,SEL-C03-024,PB-C03-0025,150.30,BRL,2026-03-14,ORD-C03-008624,payout_only_unmatched
PO-C03-000625,SEL-C03-025,PB-C03-0025,139.89,BRL,2026-03-15,ORD-C03-008625,payout_only_unmatched
PO-C03-000626,SEL-C03-026,PB-C03-0026,256.59,BRL,2026-03-16,ORD-C03-008626,payout_only_unmatched
PO-C03-000627,SEL-C03-027,PB-C03-0026,150.59,BRL,2026-03-17,ORD-C03-008627,payout_only_unmatched
PO-C03-000628,SEL-C03-028,PB-C03-0026,722.25,EUR,2026-03-18,ORD-C03-008628,payout_only_unmatched
PO-C03-000629,SEL-C03-029,PB-C03-0026,690.81,BRL,2026-03-19,ORD-C03-008629,payout_only_unmatched
PO-C03-000630,SEL-C03-030,PB-C03-0026,697.80,BRL,2026-03-20,ORD-C03-008630,payout_only_unmatched
PO-C03-000631,SEL-C03-031,PB-C03-0026,331.19,BRL,2026-03-21,ORD-C03-008631,payout_only_unmatched
PO-C03-000632,SEL-C03-032,PB-C03-0026,274.12,BRL,2026-03-22,ORD-C03-008632,payout_only_unmatched
PO-C03-000633,SEL-C03-033,PB-C03-0026,454.87,BRL,2026-03-23,ORD-C03-008633,payout_only_unmatched
PO-C03-000634,SEL-C03-034,PB-C03-0026,179.34,BRL,2026-03-24,ORD-C03-008634,payout_only_unmatched
PO-C03-000635,SEL-C03-035,PB-C03-0026,651.21,BRL,2026-03-25,ORD-C03-008635,payout_only_unmatched
PO-C03-000636,SEL-C03-036,PB-C03-0026,788.50,BRL,2026-03-26,ORD-C03-008636,payout_only_unmatched
PO-C03-000637,SEL-C03-037,PB-C03-0026,606.24,BRL,2026-03-27,ORD-C03-008637,payout_only_unmatched
PO-C03-000638,SEL-C03-038,PB-C03-0026,283.18,BRL,2026-03-28,ORD-C03-008638,payout_only_unmatched
PO-C03-000639,SEL-C03-039,PB-C03-0026,281.59,BRL,2026-03-29,ORD-C03-008639,payout_only_unmatched
PO-C03-000640,SEL-C03-040,PB-C03-0026,704.28,BRL,2026-03-30,ORD-C03-008640,payout_only_unmatched
PO-C03-000641,SEL-C03-041,PB-C03-0026,565.40,BRL,2026-03-31,ORD-C03-008641,payout_only_unmatched
PO-C03-000642,SEL-C03-042,PB-C03-0026,327.07,BRL,2026-04-01,ORD-C03-008642,payout_only_unmatched
PO-C03-000643,SEL-C03-043,PB-C03-0026,317.83,BRL,2026-04-02,ORD-C03-008643,payout_only_unmatched
PO-C03-000644,SEL-C03-044,PB-C03-0026,419.20,BRL,2026-04-03,ORD-C03-008644,payout_only_unmatched
PO-C03-000645,SEL-C03-045,PB-C03-0026,314.88,BRL,2026-04-04,ORD-C03-008645,payout_only_unmatched
PO-C03-000646,SEL-C03-046,PB-C03-0026,387.29,BRL,2026-04-05,ORD-C03-008646,payout_only_unmatched
PO-C03-000647,SEL-C03-047,PB-C03-0026,407.55,BRL,2026-04-06,ORD-C03-008647,payout_only_unmatched
PO-C03-000648,SEL-C03-048,PB-C03-0026,400.07,BRL,2026-04-07,ORD-C03-008648,payout_only_unmatched
PO-C03-000649,SEL-C03-049,PB-C03-0026,532.18,BRL,2026-03-08,ORD-C03-008649,payout_only_unmatched
PO-C03-000650,SEL-C03-050,PB-C03-0026,791.81,BRL,2026-03-09,ORD-C03-008650,payout_only_unmatched
PO-C03-000651,SEL-C03-001,PB-C03-0027,658.40,BRL,2026-03-10,ORD-C03-008651,payout_only_unmatched
PO-C03-000652,SEL-C03-002,PB-C03-0027,798.48,USD,2026-03-11,ORD-C03-008652,payout_only_unmatched
PO-C03-000653,SEL-C03-003,PB-C03-0027,658.80,BRL,2026-03-12,ORD-C03-008653,payout_only_unmatched
PO-C03-000654,SEL-C03-004,PB-C03-0027,19.22,BRL,2026-03-13,ORD-C03-008654,payout_only_unmatched
PO-C03-000655,SEL-C03-005,PB-C03-0027,558.34,BRL,2026-03-14,ORD-C03-008655,payout_only_unmatched
PO-C03-000656,SEL-C03-006,PB-C03-0027,288.82,BRL,2026-03-15,ORD-C03-008656,payout_only_unmatched
PO-C03-000657,SEL-C03-007,PB-C03-0027,620.41,BRL,2026-03-16,ORD-C03-008657,payout_only_unmatched
PO-C03-000658,SEL-C03-008,PB-C03-0027,592.32,BRL,2026-03-17,ORD-C03-008658,payout_only_unmatched
PO-C03-000659,SEL-C03-009,PB-C03-0027,100.45,BRL,2026-03-18,ORD-C03-008659,payout_only_unmatched
PO-C03-000660,SEL-C03-010,PB-C03-0027,506.39,BRL,2026-03-19,ORD-C03-008660,payout_only_unmatched
PO-C03-000661,SEL-C03-011,PB-C03-0027,105.66,BRL,2026-03-20,ORD-C03-008661,payout_only_unmatched
PO-C03-000662,SEL-C03-012,PB-C03-0027,606.94,BRL,2026-03-21,ORD-C03-008662,payout_only_unmatched
PO-C03-000663,SEL-C03-013,PB-C03-0027,56.50,BRL,2026-03-22,ORD-C03-008663,payout_only_unmatched
PO-C03-000664,SEL-C03-014,PB-C03-0027,731.37,EUR,2026-03-23,ORD-C03-008664,payout_only_unmatched
PO-C03-000665,SEL-C03-015,PB-C03-0027,300.64,BRL,2026-03-24,ORD-C03-008665,payout_only_unmatched
PO-C03-000666,SEL-C03-016,PB-C03-0027,49.25,BRL,2026-03-25,ORD-C03-008666,payout_only_unmatched
PO-C03-000667,SEL-C03-017,PB-C03-0027,477.37,BRL,2026-03-26,ORD-C03-008667,payout_only_unmatched
PO-C03-000668,SEL-C03-018,PB-C03-0027,684.93,BRL,2026-03-27,ORD-C03-008668,payout_only_unmatched
PO-C03-000669,SEL-C03-019,PB-C03-0027,496.43,BRL,2026-03-28,ORD-C03-008669,payout_only_unmatched
PO-C03-000670,SEL-C03-020,PB-C03-0027,18.24,BRL,2026-03-29,ORD-C03-008670,payout_only_unmatched
PO-C03-000671,SEL-C03-021,PB-C03-0027,355.51,BRL,2026-03-30,ORD-C03-008671,payout_only_unmatched
PO-C03-000672,SEL-C03-022,PB-C03-0027,644.58,BRL,2026-03-31,ORD-C03-008672,payout_only_unmatched
PO-C03-000673,SEL-C03-023,PB-C03-0027,723.74,BRL,2026-04-01,ORD-C03-008673,payout_only_unmatched
PO-C03-000674,SEL-C03-024,PB-C03-0027,638.44,BRL,2026-04-02,ORD-C03-008674,payout_only_unmatched
PO-C03-000675,SEL-C03-025,PB-C03-0027,484.93,BRL,2026-04-03,ORD-C03-008675,payout_only_unmatched
PO-C03-000676,SEL-C03-026,PB-C03-0028,689.06,BRL,2026-04-04,ORD-C03-008676,payout_only_unmatched
PO-C03-000677,SEL-C03-027,PB-C03-0028,107.57,BRL,2026-04-05,ORD-C03-008677,payout_only_unmatched
PO-C03-000678,SEL-C03-028,PB-C03-0028,701.16,BRL,2026-04-06,ORD-C03-008678,payout_only_unmatched
PO-C03-000679,SEL-C03-029,PB-C03-0028,647.04,BRL,2026-04-07,ORD-C03-008679,payout_only_unmatched
PO-C03-000680,SEL-C03-030,PB-C03-0028,414.25,BRL,2026-03-08,ORD-C03-008680,payout_only_unmatched
PO-C03-000681,SEL-C03-031,PB-C03-0028,114.36,BRL,2026-03-09,ORD-C03-008681,payout_only_unmatched
PO-C03-000682,SEL-C03-032,PB-C03-0028,126.14,BRL,2026-03-10,ORD-C03-008682,payout_only_unmatched
PO-C03-000683,SEL-C03-033,PB-C03-0028,707.08,BRL,2026-03-11,ORD-C03-008683,payout_only_unmatched
PO-C03-000684,SEL-C03-034,PB-C03-0028,693.64,BRL,2026-03-12,ORD-C03-008684,payout_only_unmatched
PO-C03-000685,SEL-C03-035,PB-C03-0028,714.60,BRL,2026-03-13,ORD-C03-008685,payout_only_unmatched
PO-C03-000686,SEL-C03-036,PB-C03-0028,568.11,BRL,2026-03-14,ORD-C03-008686,payout_only_unmatched
PO-C03-000687,SEL-C03-037,PB-C03-0028,677.35,BRL,2026-03-15,ORD-C03-008687,payout_only_unmatched
PO-C03-000688,SEL-C03-038,PB-C03-0028,676.78,USD,2026-03-16,ORD-C03-008688,payout_only_unmatched
PO-C03-000689,SEL-C03-039,PB-C03-0028,677.12,BRL,2026-03-17,ORD-C03-008689,payout_only_unmatched
PO-C03-000690,SEL-C03-040,PB-C03-0028,691.17,BRL,2026-03-18,ORD-C03-008690,payout_only_unmatched
PO-C03-000691,SEL-C03-041,PB-C03-0028,629.85,BRL,2026-03-19,ORD-C03-008691,payout_only_unmatched
PO-C03-000692,SEL-C03-042,PB-C03-0028,220.75,BRL,2026-03-20,ORD-C03-008692,payout_only_unmatched
PO-C03-000693,SEL-C03-043,PB-C03-0028,701.52,BRL,2026-03-21,ORD-C03-008693,payout_only_unmatched
PO-C03-000694,SEL-C03-044,PB-C03-0028,326.27,BRL,2026-03-22,ORD-C03-008694,payout_only_unmatched
PO-C03-000695,SEL-C03-045,PB-C03-0028,712.70,BRL,2026-03-23,ORD-C03-008695,payout_only_unmatched
PO-C03-000696,SEL-C03-046,PB-C03-0028,157.98,BRL,2026-03-24,ORD-C03-008696,payout_only_unmatched
PO-C03-000697,SEL-C03-047,PB-C03-0028,148.69,BRL,2026-03-25,ORD-C03-008697,payout_only_unmatched
PO-C03-000698,SEL-C03-048,PB-C03-0028,45.45,BRL,2026-03-26,ORD-C03-008698,payout_only_unmatched
PO-C03-000699,SEL-C03-049,PB-C03-0028,329.51,BRL,2026-03-27,ORD-C03-008699,payout_only_unmatched
PO-C03-000700,SEL-C03-050,PB-C03-0028,152.07,EUR,2026-03-28,ORD-C03-008700,payout_only_unmatched
PO-C03-000701,SEL-C03-001,PB-C03-0029,71.08,BRL,2026-03-29,ORD-C03-008701,payout_only_unmatched
PO-C03-000702,SEL-C03-002,PB-C03-0029,438.77,BRL,2026-03-30,ORD-C03-008702,payout_only_unmatched
PO-C03-000703,SEL-C03-003,PB-C03-0029,429.68,BRL,2026-03-31,ORD-C03-008703,payout_only_unmatched
PO-C03-000704,SEL-C03-004,PB-C03-0029,42.51,BRL,2026-04-01,ORD-C03-008704,payout_only_unmatched
PO-C03-000705,SEL-C03-005,PB-C03-0029,395.86,BRL,2026-04-02,ORD-C03-008705,payout_only_unmatched
PO-C03-000706,SEL-C03-006,PB-C03-0029,756.92,BRL,2026-04-03,ORD-C03-008706,payout_only_unmatched
PO-C03-000707,SEL-C03-007,PB-C03-0029,331.55,BRL,2026-04-04,ORD-C03-008707,payout_only_unmatched
PO-C03-000708,SEL-C03-008,PB-C03-0029,536.09,BRL,2026-04-05,ORD-C03-008708,payout_only_unmatched
PO-C03-000709,SEL-C03-009,PB-C03-0029,431.91,BRL,2026-04-06,ORD-C03-008709,payout_only_unmatched
PO-C03-000710,SEL-C03-010,PB-C03-0029,776.93,BRL,2026-04-07,ORD-C03-008710,payout_only_unmatched
PO-C03-000711,SEL-C03-011,PB-C03-0029,434.56,BRL,2026-03-08,ORD-C03-008711,payout_only_unmatched
PO-C03-000712,SEL-C03-012,PB-C03-0029,687.14,BRL,2026-03-09,ORD-C03-008712,payout_only_unmatched
PO-C03-000713,SEL-C03-013,PB-C03-0029,400.07,BRL,2026-03-10,ORD-C03-008713,payout_only_unmatched
PO-C03-000714,SEL-C03-014,PB-C03-0029,404.77,BRL,2026-03-11,ORD-C03-008714,payout_only_unmatched
PO-C03-000715,SEL-C03-015,PB-C03-0029,440.10,BRL,2026-03-12,ORD-C03-008715,payout_only_unmatched
PO-C03-000716,SEL-C03-016,PB-C03-0029,246.75,BRL,2026-03-13,ORD-C03-008716,payout_only_unmatched
PO-C03-000717,SEL-C03-017,PB-C03-0029,600.96,BRL,2026-03-14,ORD-C03-008717,payout_only_unmatched
PO-C03-000718,SEL-C03-018,PB-C03-0029,525.09,BRL,2026-03-15,ORD-C03-008718,payout_only_unmatched
PO-C03-000719,SEL-C03-019,PB-C03-0029,17.99,BRL,2026-03-16,ORD-C03-008719,payout_only_unmatched
PO-C03-000720,SEL-C03-020,PB-C03-0029,498.81,BRL,2026-03-17,ORD-C03-008720,payout_only_unmatched
PO-C03-000721,SEL-C03-021,PB-C03-0029,752.18,BRL,2026-03-18,ORD-C03-008721,payout_only_unmatched
PO-C03-000722,SEL-C03-022,PB-C03-0029,344.29,BRL,2026-03-19,ORD-C03-008722,payout_only_unmatched
PO-C03-000723,SEL-C03-023,PB-C03-0029,468.77,BRL,2026-03-20,ORD-C03-008723,payout_only_unmatched
PO-C03-000724,SEL-C03-024,PB-C03-0029,575.99,USD,2026-03-21,ORD-C03-008724,payout_only_unmatched
PO-C03-000725,SEL-C03-025,PB-C03-0029,321.27,BRL,2026-03-22,ORD-C03-008725,payout_only_unmatched
PO-C03-000726,SEL-C03-026,PB-C03-0030,499.51,BRL,2026-03-23,ORD-C03-008726,payout_only_unmatched
PO-C03-000727,SEL-C03-027,PB-C03-0030,163.44,BRL,2026-03-24,ORD-C03-008727,payout_only_unmatched
PO-C03-000728,SEL-C03-028,PB-C03-0030,368.75,BRL,2026-03-25,ORD-C03-008728,payout_only_unmatched
PO-C03-000729,SEL-C03-029,PB-C03-0030,493.34,BRL,2026-03-26,ORD-C03-008729,payout_only_unmatched
PO-C03-000730,SEL-C03-030,PB-C03-0030,736.35,BRL,2026-03-27,ORD-C03-008730,payout_only_unmatched
PO-C03-000731,SEL-C03-031,PB-C03-0030,48.35,BRL,2026-03-28,ORD-C03-008731,payout_only_unmatched
PO-C03-000732,SEL-C03-032,PB-C03-0030,32.51,BRL,2026-03-29,ORD-C03-008732,payout_only_unmatched
PO-C03-000733,SEL-C03-033,PB-C03-0030,20.21,BRL,2026-03-30,ORD-C03-008733,payout_only_unmatched
PO-C03-000734,SEL-C03-034,PB-C03-0030,229.26,BRL,2026-03-31,ORD-C03-008734,payout_only_unmatched
PO-C03-000735,SEL-C03-035,PB-C03-0030,748.78,BRL,2026-04-01,ORD-C03-008735,payout_only_unmatched
PO-C03-000736,SEL-C03-036,PB-C03-0030,141.66,EUR,2026-04-02,ORD-C03-008736,payout_only_unmatched
PO-C03-000737,SEL-C03-037,PB-C03-0030,165.04,BRL,2026-04-03,ORD-C03-008737,payout_only_unmatched
PO-C03-000738,SEL-C03-038,PB-C03-0030,193.02,BRL,2026-04-04,ORD-C03-008738,payout_only_unmatched
PO-C03-000739,SEL-C03-039,PB-C03-0030,739.21,BRL,2026-04-05,ORD-C03-008739,payout_only_unmatched
PO-C03-000740,SEL-C03-040,PB-C03-0030,363.91,BRL,2026-04-06,ORD-C03-008740,payout_only_unmatched
PO-C03-000741,SEL-C03-041,PB-C03-0030,572.78,BRL,2026-04-07,ORD-C03-008741,payout_only_unmatched
PO-C03-000742,SEL-C03-042,PB-C03-0030,155.16,BRL,2026-03-08,ORD-C03-008742,payout_only_unmatched
PO-C03-000743,SEL-C03-043,PB-C03-0030,523.28,BRL,2026-03-09,ORD-C03-008743,payout_only_unmatched
PO-C03-000744,SEL-C03-044,PB-C03-0030,537.23,BRL,2026-03-10,ORD-C03-008744,payout_only_unmatched
PO-C03-000745,SEL-C03-045,PB-C03-0030,341.59,BRL,2026-03-11,ORD-C03-008745,payout_only_unmatched
PO-C03-000746,SEL-C03-046,PB-C03-0030,105.21,BRL,2026-03-12,ORD-C03-008746,payout_only_unmatched
PO-C03-000747,SEL-C03-047,PB-C03-0030,752.22,BRL,2026-03-13,ORD-C03-008747,payout_only_unmatched
PO-C03-000748,SEL-C03-048,PB-C03-0030,419.45,BRL,2026-03-14,ORD-C03-008748,payout_only_unmatched
PO-C03-000749,SEL-C03-049,PB-C03-0030,200.81,BRL,2026-03-15,ORD-C03-008749,payout_only_unmatched
PO-C03-000750,SEL-C03-050,PB-C03-0030,669.51,BRL,2026-03-16,ORD-C03-008750,payout_only_unmatched
PO-C03-000751,SEL-C03-001,PB-C03-0031,440.97,BRL,2026-03-17,ORD-C03-008751,payout_only_unmatched
PO-C03-000752,SEL-C03-002,PB-C03-0031,700.53,BRL,2026-03-18,ORD-C03-008752,payout_only_unmatched
PO-C03-000753,SEL-C03-003,PB-C03-0031,330.63,BRL,2026-03-19,ORD-C03-008753,payout_only_unmatched
PO-C03-000754,SEL-C03-004,PB-C03-0031,328.52,BRL,2026-03-20,ORD-C03-008754,payout_only_unmatched
PO-C03-000755,SEL-C03-005,PB-C03-0031,311.33,BRL,2026-03-21,ORD-C03-008755,payout_only_unmatched
PO-C03-000756,SEL-C03-006,PB-C03-0031,323.21,BRL,2026-03-22,ORD-C03-008756,payout_only_unmatched
PO-C03-000757,SEL-C03-007,PB-C03-0031,785.72,BRL,2026-03-23,ORD-C03-008757,payout_only_unmatched
PO-C03-000758,SEL-C03-008,PB-C03-0031,344.48,BRL,2026-03-24,ORD-C03-008758,payout_only_unmatched
PO-C03-000759,SEL-C03-009,PB-C03-0031,648.02,BRL,2026-03-25,ORD-C03-008759,payout_only_unmatched
PO-C03-000760,SEL-C03-010,PB-C03-0031,767.30,USD,2026-03-26,ORD-C03-008760,payout_only_unmatched
PO-C03-000761,SEL-C03-011,PB-C03-0031,777.32,BRL,2026-03-27,ORD-C03-008761,payout_only_unmatched
PO-C03-000762,SEL-C03-012,PB-C03-0031,428.43,BRL,2026-03-28,ORD-C03-008762,payout_only_unmatched
PO-C03-000763,SEL-C03-013,PB-C03-0031,694.57,BRL,2026-03-29,ORD-C03-008763,payout_only_unmatched
PO-C03-000764,SEL-C03-014,PB-C03-0031,339.23,BRL,2026-03-30,ORD-C03-008764,payout_only_unmatched
PO-C03-000765,SEL-C03-015,PB-C03-0031,750.45,BRL,2026-03-31,ORD-C03-008765,payout_only_unmatched
PO-C03-000766,SEL-C03-016,PB-C03-0031,399.23,BRL,2026-04-01,ORD-C03-008766,payout_only_unmatched
PO-C03-000767,SEL-C03-017,PB-C03-0031,507.45,BRL,2026-04-02,ORD-C03-008767,payout_only_unmatched
PO-C03-000768,SEL-C03-018,PB-C03-0031,41.50,BRL,2026-04-03,ORD-C03-008768,payout_only_unmatched
PO-C03-000769,SEL-C03-019,PB-C03-0031,169.59,BRL,2026-04-04,ORD-C03-008769,payout_only_unmatched
PO-C03-000770,SEL-C03-020,PB-C03-0031,481.07,BRL,2026-04-05,ORD-C03-008770,payout_only_unmatched
PO-C03-000771,SEL-C03-021,PB-C03-0031,307.44,BRL,2026-04-06,ORD-C03-008771,payout_only_unmatched
PO-C03-000772,SEL-C03-022,PB-C03-0031,103.57,EUR,2026-04-07,ORD-C03-008772,payout_only_unmatched
PO-C03-000773,SEL-C03-023,PB-C03-0031,151.66,BRL,2026-03-08,ORD-C03-008773,payout_only_unmatched
PO-C03-000774,SEL-C03-024,PB-C03-0031,700.27,BRL,2026-03-09,ORD-C03-008774,payout_only_unmatched
PO-C03-000775,SEL-C03-025,PB-C03-0031,61.83,BRL,2026-03-10,ORD-C03-008775,payout_only_unmatched
PO-C03-000776,SEL-C03-026,PB-C03-0032,543.43,BRL,2026-03-11,ORD-C03-008776,payout_only_unmatched
PO-C03-000777,SEL-C03-027,PB-C03-0032,410.61,BRL,2026-03-12,ORD-C03-008777,payout_only_unmatched
PO-C03-000778,SEL-C03-028,PB-C03-0032,193.87,BRL,2026-03-13,ORD-C03-008778,payout_only_unmatched
PO-C03-000779,SEL-C03-029,PB-C03-0032,151.35,BRL,2026-03-14,ORD-C03-008779,payout_only_unmatched
PO-C03-000780,SEL-C03-030,PB-C03-0032,196.23,BRL,2026-03-15,ORD-C03-008780,payout_only_unmatched
PO-C03-000781,SEL-C03-031,PB-C03-0032,210.17,BRL,2026-03-16,ORD-C03-008781,payout_only_unmatched
PO-C03-000782,SEL-C03-032,PB-C03-0032,712.90,BRL,2026-03-17,ORD-C03-008782,payout_only_unmatched
PO-C03-000783,SEL-C03-033,PB-C03-0032,561.06,BRL,2026-03-18,ORD-C03-008783,payout_only_unmatched
PO-C03-000784,SEL-C03-034,PB-C03-0032,424.79,BRL,2026-03-19,ORD-C03-008784,payout_only_unmatched
PO-C03-000785,SEL-C03-035,PB-C03-0032,196.22,BRL,2026-03-20,ORD-C03-008785,payout_only_unmatched
PO-C03-000786,SEL-C03-036,PB-C03-0032,293.77,BRL,2026-03-21,ORD-C03-008786,payout_only_unmatched
PO-C03-000787,SEL-C03-037,PB-C03-0032,417.84,BRL,2026-03-22,ORD-C03-008787,payout_only_unmatched
PO-C03-000788,SEL-C03-038,PB-C03-0032,470.11,BRL,2026-03-23,ORD-C03-008788,payout_only_unmatched
PO-C03-000789,SEL-C03-039,PB-C03-0032,572.51,BRL,2026-03-24,ORD-C03-008789,payout_only_unmatched
PO-C03-000790,SEL-C03-040,PB-C03-0032,161.68,BRL,2026-03-25,ORD-C03-008790,payout_only_unmatched
PO-C03-000791,SEL-C03-041,PB-C03-0032,517.53,BRL,2026-03-26,ORD-C03-008791,payout_only_unmatched
PO-C03-000792,SEL-C03-042,PB-C03-0032,783.04,BRL,2026-03-27,ORD-C03-008792,payout_only_unmatched
PO-C03-000793,SEL-C03-043,PB-C03-0032,509.15,BRL,2026-03-28,ORD-C03-008793,payout_only_unmatched
PO-C03-000794,SEL-C03-044,PB-C03-0032,179.42,BRL,2026-03-29,ORD-C03-008794,payout_only_unmatched
PO-C03-000795,SEL-C03-045,PB-C03-0032,280.14,BRL,2026-03-30,ORD-C03-008795,payout_only_unmatched
PO-C03-000796,SEL-C03-046,PB-C03-0032,773.27,USD,2026-03-31,ORD-C03-008796,payout_only_unmatched
PO-C03-000797,SEL-C03-047,PB-C03-0032,248.64,BRL,2026-04-01,ORD-C03-008797,payout_only_unmatched
PO-C03-000798,SEL-C03-048,PB-C03-0032,87.28,BRL,2026-04-02,ORD-C03-008798,payout_only_unmatched
PO-C03-000799,SEL-C03-049,PB-C03-0032,227.52,BRL,2026-04-03,ORD-C03-008799,payout_only_unmatched
