fee_id,order_id,fee_amount,fee_type,charged_at,settlement_id,scenario
FEE-C01-000675,ORD-C01-000675,22.08,scheme,2026-01-17T10:15:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000676,ORD-C01-000676,42.82,interchange,2026-01-18T10:20:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000677,ORD-C01-000677,22.44,interchange,2026-01-19T10:25:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000678,ORD-C01-000678,27.25,interchange,2026-01-20T10:30:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000679,ORD-C01-000679,38.46,interchange,2026-01-21T10:35:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000680,ORD-C01-000680,38.40,scheme,2026-01-22T10:40:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000681,ORD-C01-000681,23.31,interchange,2026-01-23T10:45:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000682,ORD-C01-000682,3.11,interchange,2026-01-24T10:50:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000683,ORD-C01-000683,53.22,interchange,2026-01-25T10:55:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000684,ORD-C01-000684,3.68,interchange,2026-01-26T11:00:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000685,ORD-C01-000685,50.64,scheme,2026-01-27T11:05:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000686,ORD-C01-000686,29.00,interchange,2026-01-28T11:10:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000687,ORD-C01-000687,47.29,interchange,2026-01-29T11:15:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000688,ORD-C01-000688,30.90,interchange,2026-01-30T11:20:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000689,ORD-C01-000689,3.06,interchange,2026-01-31T11:25:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000690,ORD-C01-000690,19.74,scheme,2026-02-01T11:30:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000691,ORD-C01-000691,24.27,interchange,2026-02-02T11:35:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000692,ORD-C01-000692,53.39,interchange,2026-02-03T11:40:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000693,ORD-C01-000693,20.42,interchange,2026-02-04T11:45:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000694,ORD-C01-000694,42.84,interchange,2026-02-05T11:50:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000695,ORD-C01-000695,9.99,scheme,2026-02-06T11:55:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000696,ORD-C01-000696,47.57,interchange,2026-02-07T10:00:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000697,ORD-C01-000697,7.28,interchange,2026-02-08T10:05:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000698,ORD-C01-000698,18.85,interchange,2026-02-09T10:10:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000699,ORD-C01-000699,49.20,interchange,2026-02-10T10:15:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000700,ORD-C01-000700,7.85,scheme,2026-01-07T10:20:00Z,SET-C01-0007,fee_matches_settlement
FEE-C01-000701,ORD-C01-000701,41.37,interchange,2026-01-08T10:25:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000702,ORD-C01-000702,14.07,interchange,2026-01-09T10:30:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000703,ORD-C01-000703,16.99,interchange,2026-01-10T10:35:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000704,ORD-C01-000704,47.55,interchange,2026-01-11T10:40:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000705,ORD-C01-000705,49.66,scheme,2026-01-12T10:45:00Z,SET-C01-0008,fee_variance_candidate
FEE-C01-000706,ORD-C01-000706,34.43,interchange,2026-01-13T10:50:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000707,ORD-C01-000707,52.39,interchange,2026-01-14T10:55:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000708,ORD-C01-000708,19.75,interchange,2026-01-15T11:00:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000709,ORD-C01-000709,5.87,interchange,2026-01-16T11:05:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000710,ORD-C01-000710,24.92,scheme,2026-01-17T11:10:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000711,ORD-C01-000711,17.68,interchange,2026-01-18T11:15:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000712,ORD-C01-000712,22.69,interchange,2026-01-19T11:20:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000713,ORD-C01-000713,46.32,interchange,2026-01-20T11:25:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000714,ORD-C01-000714,11.63,interchange,2026-01-21T11:30:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000715,ORD-C01-000715,29.46,scheme,2026-01-22T11:35:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000716,ORD-C01-000716,49.22,interchange,2026-01-23T11:40:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000717,ORD-C01-000717,25.94,interchange,2026-01-24T11:45:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000718,ORD-C01-000718,36.25,interchange,2026-01-25T11:50:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000719,ORD-C01-000719,36.34,interchange,2026-01-26T11:55:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000720,ORD-C01-000720,43.63,scheme,2026-01-27T10:00:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000721,ORD-C01-000721,33.45,interchange,2026-01-28T10:05:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000722,ORD-C01-000722,32.11,interchange,2026-01-29T10:10:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000723,ORD-C01-000723,37.68,interchange,2026-01-30T10:15:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000724,ORD-C01-000724,4.75,interchange,2026-01-31T10:20:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000725,ORD-C01-000725,29.77,scheme,2026-02-01T10:25:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000726,ORD-C01-000726,27.92,interchange,2026-02-02T10:30:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000727,ORD-C01-000727,33.26,interchange,2026-02-03T10:35:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000728,ORD-C01-000728,9.87,interchange,2026-02-04T10:40:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000729,ORD-C01-000729,30.71,interchange,2026-02-05T10:45:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000730,ORD-C01-000730,49.37,scheme,2026-02-06T10:50:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000731,ORD-C01-000731,35.10,interchange,2026-02-07T10:55:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000732,ORD-C01-000732,5.96,interchange,2026-02-08T11:00:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000733,ORD-C01-000733,28.67,interchange,2026-02-09T11:05:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000734,ORD-C01-000734,3.33,interchange,2026-02-10T11:10:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000735,ORD-C01-000735,41.65,scheme,2026-01-07T11:15:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000736,ORD-C01-000736,5.92,interchange,2026-01-08T11:20:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000737,ORD-C01-000737,28.79,interchange,2026-01-09T11:25:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000738,ORD-C01-000738,45.60,interchange,2026-01-10T11:30:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000739,ORD-C01-000739,30.53,interchange,2026-01-11T11:35:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000740,ORD-C01-000740,28.25,scheme,2026-01-12T11:40:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000741,ORD-C01-000741,19.10,interchange,2026-01-13T11:45:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000742,ORD-C01-000742,23.67,interchange,2026-01-14T11:50:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000743,ORD-C01-000743,44.64,interchange,2026-01-15T11:55:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000744,ORD-C01-000744,47.67,interchange,2026-01-16T10:00:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000745,ORD-C01-000745,47.07,scheme,2026-01-17T10:05:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000746,ORD-C01-000746,38.34,interchange,2026-01-18T10:10:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000747,ORD-C01-000747,15.36,interchange,2026-01-19T10:15:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000748,ORD-C01-000748,17.39,interchange,2026-01-20T10:20:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000749,ORD-C01-000749,50.50,interchange,2026-01-21T10:25:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000750,ORD-C01-000750,36.03,scheme,2026-01-22T10:30:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000751,ORD-C01-000751,8.10,interchange,2026-01-23T10:35:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000752,ORD-C01-000752,8.69,interchange,2026-01-24T10:40:00Z,SET-C01-0008,fee_variance_candidate
FEE-C01-000753,ORD-C01-000753,18.36,interchange,2026-01-25T10:45:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000754,ORD-C01-000754,22.35,interchange,2026-01-26T10:50:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000755,ORD-C01-000755,15.18,scheme,2026-01-27T10:55:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000756,ORD-C01-000756,17.26,interchange,2026-01-28T11:00:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000757,ORD-C01-000757,16.47,interchange,2026-01-29T11:05:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000758,ORD-C01-000758,39.27,interchange,2026-01-30T11:10:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000759,ORD-C01-000759,24.59,interchange,2026-01-31T11:15:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000760,ORD-C01-000760,22.57,scheme,2026-02-01T11:20:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000761,ORD-C01-000761,2.21,interchange,2026-02-02T11:25:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000762,ORD-C01-000762,6.39,interchange,2026-02-03T11:30:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000763,ORD-C01-000763,16.93,interchange,2026-02-04T11:35:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000764,ORD-C01-000764,23.65,interchange,2026-02-05T11:40:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000765,ORD-C01-000765,8.21,scheme,2026-02-06T11:45:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000766,ORD-C01-000766,3.22,interchange,2026-02-07T11:50:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000767,ORD-C01-000767,39.39,interchange,2026-02-08T11:55:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000768,ORD-C01-000768,30.69,interchange,2026-02-09T10:00:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000769,ORD-C01-000769,51.88,interchange,2026-02-10T10:05:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000770,ORD-C01-000770,9.26,scheme,2026-01-07T10:10:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000771,ORD-C01-000771,2.67,interchange,2026-01-08T10:15:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000772,ORD-C01-000772,5.14,interchange,2026-01-09T10:20:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000773,ORD-C01-000773,28.42,interchange,2026-01-10T10:25:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000774,ORD-C01-000774,26.27,interchange,2026-01-11T10:30:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000775,ORD-C01-000775,5.81,scheme,2026-01-12T10:35:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000776,ORD-C01-000776,18.69,interchange,2026-01-13T10:40:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000777,ORD-C01-000777,38.33,interchange,2026-01-14T10:45:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000778,ORD-C01-000778,52.57,interchange,2026-01-15T10:50:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000779,ORD-C01-000779,18.73,interchange,2026-01-16T10:55:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000780,ORD-C01-000780,24.11,scheme,2026-01-17T11:00:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000781,ORD-C01-000781,51.42,interchange,2026-01-18T11:05:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000782,ORD-C01-000782,12.77,interchange,2026-01-19T11:10:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000783,ORD-C01-000783,15.29,interchange,2026-01-20T11:15:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000784,ORD-C01-000784,33.56,interchange,2026-01-21T11:20:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000785,ORD-C01-000785,49.09,scheme,2026-01-22T11:25:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000786,ORD-C01-000786,18.45,interchange,2026-01-23T11:30:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000787,ORD-C01-000787,17.99,interchange,2026-01-24T11:35:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000788,ORD-C01-000788,40.46,interchange,2026-01-25T11:40:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000789,ORD-C01-000789,22.41,interchange,2026-01-26T11:45:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000790,ORD-C01-000790,11.06,scheme,2026-01-27T11:50:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000791,ORD-C01-000791,31.53,interchange,2026-01-28T11:55:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000792,ORD-C01-000792,10.00,interchange,2026-01-29T10:00:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000793,ORD-C01-000793,4.46,interchange,2026-01-30T10:05:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000794,ORD-C01-000794,45.71,interchange,2026-01-31T10:10:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000795,ORD-C01-000795,13.34,scheme,2026-02-01T10:15:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000796,ORD-C01-000796,15.84,interchange,2026-02-02T10:20:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000797,ORD-C01-000797,48.69,interchange,2026-02-03T10:25:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000798,ORD-C01-000798,47.96,interchange,2026-02-04T10:30:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000799,ORD-C01-000799,47.94,interchange,2026-02-05T10:35:00Z,SET-C01-0008,fee_variance_candidate
FEE-C01-000800,ORD-C01-000800,33.15,scheme,2026-02-06T10:40:00Z,SET-C01-0008,fee_matches_settlement
FEE-C01-000801,ORD-C01-000650,20.82,interchange,2026-01-27T10:45:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000802,ORD-C01-000651,45.75,interchange,2026-01-28T10:50:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000803,ORD-C01-000652,45.89,interchange,2026-01-29T10:55:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000804,ORD-C01-000653,4.76,interchange,2026-01-30T11:00:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000805,ORD-C01-000654,30.54,scheme,2026-01-31T11:05:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000806,ORD-C01-000655,36.91,interchange,2026-02-01T11:10:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000807,ORD-C01-000656,36.05,interchange,2026-02-02T11:15:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000808,ORD-C01-000657,36.35,interchange,2026-02-03T11:20:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000809,ORD-C01-000658,27.73,interchange,2026-02-04T11:25:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000810,ORD-C01-000659,11.30,scheme,2026-02-05T11:30:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000811,ORD-C01-000660,16.42,interchange,2026-02-06T11:35:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000812,ORD-C01-000661,53.75,interchange,2026-02-07T11:40:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000813,ORD-C01-000662,37.70,interchange,2026-02-08T11:45:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000814,ORD-C01-000663,24.89,interchange,2026-02-09T11:50:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000815,ORD-C01-000664,39.53,scheme,2026-02-10T11:55:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000816,ORD-C01-000650,20.82,interchange,2026-01-27T10:00:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000817,ORD-C01-000651,45.75,interchange,2026-01-28T10:05:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000818,ORD-C01-000652,45.89,interchange,2026-01-29T10:10:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000819,ORD-C01-000653,4.76,interchange,2026-01-30T10:15:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000820,ORD-C01-000654,30.54,scheme,2026-01-31T10:20:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000821,ORD-C01-000655,36.91,interchange,2026-02-01T10:25:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000822,ORD-C01-000656,36.05,interchange,2026-02-02T10:30:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000823,ORD-C01-000657,36.35,interchange,2026-02-03T10:35:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000824,ORD-C01-000658,27.73,interchange,2026-02-04T10:40:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000825,ORD-C01-000659,11.30,scheme,2026-02-05T10:45:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000826,ORD-C01-000660,16.42,interchange,2026-02-06T10:50:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000827,ORD-C01-000661,53.75,interchange,2026-02-07T10:55:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000828,ORD-C01-000662,37.70,interchange,2026-02-08T11:00:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000829,ORD-C01-000663,24.89,interchange,2026-02-09T11:05:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000830,ORD-C01-000664,39.53,scheme,2026-02-10T11:10:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000831,ORD-C01-000831,30.41,interchange,2026-02-02T11:15:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000832,ORD-C01-000832,4.58,interchange,2026-02-03T11:20:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000833,ORD-C01-000833,35.24,interchange,2026-02-04T11:25:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000834,ORD-C01-000834,25.21,interchange,2026-02-05T11:30:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000835,ORD-C01-000835,19.74,scheme,2026-02-06T11:35:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000836,ORD-C01-000836,17.52,interchange,2026-02-07T11:40:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000837,ORD-C01-000837,38.36,interchange,2026-02-08T11:45:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000838,ORD-C01-000838,11.73,interchange,2026-02-09T11:50:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000839,ORD-C01-000839,18.15,interchange,2026-02-10T11:55:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000840,ORD-C01-000840,8.56,scheme,2026-01-07T10:00:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000841,ORD-C01-000841,19.51,interchange,2026-01-08T10:05:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000842,ORD-C01-000842,40.64,interchange,2026-01-09T10:10:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000843,ORD-C01-000843,32.94,interchange,2026-01-10T10:15:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000844,ORD-C01-000844,52.88,interchange,2026-01-11T10:20:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000845,ORD-C01-000845,26.10,scheme,2026-01-12T10:25:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000846,ORD-C01-000846,13.11,interchange,2026-01-13T10:30:00Z,SET-C01-0009,fee_variance_candidate
FEE-C01-000847,ORD-C01-000847,31.99,interchange,2026-01-14T10:35:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000848,ORD-C01-000848,32.17,interchange,2026-01-15T10:40:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000849,ORD-C01-000849,51.23,interchange,2026-01-16T10:45:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000850,ORD-C01-000850,2.93,scheme,2026-01-17T10:50:00Z,SET-C01-0009,fee_matches_settlement
FEE-C01-000851,ORD-C01-006851,14.97,interchange,2026-02-02T10:55:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000852,ORD-C01-006852,48.33,interchange,2026-02-03T11:00:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000853,ORD-C01-006853,5.18,interchange,2026-02-04T11:05:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000854,ORD-C01-006854,14.64,interchange,2026-02-05T11:10:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000855,ORD-C01-006855,16.11,scheme,2026-02-06T11:15:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000856,ORD-C01-006856,20.05,interchange,2026-02-07T11:20:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000857,ORD-C01-006857,47.79,interchange,2026-02-08T11:25:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000858,ORD-C01-006858,49.98,interchange,2026-02-09T11:30:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000859,ORD-C01-006859,48.84,interchange,2026-02-10T11:35:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000860,ORD-C01-006860,51.06,scheme,2026-01-07T11:40:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000861,ORD-C01-006861,53.54,interchange,2026-01-08T11:45:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000862,ORD-C01-006862,46.26,interchange,2026-01-09T11:50:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000863,ORD-C01-006863,40.64,interchange,2026-01-10T11:55:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000864,ORD-C01-006864,51.55,interchange,2026-01-11T10:00:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000865,ORD-C01-006865,3.02,scheme,2026-01-12T10:05:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000866,ORD-C01-006866,38.48,interchange,2026-01-13T10:10:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000867,ORD-C01-006867,50.92,interchange,2026-01-14T10:15:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000868,ORD-C01-006868,46.44,interchange,2026-01-15T10:20:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000869,ORD-C01-006869,3.75,interchange,2026-01-16T10:25:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000870,ORD-C01-006870,53.15,scheme,2026-01-17T10:30:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000871,ORD-C01-006871,5.61,interchange,2026-01-18T10:35:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000872,ORD-C01-006872,15.16,interchange,2026-01-19T10:40:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000873,ORD-C01-006873,5.04,interchange,2026-01-20T10:45:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000874,ORD-C01-006874,17.66,interchange,2026-01-21T10:50:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000875,ORD-C01-006875,18.16,scheme,2026-01-22T10:55:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000876,ORD-C01-006876,46.18,interchange,2026-01-23T11:00:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000877,ORD-C01-006877,46.86,interchange,2026-01-24T11:05:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000878,ORD-C01-006878,41.20,interchange,2026-01-25T11:10:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000879,ORD-C01-006879,43.70,interchange,2026-01-26T11:15:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000880,ORD-C01-006880,44.24,scheme,2026-01-27T11:20:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000881,ORD-C01-006881,46.29,interchange,2026-01-28T11:25:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000882,ORD-C01-006882,30.49,interchange,2026-01-29T11:30:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000883,ORD-C01-006883,38.40,interchange,2026-01-30T11:35:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000884,ORD-C01-006884,32.66,interchange,2026-01-31T11:40:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000885,ORD-C01-006885,37.20,scheme,2026-02-01T11:45:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000886,ORD-C01-006886,31.46,interchange,2026-02-02T11:50:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000887,ORD-C01-006887,50.28,interchange,2026-02-03T11:55:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000888,ORD-C01-006888,42.67,interchange,2026-02-04T10:00:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000889,ORD-C01-006889,30.44,interchange,2026-02-05T10:05:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000890,ORD-C01-006890,49.81,scheme,2026-02-06T10:10:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000891,ORD-C01-006891,41.19,interchange,2026-02-07T10:15:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000892,ORD-C01-006892,52.77,interchange,2026-02-08T10:20:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000893,ORD-C01-006893,52.28,interchange,2026-02-09T10:25:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000894,ORD-C01-006894,34.34,interchange,2026-02-10T10:30:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000895,ORD-C01-006895,26.04,scheme,2026-01-07T10:35:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000896,ORD-C01-006896,8.31,interchange,2026-01-08T10:40:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000897,ORD-C01-006897,36.98,interchange,2026-01-09T10:45:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000898,ORD-C01-006898,42.88,interchange,2026-01-10T10:50:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000899,ORD-C01-006899,53.77,interchange,2026-01-11T10:55:00Z,SET-C01-0049,fee_only_unmatched
