chargeback_id,order_id,amount,currency,occurred_at,reason_code,authorization_code,scenario
CBK-C01-000575,ORD-C01-007575,-846.21,BRL,2026-01-29T12:41:00Z,RC-08,AUTH-C01-007575,chargeback_only_unmatched
CBK-C01-000576,ORD-C01-007576,-86.48,BRL,2026-01-30T10:00:00Z,RC-01,AUTH-C01-007576,chargeback_only_unmatched
CBK-C01-000577,ORD-C01-007577,-290.57,BRL,2026-01-31T10:07:00Z,RC-02,AUTH-C01-007577,chargeback_only_unmatched
CBK-C01-000578,ORD-C01-007578,-630.06,BRL,2026-02-01T10:14:00Z,RC-03,AUTH-C01-007578,chargeback_only_unmatched
CBK-C01-000579,ORD-C01-007579,-625.10,BRL,2026-02-02T10:21:00Z,RC-04,AUTH-C01-007579,chargeback_only_unmatched
CBK-C01-000580,ORD-C01-007580,-732.17,BRL,2026-02-03T10:28:00Z,RC-05,AUTH-C01-007580,chargeback_only_unmatched
CBK-C01-000581,ORD-C01-007581,-749.78,BRL,2026-02-04T10:35:00Z,RC-06,AUTH-C01-007581,chargeback_only_unmatched
CBK-C01-000582,ORD-C01-007582,-656.59,BRL,2026-02-05T10:42:00Z,RC-07,AUTH-C01-007582,chargeback_only_unmatched
CBK-C01-000583,ORD-C01-007583,-341.80,BRL,2026-02-06T10:49:00Z,RC-08,AUTH-C01-007583,chargeback_only_unmatched
CBK-C01-000584,ORD-C01-007584,-316.41,EUR,2026-02-07T10:56:00Z,RC-01,AUTH-C01-007584,chargeback_only_unmatched
CBK-C01-000585,ORD-C01-007585,-893.21,BRL,2026-02-08T11:03:00Z,RC-02,AUTH-C01-007585,chargeback_only_unmatched
CBK-C01-000586,ORD-C01-007586,-267.31,BRL,2026-02-09T11:10:00Z,RC-03,AUTH-C01-007586,chargeback_only_unmatched
CBK-C01-000587,ORD-C01-007587,-416.93,BRL,2026-02-10T11:17:00Z,RC-04,AUTH-C01-007587,chargeback_only_unmatched
CBK-C01-000588,ORD-C01-007588,-708.61,BRL,2026-02-11T11:24:00Z,RC-05,AUTH-C01-007588,chargeback_only_unmatched
CBK-C01-000589,ORD-C01-007589,-913.86,BRL,2026-02-12T11:31:00Z,RC-06,AUTH-C01-007589,chargeback_only_unmatched
CBK-C01-000590,ORD-C01-007590,-199.71,BRL,2026-02-13T11:38:00Z,RC-07,AUTH-C01-007590,chargeback_only_unmatched
CBK-C01-000591,ORD-C01-007591,-647.84,BRL,2026-02-14T11:45:00Z,RC-08,AUTH-C01-007591,chargeback_only_unmatched
CBK-C01-000592,ORD-C01-007592,-414.71,BRL,2026-02-15T11:52:00Z,RC-01,AUTH-C01-007592,chargeback_only_unmatched
CBK-C01-000593,ORD-C01-007593,-638.92,BRL,2026-02-16T11:59:00Z,RC-02,AUTH-C01-007593,chargeback_only_unmatched
CBK-C01-000594,ORD-C01-007594,-907.36,BRL,2026-02-17T12:06:00Z,RC-03,AUTH-C01-007594,chargeback_only_unmatched
CBK-C01-000595,ORD-C01-007595,-245.86,BRL,2026-01-14T12:13:00Z,RC-04,AUTH-C01-007595,chargeback_only_unmatched
CBK-C01-000596,ORD-C01-007596,-475.45,BRL,2026-01-15T12:20:00Z,RC-05,AUTH-C01-007596,chargeback_only_unmatched
CBK-C01-000597,ORD-C01-007597,-445.84,BRL,2026-01-16T12:27:00Z,RC-06,AUTH-C01-007597,chargeback_only_unmatched
CBK-C01-000598,ORD-C01-007598,-473.97,BRL,2026-01-17T12:34:00Z,RC-07,AUTH-C01-007598,chargeback_only_unmatched
CBK-C01-000599,ORD-C01-007599,-47.08,BRL,2026-01-18T12:41:00Z,RC-08,AUTH-C01-007599,chargeback_only_unmatched
CBK-C01-000600,ORD-C01-007600,-615.92,BRL,2026-01-19T10:00:00Z,RC-01,AUTH-C01-007600,chargeback_only_unmatched
CBK-C01-000601,ORD-C01-007601,-560.33,BRL,2026-01-20T10:07:00Z,RC-02,AUTH-C01-007601,chargeback_only_unmatched
CBK-C01-000602,ORD-C01-007602,-814.59,BRL,2026-01-21T10:14:00Z,RC-03,AUTH-C01-007602,chargeback_only_unmatched
CBK-C01-000603,ORD-C01-007603,-438.36,BRL,2026-01-22T10:21:00Z,RC-04,AUTH-C01-007603,chargeback_only_unmatched
CBK-C01-000604,ORD-C01-007604,-659.72,BRL,2026-01-23T10:28:00Z,RC-05,AUTH-C01-007604,chargeback_only_unmatched
CBK-C01-000605,ORD-C01-007605,-572.29,BRL,2026-01-24T10:35:00Z,RC-06,AUTH-C01-007605,chargeback_only_unmatched
CBK-C01-000606,ORD-C01-007606,-734.65,BRL,2026-01-25T10:42:00Z,RC-07,AUTH-C01-007606,chargeback_only_unmatched
CBK-C01-000607,ORD-C01-007607,-916.77,BRL,2026-01-26T10:49:00Z,RC-08,AUTH-C01-007607,chargeback_only_unmatched
CBK-C01-000608,ORD-C01-007608,-691.93,USD,2026-01-27T10:56:00Z,RC-01,AUTH-C01-007608,chargeback_only_unmatched
CBK-C01-000609,ORD-C01-007609,-10.42,BRL,2026-01-28T11:03:00Z,RC-02,AUTH-C01-007609,chargeback_only_unmatched
CBK-C01-000610,ORD-C01-007610,-198.98,BRL,2026-01-29T11:10:00Z,RC-03,AUTH-C01-007610,chargeback_only_unmatched
CBK-C01-000611,ORD-C01-007611,-415.22,BRL,2026-01-30T11:17:00Z,RC-04,AUTH-C01-007611,chargeback_only_unmatched
CBK-C01-000612,ORD-C01-007612,-209.64,BRL,2026-01-31T11:24:00Z,RC-05,AUTH-C01-007612,chargeback_only_unmatched
CBK-C01-000613,ORD-C01-007613,-924.60,BRL,2026-02-01T11:31:00Z,RC-06,AUTH-C01-007613,chargeback_only_unmatched
CBK-C01-000614,ORD-C01-007614,-582.33,BRL,2026-02-02T11:38:00Z,RC-07,AUTH-C01-007614,chargeback_only_unmatched
CBK-C01-000615,ORD-C01-007615,-168.64,BRL,2026-02-03T11:45:00Z,RC-08,AUTH-C01-007615,chargeback_only_unmatched
CBK-C01-000616,ORD-C01-007616,-539.19,BRL,2026-02-04T11:52:00Z,RC-01,AUTH-C01-007616,chargeback_only_unmatched
CBK-C01-000617,ORD-C01-007617,-448.51,BRL,2026-02-05T11:59:00Z,RC-02,AUTH-C01-007617,chargeback_only_unmatched
CBK-C01-000618,ORD-C01-007618,-697.94,BRL,2026-02-06T12:06:00Z,RC-03,AUTH-C01-007618,chargeback_only_unmatched
CBK-C01-000619,ORD-C01-007619,-132.51,BRL,2026-02-07T12:13:00Z,RC-04,AUTH-C01-007619,chargeback_only_unmatched
CBK-C01-000620,ORD-C01-007620,-844.50,EUR,2026-02-08T12:20:00Z,RC-05,AUTH-C01-007620,chargeback_only_unmatched
CBK-C01-000621,ORD-C01-007621,-816.78,BRL,2026-02-09T12:27:00Z,RC-06,AUTH-C01-007621,chargeback_only_unmatched
CBK-C01-000622,ORD-C01-007622,-844.41,BRL,2026-02-10T12:34:00Z,RC-07,AUTH-C01-007622,chargeback_only_unmatched
CBK-C01-000623,ORD-C01-007623,-641.22,BRL,2026-02-11T12:41:00Z,RC-08,AUTH-C01-007623,chargeback_only_unmatched
CBK-C01-000624,ORD-C01-007624,-797.66,BRL,2026-02-12T10:00:00Z,RC-01,AUTH-C01-007624,chargeback_only_unmatched
CBK-C01-000625,ORD-C01-007625,-665.48,BRL,2026-02-13T10:07:00Z,RC-02,AUTH-C01-007625,chargeback_only_unmatched
CBK-C01-000626,ORD-C01-007626,-69.24,BRL,2026-02-14T10:14:00Z,RC-03,AUTH-C01-007626,chargeback_only_unmatched
CBK-C01-000627,ORD-C01-007627,-915.52,BRL,2026-02-15T10:21:00Z,RC-04,AUTH-C01-007627,chargeback_only_unmatched
CBK-C01-000628,ORD-C01-007628,-688.01,BRL,2026-02-16T10:28:00Z,RC-05,AUTH-C01-007628,chargeback_only_unmatched
CBK-C01-000629,ORD-C01-007629,-253.89,BRL,2026-02-17T10:35:00Z,RC-06,AUTH-C01-007629,chargeback_only_unmatched
CBK-C01-000630,ORD-C01-007630,-172.95,BRL,2026-01-14T10:42:00Z,RC-07,AUTH-C01-007630,chargeback_only_unmatched
CBK-C01-000631,ORD-C01-007631,-633.69,BRL,2026-01-15T10:49:00Z,RC-08,AUTH-C01-007631,chargeback_only_unmatched
CBK-C01-000632,ORD-C01-007632,-899.79,BRL,2026-01-16T10:56:00Z,RC-01,AUTH-C01-007632,chargeback_only_unmatched
CBK-C01-000633,ORD-C01-007633,-194.01,BRL,2026-01-17T11:03:00Z,RC-02,AUTH-C01-007633,chargeback_only_unmatched
CBK-C01-000634,ORD-C01-007634,-78.08,BRL,2026-01-18T11:10:00Z,RC-03,AUTH-C01-007634,chargeback_only_unmatched
CBK-C01-000635,ORD-C01-007635,-453.52,BRL,2026-01-19T11:17:00Z,RC-04,AUTH-C01-007635,chargeback_only_unmatched
CBK-C01-000636,ORD-C01-007636,-768.38,BRL,2026-01-20T11:24:00Z,RC-05,AUTH-C01-007636,chargeback_only_unmatched
CBK-C01-000637,ORD-C01-007637,-254.73,BRL,2026-01-21T11:31:00Z,RC-06,AUTH-C01-007637,chargeback_only_unmatched
CBK-C01-000638,ORD-C01-007638,-639.98,BRL,2026-01-22T11:38:00Z,RC-07,AUTH-C01-007638,chargeback_only_unmatched
CBK-C01-000639,ORD-C01-007639,-93.07,BRL,2026-01-23T11:45:00Z,RC-08,AUTH-C01-007639,chargeback_only_unmatched
CBK-C01-000640,ORD-C01-007640,-272.56,BRL,2026-01-24T11:52:00Z,RC-01,AUTH-C01-007640,chargeback_only_unmatched
CBK-C01-000641,ORD-C01-007641,-334.06,BRL,2026-01-25T11:59:00Z,RC-02,AUTH-C01-007641,chargeback_only_unmatched
CBK-C01-000642,ORD-C01-007642,-149.46,BRL,2026-01-26T12:06:00Z,RC-03,AUTH-C01-007642,chargeback_only_unmatched
CBK-C01-000643,ORD-C01-007643,-332.31,BRL,2026-01-27T12:13:00Z,RC-04,AUTH-C01-007643,chargeback_only_unmatched
CBK-C01-000644,ORD-C01-007644,-101.20,USD,2026-01-28T12:20:00Z,RC-05,AUTH-C01-007644,chargeback_only_unmatched
CBK-C01-000645,ORD-C01-007645,-32.59,BRL,2026-01-29T12:27:00Z,RC-06,AUTH-C01-007645,chargeback_only_unmatched
CBK-C01-000646,ORD-C01-007646,-458.24,BRL,2026-01-30T12:34:00Z,RC-07,AUTH-C01-007646,chargeback_only_unmatched
CBK-C01-000647,ORD-C01-007647,-217.34,BRL,2026-01-31T12:41:00Z,RC-08,AUTH-C01-007647,chargeback_only_unmatched
CBK-C01-000648,ORD-C01-007648,-795.27,BRL,2026-02-01T10:00:00Z,RC-01,AUTH-C01-007648,chargeback_only_unmatched
CBK-C01-000649,ORD-C01-007649,-881.03,BRL,2026-02-02T10:07:00Z,RC-02,AUTH-C01-007649,chargeback_only_unmatched
CBK-C01-000650,ORD-C01-007650,-582.04,BRL,2026-02-03T10:14:00Z,RC-03,AUTH-C01-007650,chargeback_only_unmatched
CBK-C01-000651,ORD-C01-007651,-87.26,BRL,2026-02-04T10:21:00Z,RC-04,AUTH-C01-007651,chargeback_only_unmatched
CBK-C01-000652,ORD-C01-007652,-210.95,BRL,2026-02-05T10:28:00Z,RC-05,AUTH-C01-007652,chargeback_only_unmatched
CBK-C01-000653,ORD-C01-007653,-219.12,BRL,2026-02-06T10:35:00Z,RC-06,AUTH-C01-007653,chargeback_only_unmatched
CBK-C01-000654,ORD-C01-007654,-705.30,BRL,2026-02-07T10:42:00Z,RC-07,AUTH-C01-007654,chargeback_only_unmatched
CBK-C01-000655,ORD-C01-007655,-796.88,BRL,2026-02-08T10:49:00Z,RC-08,AUTH-C01-007655,chargeback_only_unmatched
CBK-C01-000656,ORD-C01-007656,-652.00,EUR,2026-02-09T10:56:00Z,RC-01,AUTH-C01-007656,chargeback_only_unmatched
CBK-C01-000657,ORD-C01-007657,-726.48,BRL,2026-02-10T11:03:00Z,RC-02,AUTH-C01-007657,chargeback_only_unmatched
CBK-C01-000658,ORD-C01-007658,-377.48,BRL,2026-02-11T11:10:00Z,RC-03,AUTH-C01-007658,chargeback_only_unmatched
CBK-C01-000659,ORD-C01-007659,-831.60,BRL,2026-02-12T11:17:00Z,RC-04,AUTH-C01-007659,chargeback_only_unmatched
CBK-C01-000660,ORD-C01-007660,-483.13,BRL,2026-02-13T11:24:00Z,RC-05,AUTH-C01-007660,chargeback_only_unmatched
CBK-C01-000661,ORD-C01-007661,-850.02,BRL,2026-02-14T11:31:00Z,RC-06,AUTH-C01-007661,chargeback_only_unmatched
CBK-C01-000662,ORD-C01-007662,-149.62,BRL,2026-02-15T11:38:00Z,RC-07,AUTH-C01-007662,chargeback_only_unmatched
CBK-C01-000663,ORD-C01-007663,-444.18,BRL,2026-02-16T11:45:00Z,RC-08,AUTH-C01-007663,chargeback_only_unmatched
CBK-C01-000664,ORD-C01-007664,-663.03,BRL,2026-02-17T11:52:00Z,RC-01,AUTH-C01-007664,chargeback_only_unmatched
CBK-C01-000665,ORD-C01-007665,-627.88,BRL,2026-01-14T11:59:00Z,RC-02,AUTH-C01-007665,chargeback_only_unmatched
CBK-C01-000666,ORD-C01-000136,-85.90,BRL,2026-02-14T12:06:00Z,RC-03,AUTH-C01-000136,duplicate_chargeback_candidate
CBK-C01-000667,ORD-C01-007667,-21.08,BRL,2026-01-16T12:13:00Z,RC-04,AUTH-C01-007667,chargeback_only_unmatched
CBK-C01-000668,ORD-C01-007668,-517.89,BRL,2026-01-17T12:20:00Z,RC-05,AUTH-C01-007668,chargeback_only_unmatched
CBK-C01-000669,ORD-C01-007669,-407.45,BRL,2026-01-18T12:27:00Z,RC-06,AUTH-C01-007669,chargeback_only_unmatched
CBK-C01-000670,ORD-C01-007670,-407.61,BRL,2026-01-19T12:34:00Z,RC-07,AUTH-C01-007670,chargeback_only_unmatched
CBK-C01-000671,ORD-C01-007671,-316.97,BRL,2026-01-20T12:41:00Z,RC-08,AUTH-C01-007671,chargeback_only_unmatched
CBK-C01-000672,ORD-C01-007672,-84.42,BRL,2026-01-21T10:00:00Z,RC-01,AUTH-C01-007672,chargeback_only_unmatched
CBK-C01-000673,ORD-C01-007673,-382.91,BRL,2026-01-22T10:07:00Z,RC-02,AUTH-C01-007673,chargeback_only_unmatched
CBK-C01-000674,ORD-C01-007674,-917.54,BRL,2026-01-23T10:14:00Z,RC-03,AUTH-C01-007674,chargeback_only_unmatched
CBK-C01-000675,ORD-C01-007675,-28.39,BRL,2026-01-24T10:21:00Z,RC-04,AUTH-C01-007675,chargeback_only_unmatched
CBK-C01-000676,ORD-C01-007676,-174.25,BRL,2026-01-25T10:28:00Z,RC-05,AUTH-C01-007676,chargeback_only_unmatched
CBK-C01-000677,ORD-C01-007677,-95.45,BRL,2026-01-26T10:35:00Z,RC-06,AUTH-C01-007677,chargeback_only_unmatched
CBK-C01-000678,ORD-C01-007678,-291.30,BRL,2026-01-27T10:42:00Z,RC-07,AUTH-C01-007678,chargeback_only_unmatched
CBK-C01-000679,ORD-C01-007679,-750.78,BRL,2026-01-28T10:49:00Z,RC-08,AUTH-C01-007679,chargeback_only_unmatched
CBK-C01-000680,ORD-C01-007680,-276.62,USD,2026-01-29T10:56:00Z,RC-01,AUTH-C01-007680,chargeback_only_unmatched
CBK-C01-000681,ORD-C01-007681,-613.45,BRL,2026-01-30T11:03:00Z,RC-02,AUTH-C01-007681,chargeback_only_unmatched
CBK-C01-000682,ORD-C01-007682,-779.89,BRL,2026-01-31T11:10:00Z,RC-03,AUTH-C01-007682,chargeback_only_unmatched
CBK-C01-000683,ORD-C01-007683,-616.53,BRL,2026-02-01T11:17:00Z,RC-04,AUTH-C01-007683,chargeback_only_unmatched
CBK-C01-000684,ORD-C01-007684,-897.10,BRL,2026-02-02T11:24:00Z,RC-05,AUTH-C01-007684,chargeback_only_unmatched
CBK-C01-000685,ORD-C01-007685,-765.33,BRL,2026-02-03T11:31:00Z,RC-06,AUTH-C01-007685,chargeback_only_unmatched
CBK-C01-000686,ORD-C01-007686,-52.46,BRL,2026-02-04T11:38:00Z,RC-07,AUTH-C01-007686,chargeback_only_unmatched
CBK-C01-000687,ORD-C01-007687,-634.48,BRL,2026-02-05T11:45:00Z,RC-08,AUTH-C01-007687,chargeback_only_unmatched
CBK-C01-000688,ORD-C01-007688,-517.97,BRL,2026-02-06T11:52:00Z,RC-01,AUTH-C01-007688,chargeback_only_unmatched
CBK-C01-000689,ORD-C01-007689,-218.01,BRL,2026-02-07T11:59:00Z,RC-02,AUTH-C01-007689,chargeback_only_unmatched
CBK-C01-000690,ORD-C01-007690,-266.53,BRL,2026-02-08T12:06:00Z,RC-03,AUTH-C01-007690,chargeback_only_unmatched
CBK-C01-000691,ORD-C01-007691,-308.05,BRL,2026-02-09T12:13:00Z,RC-04,AUTH-C01-007691,chargeback_only_unmatched
CBK-C01-000692,ORD-C01-007692,-571.04,EUR,2026-02-10T12:20:00Z,RC-05,AUTH-C01-007692,chargeback_only_unmatched
CBK-C01-000693,ORD-C01-007693,-795.87,BRL,2026-02-11T12:27:00Z,RC-06,AUTH-C01-007693,chargeback_only_unmatched
CBK-C01-000694,ORD-C01-007694,-740.00,BRL,2026-02-12T12:34:00Z,RC-07,AUTH-C01-007694,chargeback_only_unmatched
CBK-C01-000695,ORD-C01-007695,-518.31,BRL,2026-02-13T12:41:00Z,RC-08,AUTH-C01-007695,chargeback_only_unmatched
CBK-C01-000696,ORD-C01-007696,-886.73,BRL,2026-02-14T10:00:00Z,RC-01,AUTH-C01-007696,chargeback_only_unmatched
CBK-C01-000697,ORD-C01-007697,-579.23,BRL,2026-02-15T10:07:00Z,RC-02,AUTH-C01-007697,chargeback_only_unmatched
CBK-C01-000698,ORD-C01-007698,-156.58,BRL,2026-02-16T10:14:00Z,RC-03,AUTH-C01-007698,chargeback_only_unmatched
CBK-C01-000699,ORD-C01-007699,-443.53,BRL,2026-02-17T10:21:00Z,RC-04,AUTH-C01-007699,chargeback_only_unmatched
CBK-C01-000700,ORD-C01-007700,-844.21,BRL,2026-01-14T10:28:00Z,RC-05,AUTH-C01-007700,chargeback_only_unmatched
CBK-C01-000701,ORD-C01-007701,-903.37,BRL,2026-01-15T10:35:00Z,RC-06,AUTH-C01-007701,chargeback_only_unmatched
CBK-C01-000702,ORD-C01-007702,-713.09,BRL,2026-01-16T10:42:00Z,RC-07,AUTH-C01-007702,chargeback_only_unmatched
CBK-C01-000703,ORD-C01-007703,-108.69,BRL,2026-01-17T10:49:00Z,RC-08,AUTH-C01-007703,chargeback_only_unmatched
CBK-C01-000704,ORD-C01-007704,-522.35,BRL,2026-01-18T10:56:00Z,RC-01,AUTH-C01-007704,chargeback_only_unmatched
CBK-C01-000705,ORD-C01-007705,-534.18,BRL,2026-01-19T11:03:00Z,RC-02,AUTH-C01-007705,chargeback_only_unmatched
CBK-C01-000706,ORD-C01-007706,-753.69,BRL,2026-01-20T11:10:00Z,RC-03,AUTH-C01-007706,chargeback_only_unmatched
CBK-C01-000707,ORD-C01-007707,-189.61,BRL,2026-01-21T11:17:00Z,RC-04,AUTH-C01-007707,chargeback_only_unmatched
CBK-C01-000708,ORD-C01-007708,-335.00,BRL,2026-01-22T11:24:00Z,RC-05,AUTH-C01-007708,chargeback_only_unmatched
CBK-C01-000709,ORD-C01-007709,-285.98,BRL,2026-01-23T11:31:00Z,RC-06,AUTH-C01-007709,chargeback_only_unmatched
CBK-C01-000710,ORD-C01-007710,-611.11,BRL,2026-01-24T11:38:00Z,RC-07,AUTH-C01-007710,chargeback_only_unmatched
CBK-C01-000711,ORD-C01-007711,-638.94,BRL,2026-01-25T11:45:00Z,RC-08,AUTH-C01-007711,chargeback_only_unmatched
CBK-C01-000712,ORD-C01-007712,-141.28,BRL,2026-01-26T11:52:00Z,RC-01,AUTH-C01-007712,chargeback_only_unmatched
CBK-C01-000713,ORD-C01-007713,-197.32,BRL,2026-01-27T11:59:00Z,RC-02,AUTH-C01-007713,chargeback_only_unmatched
CBK-C01-000714,ORD-C01-007714,-744.75,BRL,2026-01-28T12:06:00Z,RC-03,AUTH-C01-007714,chargeback_only_unmatched
CBK-C01-000715,ORD-C01-007715,-696.85,BRL,2026-01-29T12:13:00Z,RC-04,AUTH-C01-007715,chargeback_only_unmatched
CBK-C01-000716,ORD-C01-007716,-338.87,USD,2026-01-30T12:20:00Z,RC-05,AUTH-C01-007716,chargeback_only_unmatched
CBK-C01-000717,ORD-C01-007717,-329.36,BRL,2026-01-31T12:27:00Z,RC-06,AUTH-C01-007717,chargeback_only_unmatched
CBK-C01-000718,ORD-C01-007718,-307.26,BRL,2026-02-01T12:34:00Z,RC-07,AUTH-C01-007718,chargeback_only_unmatched
CBK-C01-000719,ORD-C01-007719,-317.67,BRL,2026-02-02T12:41:00Z,RC-08,AUTH-C01-007719,chargeback_only_unmatched
CBK-C01-000720,ORD-C01-007720,-578.36,BRL,2026-02-03T10:00:00Z,RC-01,AUTH-C01-007720,chargeback_only_unmatched
CBK-C01-000721,ORD-C01-007721,-837.04,BRL,2026-02-04T10:07:00Z,RC-02,AUTH-C01-007721,chargeback_only_unmatched
CBK-C01-000722,ORD-C01-007722,-157.03,BRL,2026-02-05T10:14:00Z,RC-03,AUTH-C01-007722,chargeback_only_unmatched
CBK-C01-000723,ORD-C01-007723,-117.49,BRL,2026-02-06T10:21:00Z,RC-04,AUTH-C01-007723,chargeback_only_unmatched
CBK-C01-000724,ORD-C01-007724,-147.58,BRL,2026-02-07T10:28:00Z,RC-05,AUTH-C01-007724,chargeback_only_unmatched
CBK-C01-000725,ORD-C01-007725,-355.64,BRL,2026-02-08T10:35:00Z,RC-06,AUTH-C01-007725,chargeback_only_unmatched
CBK-C01-000726,ORD-C01-007726,-780.71,BRL,2026-02-09T10:42:00Z,RC-07,AUTH-C01-007726,chargeback_only_unmatched
CBK-C01-000727,ORD-C01-007727,-902.99,BRL,2026-02-10T10:49:00Z,RC-08,AUTH-C01-007727,chargeback_only_unmatched
CBK-C01-000728,ORD-C01-007728,-655.30,EUR,2026-02-11T10:56:00Z,RC-01,AUTH-C01-007728,chargeback_only_unmatched
CBK-C01-000729,ORD-C01-007729,-155.38,BRL,2026-02-12T11:03:00Z,RC-02,AUTH-C01-007729,chargeback_only_unmatched
CBK-C01-000730,ORD-C01-007730,-262.62,BRL,2026-02-13T11:10:00Z,RC-03,AUTH-C01-007730,chargeback_only_unmatched
CBK-C01-000731,ORD-C01-007731,-522.55,BRL,2026-02-14T11:17:00Z,RC-04,AUTH-C01-007731,chargeback_only_unmatched
CBK-C01-000732,ORD-C01-007732,-854.34,BRL,2026-02-15T11:24:00Z,RC-05,AUTH-C01-007732,chargeback_only_unmatched
CBK-C01-000733,ORD-C01-007733,-624.45,BRL,2026-02-16T11:31:00Z,RC-06,AUTH-C01-007733,chargeback_only_unmatched
CBK-C01-000734,ORD-C01-007734,-63.78,BRL,2026-02-17T11:38:00Z,RC-07,AUTH-C01-007734,chargeback_only_unmatched
CBK-C01-000735,ORD-C01-007735,-330.98,BRL,2026-01-14T11:45:00Z,RC-08,AUTH-C01-007735,chargeback_only_unmatched
CBK-C01-000736,ORD-C01-007736,-285.91,BRL,2026-01-15T11:52:00Z,RC-01,AUTH-C01-007736,chargeback_only_unmatched
CBK-C01-000737,ORD-C01-007737,-739.37,BRL,2026-01-16T11:59:00Z,RC-02,AUTH-C01-007737,chargeback_only_unmatched
CBK-C01-000738,ORD-C01-007738,-811.27,BRL,2026-01-17T12:06:00Z,RC-03,AUTH-C01-007738,chargeback_only_unmatched
CBK-C01-000739,ORD-C01-007739,-442.25,BRL,2026-01-18T12:13:00Z,RC-04,AUTH-C01-007739,chargeback_only_unmatched
CBK-C01-000740,ORD-C01-007740,-709.47,BRL,2026-01-19T12:20:00Z,RC-05,AUTH-C01-007740,chargeback_only_unmatched
CBK-C01-000741,ORD-C01-007741,-803.52,BRL,2026-01-20T12:27:00Z,RC-06,AUTH-C01-007741,chargeback_only_unmatched
CBK-C01-000742,ORD-C01-007742,-823.27,BRL,2026-01-21T12:34:00Z,RC-07,AUTH-C01-007742,chargeback_only_unmatched
CBK-C01-000743,ORD-C01-007743,-810.12,BRL,2026-01-22T12:41:00Z,RC-08,AUTH-C01-007743,chargeback_only_unmatched
CBK-C01-000744,ORD-C01-007744,-506.93,BRL,2026-01-23T10:00:00Z,RC-01,AUTH-C01-007744,chargeback_only_unmatched
CBK-C01-000745,ORD-C01-007745,-923.96,BRL,2026-01-24T10:07:00Z,RC-02,AUTH-C01-007745,chargeback_only_unmatched
CBK-C01-000746,ORD-C01-007746,-122.39,BRL,2026-01-25T10:14:00Z,RC-03,AUTH-C01-007746,chargeback_only_unmatched
CBK-C01-000747,ORD-C01-007747,-903.35,BRL,2026-01-26T10:21:00Z,RC-04,AUTH-C01-007747,chargeback_only_unmatched
CBK-C01-000748,ORD-C01-007748,-58.96,BRL,2026-01-27T10:28:00Z,RC-05,AUTH-C01-007748,chargeback_only_unmatched
CBK-C01-000749,ORD-C01-007749,-177.32,BRL,2026-01-28T10:35:00Z,RC-06,AUTH-C01-007749,chargeback_only_unmatched
CBK-C01-000750,ORD-C01-007750,-798.58,BRL,2026-01-29T10:42:00Z,RC-07,AUTH-C01-007750,chargeback_only_unmatched
CBK-C01-000751,ORD-C01-007751,-208.22,BRL,2026-01-30T10:49:00Z,RC-08,AUTH-C01-007751,chargeback_only_unmatched
CBK-C01-000752,ORD-C01-007752,-168.57,USD,2026-01-31T10:56:00Z,RC-01,AUTH-C01-007752,chargeback_only_unmatched
CBK-C01-000753,ORD-C01-007753,-433.84,BRL,2026-02-01T11:03:00Z,RC-02,AUTH-C01-007753,chargeback_only_unmatched
CBK-C01-000754,ORD-C01-007754,-858.05,BRL,2026-02-02T11:10:00Z,RC-03,AUTH-C01-007754,chargeback_only_unmatched
CBK-C01-000755,ORD-C01-007755,-858.86,BRL,2026-02-03T11:17:00Z,RC-04,AUTH-C01-007755,chargeback_only_unmatched
CBK-C01-000756,ORD-C01-007756,-662.57,BRL,2026-02-04T11:24:00Z,RC-05,AUTH-C01-007756,chargeback_only_unmatched
CBK-C01-000757,ORD-C01-007757,-562.29,BRL,2026-02-05T11:31:00Z,RC-06,AUTH-C01-007757,chargeback_only_unmatched
CBK-C01-000758,ORD-C01-007758,-411.11,BRL,2026-02-06T11:38:00Z,RC-07,AUTH-C01-007758,chargeback_only_unmatched
CBK-C01-000759,ORD-C01-007759,-537.56,BRL,2026-02-07T11:45:00Z,RC-08,AUTH-C01-007759,chargeback_only_unmatched
CBK-C01-000760,ORD-C01-007760,-445.59,BRL,2026-02-08T11:52:00Z,RC-01,AUTH-C01-007760,chargeback_only_unmatched
CBK-C01-000761,ORD-C01-007761,-352.37,BRL,2026-02-09T11:59:00Z,RC-02,AUTH-C01-007761,chargeback_only_unmatched
CBK-C01-000762,ORD-C01-007762,-387.96,BRL,2026-02-10T12:06:00Z,RC-03,AUTH-C01-007762,chargeback_only_unmatched
CBK-C01-000763,ORD-C01-007763,-708.53,BRL,2026-02-11T12:13:00Z,RC-04,AUTH-C01-007763,chargeback_only_unmatched
CBK-C01-000764,ORD-C01-007764,-195.23,EUR,2026-02-12T12:20:00Z,RC-05,AUTH-C01-007764,chargeback_only_unmatched
CBK-C01-000765,ORD-C01-007765,-700.95,BRL,2026-02-13T12:27:00Z,RC-06,AUTH-C01-007765,chargeback_only_unmatched
CBK-C01-000766,ORD-C01-007766,-460.01,BRL,2026-02-14T12:34:00Z,RC-07,AUTH-C01-007766,chargeback_only_unmatched
CBK-C01-000767,ORD-C01-007767,-809.04,BRL,2026-02-15T12:41:00Z,RC-08,AUTH-C01-007767,chargeback_only_unmatched
