bank_tx_id,reference,amount,currency,booking_date,description,customer_ref,scenario
BANK-C04-000579,REF-C04-000579,253.54,BRL,2026-04-25,Synthetic bank transfer REF-C04-000579,CUST-C04-0070,bank_match_candidate
BANK-C04-000580,REF-C04-000580,40.19,BRL,2026-04-26,Synthetic bank transfer REF-C04-000580,CUST-C04-0081,bank_match_candidate
BANK-C04-000581,REF-C04-000581,885.48,BRL,2026-04-27,Synthetic bank transfer REF-C04-000581,CUST-C04-0092,bank_match_candidate
BANK-C04-000582,,769.94,BRL,2026-04-28,Synthetic bank transfer REF-C04-000582,CUST-C04-0103,missing_bank_reference
BANK-C04-000583,REF-C04-000583,491.29,BRL,2026-04-29,Synthetic bank transfer REF-C04-000583,CUST-C04-0114,bank_match_candidate
BANK-C04-000584,REF-C04-000584,439.13,BRL,2026-04-30,Synthetic bank transfer REF-C04-000584,CUST-C04-0125,bank_match_candidate
BANK-C04-000585,REF-C04-000585,582.57,BRL,2026-05-01,Synthetic bank transfer REF-C04-000585,CUST-C04-0136,bank_match_candidate
BANK-C04-000586,REF-C04-000586,59.88,BRL,2026-05-02,Synthetic bank transfer REF-C04-000586,CUST-C04-0147,bank_match_candidate
BANK-C04-000587,REF-C04-000587,714.57,BRL,2026-05-03,Synthetic bank transfer REF-C04-000587,CUST-C04-0158,bank_match_candidate
BANK-C04-000588,REF-C04-000588,1276.98,USD,2026-04-06,Synthetic bank transfer REF-C04-000588,CUST-C04-0169,bank_match_candidate
BANK-C04-000589,REF-C04-000589,923.84,BRL,2026-04-07,Synthetic bank transfer REF-C04-000589,CUST-C04-0180,bank_match_candidate
BANK-C04-000590,REF-C04-000590,839.61,BRL,2026-04-08,Synthetic bank transfer REF-C04-000590,CUST-C04-0191,amount_mismatch_manual_review
BANK-C04-000591,REF-C04-000591,1239.17,BRL,2026-04-09,Synthetic bank transfer REF-C04-000591,CUST-C04-0202,bank_match_candidate
BANK-C04-000592,REF-C04-000592,1100.34,BRL,2026-04-10,Synthetic bank transfer REF-C04-000592,CUST-C04-0213,bank_match_candidate
BANK-C04-000593,REF-C04-000593,756.66,BRL,2026-04-11,Synthetic bank transfer REF-C04-000593,CUST-C04-0224,bank_match_candidate
BANK-C04-000594,REF-C04-000594,793.15,BRL,2026-04-12,Synthetic bank transfer REF-C04-000594,CUST-C04-0235,bank_match_candidate
BANK-C04-000595,REF-C04-000595,131.90,BRL,2026-04-13,Synthetic bank transfer REF-C04-000595,CUST-C04-0246,bank_match_candidate
BANK-C04-000596,REF-C04-000596,962.19,BRL,2026-04-14,Synthetic bank transfer REF-C04-000596,CUST-C04-0257,bank_match_candidate
BANK-C04-000597,REF-C04-000597,1256.00,BRL,2026-04-15,Synthetic bank transfer REF-C04-000597,CUST-C04-0268,bank_match_candidate
BANK-C04-000598,REF-C04-000598,1135.51,BRL,2026-04-16,Synthetic bank transfer REF-C04-000598,CUST-C04-0279,bank_match_candidate
BANK-C04-000599,REF-C04-000599,56.97,BRL,2026-04-17,Synthetic bank transfer REF-C04-000599,CUST-C04-0290,bank_match_candidate
BANK-C04-000600,REF-C04-000600,1084.50,EUR,2026-04-18,Synthetic bank transfer REF-C04-000600,CUST-C04-0301,bank_match_candidate
BANK-C04-000601,REF-C04-000601,1264.96,BRL,2026-04-19,Synthetic bank transfer REF-C04-000601,CUST-C04-0312,bank_match_candidate
BANK-C04-000602,REF-C04-000602,-18.78,BRL,2026-04-20,Synthetic bank transfer REF-C04-000602,CUST-C04-0323,bank_match_candidate
BANK-C04-000603,REF-C04-000603,334.09,BRL,2026-04-21,Synthetic bank transfer REF-C04-000603,CUST-C04-0334,bank_match_candidate
BANK-C04-000604,REF-C04-000604,596.64,BRL,2026-04-22,Synthetic bank transfer REF-C04-000604,CUST-C04-0345,bank_match_candidate
BANK-C04-000605,REF-C04-000605,574.62,BRL,2026-04-23,Synthetic bank transfer REF-C04-000605,CUST-C04-0356,bank_match_candidate
BANK-C04-000606,REF-C04-000606,761.98,BRL,2026-04-24,Synthetic bank transfer REF-C04-000606,CUST-C04-0367,bank_match_candidate
BANK-C04-000607,REF-C04-000607,1209.48,BRL,2026-04-25,Synthetic bank transfer REF-C04-000607,CUST-C04-0378,bank_match_candidate
BANK-C04-000608,REF-C04-000608,1137.43,BRL,2026-04-26,Synthetic bank transfer REF-C04-000608,CUST-C04-0389,bank_match_candidate
BANK-C04-000609,REF-C04-000609,310.21,BRL,2026-04-27,Synthetic bank transfer REF-C04-000609,CUST-C04-0400,bank_match_candidate
BANK-C04-000610,REF-C04-000610,1140.70,BRL,2026-04-30,Synthetic bank transfer REF-C04-000610,CUST-C04-0411,bank_match_candidate
BANK-C04-000611,REF-C04-000611,1244.06,BRL,2026-04-29,Synthetic bank transfer REF-C04-000611,CUST-C04-0422,small_tolerance_candidate
BANK-C04-000612,REF-C04-000612,920.06,BRL,2026-04-30,Synthetic bank transfer REF-C04-000612,CUST-C04-0433,bank_match_candidate
BANK-C04-000613,REF-C04-000613,868.29,BRL,2026-05-01,Synthetic bank transfer REF-C04-000613,CUST-C04-0444,bank_match_candidate
BANK-C04-000614,REF-C04-000614,509.80,BRL,2026-05-02,Synthetic bank transfer REF-C04-000614,CUST-C04-0455,bank_match_candidate
BANK-C04-000615,REF-C04-000615,975.29,BRL,2026-05-03,Synthetic bank transfer REF-C04-000615,CUST-C04-0466,bank_match_candidate
BANK-C04-000616,REF-C04-000616,10.38,BRL,2026-04-06,Synthetic bank transfer REF-C04-000616,CUST-C04-0477,bank_match_candidate
BANK-C04-000617,REF-C04-000617,57.08,BRL,2026-04-07,Synthetic bank transfer REF-C04-000617,CUST-C04-0488,bank_match_candidate
BANK-C04-000618,REF-C04-000618,1184.67,BRL,2026-04-08,Synthetic bank transfer REF-C04-000618,CUST-C04-0499,bank_match_candidate
BANK-C04-000619,REF-C04-000619,41.53,BRL,2026-04-09,Synthetic bank transfer REF-C04-000619,CUST-C04-0510,bank_match_candidate
BANK-C04-000620,REF-C04-000620,441.60,BRL,2026-04-10,Synthetic bank transfer REF-C04-000620,CUST-C04-0521,bank_match_candidate
BANK-C04-000621,REF-C04-000621,23.07,BRL,2026-04-11,Synthetic bank transfer REF-C04-000621,CUST-C04-0532,bank_match_candidate
BANK-C04-000622,REF-C04-000622,652.68,BRL,2026-04-12,Synthetic bank transfer REF-C04-000622,CUST-C04-0543,bank_match_candidate
BANK-C04-000623,REF-C04-000623,55.75,BRL,2026-04-13,Synthetic bank transfer REF-C04-000623,CUST-C04-0554,bank_match_candidate
BANK-C04-000624,REF-C04-000624,372.45,USD,2026-04-14,Synthetic bank transfer REF-C04-000624,CUST-C04-0565,bank_match_candidate
BANK-C04-000625,REF-C04-000625,641.35,BRL,2026-04-15,Synthetic bank transfer REF-C04-000625,CUST-C04-0576,bank_match_candidate
BANK-C04-000626,REF-C04-000626,1260.86,BRL,2026-04-16,Synthetic bank transfer REF-C04-000626,CUST-C04-0587,bank_match_candidate
BANK-C04-000627,REF-C04-000627,474.47,BRL,2026-04-17,Synthetic bank transfer REF-C04-000627,CUST-C04-0598,bank_match_candidate
BANK-C04-000628,REF-C04-000628,917.47,BRL,2026-04-18,Synthetic bank transfer REF-C04-000628,CUST-C04-0609,bank_match_candidate
BANK-C04-000629,REF-C04-000629,472.03,BRL,2026-04-19,Synthetic bank transfer REF-C04-000629,CUST-C04-0620,bank_match_candidate
BANK-C04-000630,REF-C04-000630,59.25,BRL,2026-04-20,Synthetic bank transfer REF-C04-000630,CUST-C04-0631,bank_match_candidate
BANK-C04-000631,REF-C04-000631,120.98,BRL,2026-04-21,Synthetic bank transfer REF-C04-000631,CUST-C04-0642,bank_match_candidate
BANK-C04-000632,REF-C04-000632,327.99,BRL,2026-04-22,Synthetic bank transfer REF-C04-000632,CUST-C04-0653,bank_match_candidate
BANK-C04-000633,REF-C04-000633,416.58,BRL,2026-04-23,Synthetic bank transfer REF-C04-000633,CUST-C04-0664,bank_match_candidate
BANK-C04-000634,REF-C04-000634,490.01,BRL,2026-04-24,Synthetic bank transfer REF-C04-000634,CUST-C04-0675,bank_match_candidate
BANK-C04-000635,REF-C04-000635,928.14,BRL,2026-04-25,Synthetic bank transfer REF-C04-000635,CUST-C04-0686,bank_match_candidate
BANK-C04-000636,REF-C04-000636,1099.95,EUR,2026-04-26,Synthetic bank transfer REF-C04-000636,CUST-C04-0697,bank_match_candidate
BANK-C04-000637,REF-C04-000637,1197.51,BRL,2026-04-27,Synthetic bank transfer REF-C04-000637,CUST-C04-0008,bank_match_candidate
BANK-C04-000638,REF-C04-000638,709.94,BRL,2026-04-28,Synthetic bank transfer REF-C04-000638,CUST-C04-0019,bank_match_candidate
BANK-C04-000639,REF-C04-000639,1199.50,BRL,2026-04-29,Synthetic bank trasnfer REF-C04-000639,CUST-C04-0030,near_match_description_typo
BANK-C04-000640,REF-C04-000640,1223.89,BRL,2026-04-30,Synthetic bank transfer REF-C04-000640,CUST-C04-0041,bank_match_candidate
BANK-C04-000641,REF-C04-000641,179.85,BRL,2026-05-01,Synthetic bank transfer REF-C04-000641,CUST-C04-0052,bank_match_candidate
BANK-C04-000642,REF-C04-000642,684.58,BRL,2026-05-02,Synthetic bank transfer REF-C04-000642,CUST-C04-0063,bank_match_candidate
BANK-C04-000643,REF-C04-000643,470.35,BRL,2026-05-03,Synthetic bank transfer REF-C04-000643,CUST-C04-0074,bank_match_candidate
BANK-C04-000644,REF-C04-000644,323.51,BRL,2026-04-06,Synthetic bank transfer REF-C04-000644,CUST-C04-0085,bank_match_candidate
BANK-C04-000645,REF-C04-000645,-2.37,BRL,2026-04-07,Synthetic bank transfer REF-C04-000645,CUST-C04-0096,bank_match_candidate
BANK-C04-000646,REF-C04-000646,676.99,BRL,2026-04-08,Synthetic bank transfer REF-C04-000646,CUST-C04-0107,bank_match_candidate
BANK-C04-000647,REF-C04-000647,411.62,BRL,2026-04-09,Synthetic bank transfer REF-C04-000647,CUST-C04-0118,bank_match_candidate
BANK-C04-000648,REF-C04-000648,402.11,BRL,2026-04-10,Synthetic bank transfer REF-C04-000648,CUST-C04-0129,bank_match_candidate
BANK-C04-000649,REF-C04-000649,812.07,BRL,2026-04-11,Synthetic bank transfer REF-C04-000649,CUST-C04-0140,amount_mismatch_manual_review
BANK-C04-000650,REF-C04-000650,882.41,BRL,2026-04-12,Synthetic bank transfer REF-C04-000650,CUST-C04-0151,bank_match_candidate
BANK-C04-000651,REF-C04-000651,259.44,BRL,2026-04-13,Synthetic bank transfer REF-C04-000651,CUST-C04-0162,bank_match_candidate
BANK-C04-000652,REF-C04-000652,1203.84,BRL,2026-04-14,Synthetic bank transfer REF-C04-000652,CUST-C04-0173,bank_match_candidate
BANK-C04-000653,REF-C04-000653,870.20,BRL,2026-04-15,Synthetic bank transfer REF-C04-000653,CUST-C04-0184,bank_match_candidate
BANK-C04-000654,REF-C04-000654,77.62,BRL,2026-04-16,Synthetic bank transfer REF-C04-000654,CUST-C04-0195,bank_match_candidate
BANK-C04-000655,REF-C04-000655,1148.32,BRL,2026-04-17,Synthetic bank transfer REF-C04-000655,CUST-C04-0206,bank_match_candidate
BANK-C04-000656,REF-C04-000656,1075.84,BRL,2026-04-18,Synthetic bank transfer REF-C04-000656,CUST-C04-0217,bank_match_candidate
BANK-C04-000657,REF-C04-000657,1261.14,BRL,2026-04-19,Synthetic bank transfer REF-C04-000657,CUST-C04-0228,bank_match_candidate
BANK-C04-000658,REF-C04-000658,1291.45,BRL,2026-04-20,Synthetic bank transfer REF-C04-000658,CUST-C04-0239,small_tolerance_candidate
BANK-C04-000659,REF-C04-000659,470.27,BRL,2026-04-21,Synthetic bank transfer REF-C04-000659,CUST-C04-0250,bank_match_candidate
BANK-C04-000660,REF-C04-000660,1233.83,USD,2026-04-22,Synthetic bank transfer REF-C04-000660,CUST-C04-0261,bank_match_candidate
BANK-C04-000661,REF-C04-000661,265.57,BRL,2026-04-23,Synthetic bank transfer REF-C04-000661,CUST-C04-0272,bank_match_candidate
BANK-C04-000662,REF-C04-000662,368.64,BRL,2026-04-24,Synthetic bank transfer REF-C04-000662,CUST-C04-0283,bank_match_candidate
BANK-C04-000663,REF-C04-000663,347.01,BRL,2026-04-25,Synthetic bank transfer REF-C04-000663,CUST-C04-0294,bank_match_candidate
BANK-C04-000664,REF-C04-000664,365.09,BRL,2026-04-26,Synthetic bank transfer REF-C04-000664,CUST-C04-0305,bank_match_candidate
BANK-C04-000665,REF-C04-000665,124.11,BRL,2026-04-27,Synthetic bank transfer REF-C04-000665,CUST-C04-0316,bank_match_candidate
BANK-C04-000666,REF-C04-000666,624.86,BRL,2026-04-28,Synthetic bank transfer REF-C04-000666,CUST-C04-0327,bank_match_candidate
BANK-C04-000667,REF-C04-000667,288.59,BRL,2026-04-29,Synthetic bank transfer REF-C04-000667,CUST-C04-0338,bank_match_candidate
BANK-C04-000668,REF-C04-000668,1265.11,BRL,2026-04-30,Synthetic bank transfer REF-C04-000668,CUST-C04-0349,bank_match_candidate
BANK-C04-000669,REF-C04-000669,511.87,BRL,2026-05-01,Synthetic bank transfer REF-C04-000669,CUST-C04-0360,bank_match_candidate
BANK-C04-000670,REF-C04-000670,923.00,BRL,2026-05-02,Synthetic bank transfer REF-C04-000670,CUST-C04-0371,bank_match_candidate
BANK-C04-000671,REF-C04-000671,1011.92,BRL,2026-05-05,Synthetic bank transfer REF-C04-000671,CUST-C04-0382,bank_match_candidate
BANK-C04-000672,REF-C04-000672,740.75,EUR,2026-04-06,Synthetic bank transfer REF-C04-000672,CUST-C04-0393,bank_match_candidate
BANK-C04-000673,REF-C04-000673,847.95,BRL,2026-04-07,Synthetic bank transfer REF-C04-000673,CUST-C04-0404,bank_match_candidate
BANK-C04-000674,REF-C04-000674,175.75,BRL,2026-04-08,Synthetic bank transfer REF-C04-000674,CUST-C04-0415,bank_match_candidate
BANK-C04-000675,REF-C04-000675,851.25,BRL,2026-04-09,Synthetic bank transfer REF-C04-000675,CUST-C04-0426,bank_match_candidate
BANK-C04-000676,REF-C04-000676,290.18,BRL,2026-04-10,Synthetic bank transfer REF-C04-000676,CUST-C04-0437,bank_match_candidate
BANK-C04-000677,REF-C04-000677,612.04,BRL,2026-04-11,Synthetic bank transfer REF-C04-000677,CUST-C04-0448,bank_match_candidate
BANK-C04-000678,REF-C04-000678,702.73,BRL,2026-04-12,Synthetic bank transfer REF-C04-000678,CUST-C04-0459,bank_match_candidate
BANK-C04-000679,,1055.69,BRL,2026-04-13,Synthetic bank transfer REF-C04-000679,CUST-C04-0470,missing_bank_reference
BANK-C04-000680,REF-C04-000680,1247.99,BRL,2026-04-14,Synthetic bank transfer REF-C04-000680,CUST-C04-0481,bank_match_candidate
BANK-C04-000681,REF-C04-000681,194.37,BRL,2026-04-15,Synthetic bank transfer REF-C04-000681,CUST-C04-0492,bank_match_candidate
BANK-C04-000682,REF-C04-000682,1228.59,BRL,2026-04-16,Synthetic bank transfer REF-C04-000682,CUST-C04-0503,bank_match_candidate
BANK-C04-000683,REF-C04-000683,213.27,BRL,2026-04-17,Synthetic bank transfer REF-C04-000683,CUST-C04-0514,bank_match_candidate
BANK-C04-000684,REF-C04-000684,1240.39,BRL,2026-04-18,Synthetic bank transfer REF-C04-000684,CUST-C04-0525,bank_match_candidate
BANK-C04-000685,REF-C04-000685,186.98,BRL,2026-04-19,Synthetic bank transfer REF-C04-000685,CUST-C04-0536,bank_match_candidate
BANK-C04-000686,REF-C04-000686,1080.21,BRL,2026-04-20,Synthetic bank transfer REF-C04-000686,CUST-C04-0547,bank_match_candidate
BANK-C04-000687,REF-C04-000687,1091.16,BRL,2026-04-21,Synthetic bank transfer REF-C04-000687,CUST-C04-0558,bank_match_candidate
BANK-C04-000688,REF-C04-000688,-76.08,BRL,2026-04-22,Synthetic bank transfer REF-C04-000688,CUST-C04-0569,bank_match_candidate
BANK-C04-000689,REF-C04-000689,1168.99,BRL,2026-04-23,Synthetic bank transfer REF-C04-000689,CUST-C04-0580,bank_match_candidate
BANK-C04-000690,REF-C04-000690,707.48,BRL,2026-04-24,Synthetic bank transfer REF-C04-000690,CUST-C04-0591,bank_match_candidate
BANK-C04-000691,REF-C04-000691,743.29,BRL,2026-04-25,Synthetic bank transfer REF-C04-000691,CUST-C04-0602,bank_match_candidate
BANK-C04-000692,REF-C04-000692,452.15,BRL,2026-04-26,Synthetic bank transfer REF-C04-000692,CUST-C04-0613,bank_match_candidate
BANK-C04-000693,REF-C04-000693,65.10,BRL,2026-04-27,Synthetic bank transfer REF-C04-000693,CUST-C04-0624,bank_match_candidate
BANK-C04-000694,REF-C04-000694,917.82,BRL,2026-04-28,Synthetic bank transfer REF-C04-000694,CUST-C04-0635,bank_match_candidate
BANK-C04-000695,REF-C04-000695,1155.29,BRL,2026-04-29,Synthetic bank transfer REF-C04-000695,CUST-C04-0646,bank_match_candidate
BANK-C04-000696,REF-C04-000696,532.25,USD,2026-04-30,Synthetic bank transfer REF-C04-000696,CUST-C04-0657,bank_match_candidate
BANK-C04-000697,REF-C04-000697,1233.37,BRL,2026-05-01,Synthetic bank transfer REF-C04-000697,CUST-C04-0668,bank_match_candidate
BANK-C04-000698,REF-C04-000698,41.18,BRL,2026-05-02,Synthetic bank transfer REF-C04-000698,CUST-C04-0679,bank_match_candidate
BANK-C04-000699,REF-C04-000699,110.29,BRL,2026-05-03,Synthetic bank transfer REF-C04-000699,CUST-C04-0690,bank_match_candidate
BANK-C04-000700,REF-C04-000700,714.52,BRL,2026-04-06,Synthetic bank transfer REF-C04-000700,CUST-C04-0001,bank_match_candidate
BANK-C04-000701,REF-C04-000701,219.81,BRL,2026-04-07,Synthetic bank transfer REF-C04-000701,CUST-C04-0012,bank_match_candidate
BANK-C04-000702,REF-C04-000702,1291.95,BRL,2026-04-08,Synthetic bank transfer REF-C04-000702,CUST-C04-0023,bank_match_candidate
BANK-C04-000703,REF-C04-000703,256.23,BRL,2026-04-09,Synthetic bank transfer REF-C04-000703,CUST-C04-0034,bank_match_candidate
BANK-C04-000704,REF-C04-000704,21.70,BRL,2026-04-10,Synthetic bank transfer REF-C04-000704,CUST-C04-0045,bank_match_candidate
BANK-C04-000705,REF-C04-000705,250.54,BRL,2026-04-11,Synthetic bank transfer REF-C04-000705,CUST-C04-0056,small_tolerance_candidate
BANK-C04-000706,REF-C04-000706,1142.72,BRL,2026-04-12,Synthetic bank transfer REF-C04-000706,CUST-C04-0067,bank_match_candidate
BANK-C04-000707,REF-C04-000707,208.55,BRL,2026-04-13,Synthetic bank transfer REF-C04-000707,CUST-C04-0078,bank_match_candidate
BANK-C04-000708,REF-C04-000708,672.52,EUR,2026-04-14,Synthetic bank transfer REF-C04-000708,CUST-C04-0089,amount_mismatch_manual_review
BANK-C04-000709,REF-C04-000709,526.16,BRL,2026-04-15,Synthetic bank transfer REF-C04-000709,CUST-C04-0100,bank_match_candidate
BANK-C04-000710,REF-C04-000710,394.57,BRL,2026-04-16,Synthetic bank trasnfer REF-C04-000710,CUST-C04-0111,near_match_description_typo
BANK-C04-000711,REF-C04-000711,1053.38,BRL,2026-04-17,Synthetic bank transfer REF-C04-000711,CUST-C04-0122,bank_match_candidate
BANK-C04-000712,REF-C04-000712,679.93,BRL,2026-04-18,Synthetic bank transfer REF-C04-000712,CUST-C04-0133,bank_match_candidate
BANK-C04-000713,REF-C04-000713,214.66,BRL,2026-04-19,Synthetic bank transfer REF-C04-000713,CUST-C04-0144,bank_match_candidate
BANK-C04-000714,REF-C04-000714,960.56,BRL,2026-04-20,Synthetic bank transfer REF-C04-000714,CUST-C04-0155,bank_match_candidate
BANK-C04-000715,REF-C04-000715,267.53,BRL,2026-04-21,Synthetic bank transfer REF-C04-000715,CUST-C04-0166,bank_match_candidate
BANK-C04-000716,REF-C04-000716,194.08,BRL,2026-04-22,Synthetic bank transfer REF-C04-000716,CUST-C04-0177,bank_match_candidate
BANK-C04-000717,REF-C04-000717,60.41,BRL,2026-04-23,Synthetic bank transfer REF-C04-000717,CUST-C04-0188,bank_match_candidate
BANK-C04-000718,REF-C04-000718,311.83,BRL,2026-04-24,Synthetic bank transfer REF-C04-000718,CUST-C04-0199,bank_match_candidate
BANK-C04-000719,REF-C04-000719,126.81,BRL,2026-04-25,Synthetic bank transfer REF-C04-000719,CUST-C04-0210,bank_match_candidate
BANK-C04-000720,REF-C04-000720,439.45,BRL,2026-04-26,Synthetic bank transfer REF-C04-000720,CUST-C04-0221,bank_match_candidate
BANK-C04-000721,REF-C04-000200,768.78,BRL,2026-04-10,Synthetic bank transfer REF-C04-000200,CUST-C04-0101,duplicate_bank_reference
BANK-C04-000722,REF-C04-000201,840.13,BRL,2026-04-11,Synthetic bank transfer REF-C04-000201,CUST-C04-0112,duplicate_bank_reference
BANK-C04-000723,REF-C04-000202,902.13,BRL,2026-04-12,Synthetic bank transfer REF-C04-000202,CUST-C04-0123,duplicate_bank_reference
BANK-C04-000724,REF-C04-000203,354.67,BRL,2026-04-13,Synthetic bank transfer REF-C04-000203,CUST-C04-0134,duplicate_bank_reference
BANK-C04-000725,REF-C04-000204,810.52,EUR,2026-04-14,Synthetic bank transfer REF-C04-000204,CUST-C04-0145,duplicate_bank_reference
BANK-C04-000726,REF-C04-000205,1144.68,BRL,2026-04-15,Synthetic bank transfer REF-C04-000205,CUST-C04-0156,duplicate_bank_reference
BANK-C04-000727,REF-C04-000206,1244.12,BRL,2026-04-16,Synthetic bank transfer REF-C04-000206,CUST-C04-0167,duplicate_bank_reference
BANK-C04-000728,REF-C04-000207,984.82,BRL,2026-04-17,Synthetic bank transfer REF-C04-000207,CUST-C04-0178,duplicate_bank_reference
BANK-C04-000729,REF-C04-000208,74.57,BRL,2026-04-18,Synthetic bank transfer REF-C04-000208,CUST-C04-0189,duplicate_bank_reference
BANK-C04-000730,REF-C04-000209,1192.27,BRL,2026-04-19,Synthetic bank transfer REF-C04-000209,CUST-C04-0200,duplicate_bank_reference
BANK-C04-000731,REF-C04-000210,255.79,BRL,2026-04-20,Synthetic bank transfer REF-C04-000210,CUST-C04-0211,duplicate_bank_reference
BANK-C04-000732,REF-C04-000211,1194.40,BRL,2026-04-21,Synthetic bank transfer REF-C04-000211,CUST-C04-0222,duplicate_bank_reference
BANK-C04-000733,REF-C04-000212,43.05,BRL,2026-04-22,Synthetic bank transfer REF-C04-000212,CUST-C04-0233,duplicate_bank_reference
BANK-C04-000734,REF-C04-000213,965.70,BRL,2026-04-23,Synthetic bank transfer REF-C04-000213,CUST-C04-0244,duplicate_bank_reference
BANK-C04-000735,REF-C04-000214,574.55,BRL,2026-04-24,Synthetic bank transfer REF-C04-000214,CUST-C04-0255,duplicate_bank_reference
BANK-C04-000736,REF-C04-000215,-84.50,BRL,2026-04-25,Synthetic bank transfer REF-C04-000215,CUST-C04-0266,duplicate_bank_reference
BANK-C04-000737,REF-C04-000216,622.56,BRL,2026-04-26,Synthetic bank transfer REF-C04-000216,CUST-C04-0277,duplicate_bank_reference
BANK-C04-000738,REF-C04-000217,914.98,BRL,2026-04-27,Synthetic bank transfer REF-C04-000217,CUST-C04-0288,duplicate_bank_reference
BANK-C04-000739,REF-C04-000218,390.20,BRL,2026-04-28,Synthetic bank transfer REF-C04-000218,CUST-C04-0299,duplicate_bank_reference
BANK-C04-000740,REF-C04-000219,1086.97,BRL,2026-04-29,Synthetic bank transfer REF-C04-000219,CUST-C04-0310,duplicate_bank_reference
BANK-C04-000741,REF-C04-000200,768.78,BRL,2026-04-10,Synthetic bank transfer REF-C04-000200,CUST-C04-0101,duplicate_bank_reference
BANK-C04-000742,REF-C04-000201,840.13,BRL,2026-04-11,Synthetic bank transfer REF-C04-000201,CUST-C04-0112,duplicate_bank_reference
BANK-C04-000743,REF-C04-000202,902.13,BRL,2026-04-12,Synthetic bank transfer REF-C04-000202,CUST-C04-0123,duplicate_bank_reference
BANK-C04-000744,REF-C04-000203,354.67,BRL,2026-04-13,Synthetic bank transfer REF-C04-000203,CUST-C04-0134,duplicate_bank_reference
BANK-C04-000745,REF-C04-000204,810.52,EUR,2026-04-14,Synthetic bank transfer REF-C04-000204,CUST-C04-0145,duplicate_bank_reference
BANK-C04-000746,REF-C04-000205,1144.68,BRL,2026-04-15,Synthetic bank transfer REF-C04-000205,CUST-C04-0156,duplicate_bank_reference
BANK-C04-000747,REF-C04-000206,1244.12,BRL,2026-04-16,Synthetic bank transfer REF-C04-000206,CUST-C04-0167,duplicate_bank_reference
BANK-C04-000748,REF-C04-000207,984.82,BRL,2026-04-17,Synthetic bank transfer REF-C04-000207,CUST-C04-0178,duplicate_bank_reference
BANK-C04-000749,REF-C04-000208,74.57,BRL,2026-04-18,Synthetic bank transfer REF-C04-000208,CUST-C04-0189,duplicate_bank_reference
BANK-C04-000750,REF-C04-000209,1192.27,BRL,2026-04-19,Synthetic bank transfer REF-C04-000209,CUST-C04-0200,duplicate_bank_reference
BANK-C04-000751,REF-C04-000210,255.79,BRL,2026-04-20,Synthetic bank transfer REF-C04-000210,CUST-C04-0211,duplicate_bank_reference
BANK-C04-000752,REF-C04-000211,1194.40,BRL,2026-04-21,Synthetic bank transfer REF-C04-000211,CUST-C04-0222,duplicate_bank_reference
BANK-C04-000753,REF-C04-000212,43.05,BRL,2026-04-22,Synthetic bank transfer REF-C04-000212,CUST-C04-0233,duplicate_bank_reference
BANK-C04-000754,REF-C04-000213,965.70,BRL,2026-04-23,Synthetic bank transfer REF-C04-000213,CUST-C04-0244,duplicate_bank_reference
BANK-C04-000755,REF-C04-000214,574.55,BRL,2026-04-24,Synthetic bank transfer REF-C04-000214,CUST-C04-0255,duplicate_bank_reference
BANK-C04-000756,REF-C04-000215,-84.50,BRL,2026-04-25,Synthetic bank transfer REF-C04-000215,CUST-C04-0266,duplicate_bank_reference
BANK-C04-000757,REF-C04-000216,622.56,BRL,2026-04-26,Synthetic bank transfer REF-C04-000216,CUST-C04-0277,duplicate_bank_reference
BANK-C04-000758,REF-C04-000217,914.98,BRL,2026-04-27,Synthetic bank transfer REF-C04-000217,CUST-C04-0288,duplicate_bank_reference
BANK-C04-000759,REF-C04-000218,390.20,BRL,2026-04-28,Synthetic bank transfer REF-C04-000218,CUST-C04-0299,duplicate_bank_reference
BANK-C04-000760,REF-C04-000219,1086.97,BRL,2026-04-29,Synthetic bank transfer REF-C04-000219,CUST-C04-0310,duplicate_bank_reference
BANK-C04-000761,REF-C04-006761,501.72,BRL,2026-04-19,Synthetic bank transfer REF-C04-006761,CUST-C04-0172,bank_only_unmatched
BANK-C04-000762,REF-C04-006762,845.23,BRL,2026-04-20,Synthetic bank transfer REF-C04-006762,CUST-C04-0183,bank_only_unmatched
BANK-C04-000763,REF-C04-006763,21.93,BRL,2026-04-21,Synthetic bank transfer REF-C04-006763,CUST-C04-0194,bank_only_unmatched
BANK-C04-000764,REF-C04-006764,134.72,BRL,2026-04-22,Synthetic bank transfer REF-C04-006764,CUST-C04-0205,bank_only_unmatched
BANK-C04-000765,REF-C04-006765,743.44,BRL,2026-04-23,Synthetic bank transfer REF-C04-006765,CUST-C04-0216,bank_only_unmatched
BANK-C04-000766,REF-C04-006766,1185.68,BRL,2026-04-24,Synthetic bank transfer REF-C04-006766,CUST-C04-0227,bank_only_unmatched
BANK-C04-000767,REF-C04-006767,203.52,BRL,2026-04-25,Synthetic bank transfer REF-C04-006767,CUST-C04-0238,bank_only_unmatched
BANK-C04-000768,REF-C04-006768,728.65,BRL,2026-04-26,Synthetic bank transfer REF-C04-006768,CUST-C04-0249,bank_only_unmatched
BANK-C04-000769,REF-C04-006769,699.87,BRL,2026-04-27,Synthetic bank transfer REF-C04-006769,CUST-C04-0260,bank_only_unmatched
