ledger_tx_id,reference,amount,currency,occurred_at,description,customer_ref,scenario
LED-C04-000502,REF-C04-000502,1072.57,BRL,2026-05-02T09:00:00Z,Synthetic ledger transfer REF-C04-000502,CUST-C04-0623,exception_lab_match_candidate
LED-C04-000503,REF-C04-000503,742.90,BRL,2026-05-03T09:10:00Z,Synthetic ledger transfer REF-C04-000503,CUST-C04-0634,exception_lab_match_candidate
LED-C04-000504,REF-C04-000504,187.59,BRL,2026-04-06T09:20:00Z,Synthetic ledger transfer REF-C04-000504,CUST-C04-0645,exception_lab_match_candidate
LED-C04-000505,,78.14,BRL,2026-04-07T09:30:00Z,Synthetic ledger transfer REF-C04-000505,CUST-C04-0656,missing_reference_manual_review
LED-C04-000506,REF-C04-000506,269.46,BRL,2026-04-08T09:40:00Z,Synthetic ledger transfer REF-C04-000506,CUST-C04-0667,exception_lab_match_candidate
LED-C04-000507,REF-C04-000507,1003.98,BRL,2026-04-09T09:50:00Z,Synthetic ledger transfer REF-C04-000507,CUST-C04-0678,exception_lab_match_candidate
LED-C04-000508,REF-C04-000508,811.99,BRL,2026-04-10T10:00:00Z,Synthetic ledger transfer REF-C04-000508,CUST-C04-0689,exception_lab_match_candidate
LED-C04-000509,REF-C04-000509,782.42,BRL,2026-04-11T10:10:00Z,Synthetic ledger transfer REF-C04-000509,CUST-C04-0700,exception_lab_match_candidate
LED-C04-000510,REF-C04-000510,532.36,BRL,2026-04-12T10:20:00Z,Synthetic ledger transfer REF-C04-000510,CUST-C04-0011,exception_lab_match_candidate
LED-C04-000511,REF-C04-000511,859.32,BRL,2026-04-13T10:30:00Z,Synthetic ledger transfer REF-C04-000511,CUST-C04-0022,exception_lab_match_candidate
LED-C04-000512,REF-C04-000512,1247.22,BRL,2026-04-14T08:00:00Z,Synthetic ledger transfer REF-C04-000512,CUST-C04-0033,exception_lab_match_candidate
LED-C04-000513,REF-C04-000513,1069.13,BRL,2026-04-15T08:10:00Z,Synthetic ledger transfer REF-C04-000513,CUST-C04-0044,exception_lab_match_candidate
LED-C04-000514,REF-C04-000514,1020.63,BRL,2026-04-16T08:20:00Z,Synthetic ledger transfer REF-C04-000514,CUST-C04-0055,exception_lab_match_candidate
LED-C04-000515,REF-C04-000515,313.97,BRL,2026-04-17T08:30:00Z,Synthetic ledger transfer REF-C04-000515,CUST-C04-0066,exception_lab_match_candidate
LED-C04-000516,REF-C04-000516,-3.71,USD,2026-04-18T08:40:00Z,Synthetic ledger transfer REF-C04-000516,CUST-C04-0077,exception_lab_match_candidate
LED-C04-000517,REF-C04-000517,1260.26,BRL,2026-04-19T08:50:00Z,Synthetic ledger transfer REF-C04-000517,CUST-C04-0088,exception_lab_match_candidate
LED-C04-000518,REF-C04-000518,1267.00,BRL,2026-04-20T09:00:00Z,Synthetic ledger transfer REF-C04-000518,CUST-C04-0099,exception_lab_match_candidate
LED-C04-000519,REF-C04-000519,591.63,BRL,2026-04-21T09:10:00Z,Synthetic ledger transfer REF-C04-000519,CUST-C04-0110,exception_lab_match_candidate
LED-C04-000520,REF-C04-000520,567.44,BRL,2026-04-22T09:20:00Z,Synthetic ledger transfer REF-C04-000520,CUST-C04-0121,exception_lab_match_candidate
LED-C04-000521,REF-C04-000521,903.29,BRL,2026-04-23T09:30:00Z,Synthetic ledger transfer REF-C04-000521,CUST-C04-0132,exception_lab_match_candidate
LED-C04-000522,REF-C04-000522,1175.42,BRL,2026-04-24T09:40:00Z,Synthetic ledger transfer REF-C04-000522,CUST-C04-0143,exception_lab_match_candidate
LED-C04-000523,REF-C04-000523,225.67,BRL,2026-04-25T09:50:00Z,Synthetic ledger transfer REF-C04-000523,CUST-C04-0154,exception_lab_match_candidate
LED-C04-000524,REF-C04-000524,88.33,BRL,2026-04-26T10:00:00Z,Synthetic ledger transfer REF-C04-000524,CUST-C04-0165,exception_lab_match_candidate
LED-C04-000525,REF-C04-000525,347.76,BRL,2026-04-27T10:10:00Z,Synthetic ledger transfer REF-C04-000525,CUST-C04-0176,exception_lab_match_candidate
LED-C04-000526,REF-C04-000526,601.47,BRL,2026-04-28T10:20:00Z,Synthetic ledger transfer REF-C04-000526,CUST-C04-0187,exception_lab_match_candidate
LED-C04-000527,REF-C04-000527,53.22,BRL,2026-04-29T10:30:00Z,Synthetic ledger transfer REF-C04-000527,CUST-C04-0198,exception_lab_match_candidate
LED-C04-000528,REF-C04-000528,233.17,EUR,2026-04-30T08:00:00Z,Synthetic ledger transfer REF-C04-000528,CUST-C04-0209,exception_lab_match_candidate
LED-C04-000529,REF-C04-000529,253.11,BRL,2026-05-01T08:10:00Z,Synthetic ledger transfer REF-C04-000529,CUST-C04-0220,exception_lab_match_candidate
LED-C04-000530,REF-C04-000530,687.76,BRL,2026-05-02T08:20:00Z,Synthetic ledger transfer REF-C04-000530,CUST-C04-0231,exception_lab_match_candidate
LED-C04-000531,REF-C04-000531,589.11,BRL,2026-05-03T08:30:00Z,Synthetic ledger transfer REF-C04-000531,CUST-C04-0242,exception_lab_match_candidate
LED-C04-000532,REF-C04-000532,1263.21,BRL,2026-04-06T08:40:00Z,Synthetic ledger transfer REF-C04-000532,CUST-C04-0253,exception_lab_match_candidate
LED-C04-000533,REF-C04-000533,1102.86,BRL,2026-04-07T08:50:00Z,Synthetic ledger transfer REF-C04-000533,CUST-C04-0264,exception_lab_match_candidate
LED-C04-000534,REF-C04-000533,740.04,BRL,2026-04-08T09:00:00Z,Synthetic ledger transfer REF-C04-000534,CUST-C04-0275,duplicate_reference_candidate
LED-C04-000535,REF-C04-000535,154.43,BRL,2026-04-09T09:10:00Z,Synthetic ledger transfer REF-C04-000535,CUST-C04-0286,exception_lab_match_candidate
LED-C04-000536,REF-C04-000536,1041.84,BRL,2026-04-10T09:20:00Z,Synthetic ledger transfer REF-C04-000536,CUST-C04-0297,exception_lab_match_candidate
LED-C04-000537,REF-C04-000537,517.43,BRL,2026-04-11T09:30:00Z,Synthetic ledger transfer REF-C04-000537,CUST-C04-0308,exception_lab_match_candidate
LED-C04-000538,REF-C04-000538,384.15,BRL,2026-04-12T09:40:00Z,Synthetic ledger transfer REF-C04-000538,CUST-C04-0319,exception_lab_match_candidate
LED-C04-000539,REF-C04-000539,412.33,BRL,2026-04-13T09:50:00Z,Synthetic ledger transfer REF-C04-000539,CUST-C04-0330,exception_lab_match_candidate
LED-C04-000540,REF-C04-000540,447.76,BRL,2026-04-14T10:00:00Z,Synthetic ledger transfer REF-C04-000540,CUST-C04-0341,exception_lab_match_candidate
LED-C04-000541,REF-C04-000541,913.65,BRL,2026-04-15T10:10:00Z,Synthetic ledger transfer REF-C04-000541,CUST-C04-0352,exception_lab_match_candidate
LED-C04-000542,REF-C04-000542,617.80,BRL,2026-04-16T10:20:00Z,Synthetic ledger transfer REF-C04-000542,CUST-C04-0363,exception_lab_match_candidate
LED-C04-000543,REF-C04-000543,937.10,BRL,2026-04-17T10:30:00Z,Synthetic ledger transfer REF-C04-000543,CUST-C04-0374,exception_lab_match_candidate
LED-C04-000544,REF-C04-000544,1188.61,BRL,2026-04-18T08:00:00Z,Synthetic ledger transfer REF-C04-000544,CUST-C04-0385,exception_lab_match_candidate
LED-C04-000545,REF-C04-000545,947.42,BRL,2026-04-19T08:10:00Z,Synthetic ledger transfer REF-C04-000545,CUST-C04-0396,exception_lab_match_candidate
LED-C04-000546,REF-C04-000546,182.04,BRL,2026-04-20T08:20:00Z,Synthetic ledger transfer REF-C04-000546,CUST-C04-0407,exception_lab_match_candidate
LED-C04-000547,REF-C04-000547,1163.16,BRL,2026-04-21T08:30:00Z,Synthetic ledger transfer REF-C04-000547,CUST-C04-0418,exception_lab_match_candidate
LED-C04-000548,REF-C04-000548,615.39,BRL,2026-04-22T08:40:00Z,Synthetic ledger transfer REF-C04-000548,CUST-C04-0429,exception_lab_match_candidate
LED-C04-000549,REF-C04-000549,963.70,BRL,2026-04-23T08:50:00Z,Synthetic ledger transfer REF-C04-000549,CUST-C04-0440,exception_lab_match_candidate
LED-C04-000550,REF-C04-000550,665.57,BRL,2026-04-24T09:00:00Z,Synthetic ledger transfer REF-C04-000550,CUST-C04-0451,exception_lab_match_candidate
LED-C04-000551,REF-C04-000551,733.63,BRL,2026-04-25T09:10:00Z,Synthetic ledger transfer REF-C04-000551,CUST-C04-0462,exception_lab_match_candidate
LED-C04-000552,REF-C04-000552,1127.78,USD,2026-04-26T09:20:00Z,Synthetic ledger transfer REF-C04-000552,CUST-C04-0473,exception_lab_match_candidate
LED-C04-000553,REF-C04-000553,898.14,BRL,2026-04-27T09:30:00Z,Synthetic ledger transfer REF-C04-000553,CUST-C04-0484,exception_lab_match_candidate
LED-C04-000554,REF-C04-000554,13.60,BRL,2026-04-28T09:40:00Z,Synthetic ledger transfer REF-C04-000554,CUST-C04-0495,exception_lab_match_candidate
LED-C04-000555,REF-C04-000555,1179.69,BRL,2026-04-29T09:50:00Z,Synthetic ledger transfer REF-C04-000555,CUST-C04-0506,exception_lab_match_candidate
LED-C04-000556,REF-C04-000556,665.41,BRL,2026-04-30T10:00:00Z,Synthetic ledger transfer REF-C04-000556,CUST-C04-0517,exception_lab_match_candidate
LED-C04-000557,REF-C04-000557,232.00,BRL,2026-05-01T10:10:00Z,Synthetic ledger transfer REF-C04-000557,CUST-C04-0528,exception_lab_match_candidate
LED-C04-000558,REF-C04-000558,608.92,BRL,2026-05-02T10:20:00Z,Synthetic ledger transfer REF-C04-000558,CUST-C04-0539,exception_lab_match_candidate
LED-C04-000559,REF-C04-000559,-35.43,BRL,2026-05-03T10:30:00Z,Synthetic ledger transfer REF-C04-000559,CUST-C04-0550,exception_lab_match_candidate
LED-C04-000560,REF-C04-000560,1237.38,BRL,2026-04-06T08:00:00Z,Synthetic ledger transfer REF-C04-000560,CUST-C04-0561,exception_lab_match_candidate
LED-C04-000561,REF-C04-000561,552.95,BRL,2026-04-07T08:10:00Z,Synthetic ledger transfer REF-C04-000561,CUST-C04-0572,exception_lab_match_candidate
LED-C04-000562,REF-C04-000562,25.14,BRL,2026-04-08T08:20:00Z,Synthetic ledger transfer REF-C04-000562,CUST-C04-0583,exception_lab_match_candidate
LED-C04-000563,REF-C04-000563,182.60,BRL,2026-04-09T08:30:00Z,Synthetic ledger transfer REF-C04-000563,CUST-C04-0594,exception_lab_match_candidate
LED-C04-000564,REF-C04-000564,418.66,EUR,2026-04-10T08:40:00Z,Synthetic ledger transfer REF-C04-000564,CUST-C04-0605,exception_lab_match_candidate
LED-C04-000565,REF-C04-000565,929.41,BRL,2026-04-11T08:50:00Z,Synthetic ledger transfer REF-C04-000565,CUST-C04-0616,exception_lab_match_candidate
LED-C04-000566,REF-C04-000566,266.46,BRL,2026-04-12T09:00:00Z,Synthetic ledger transfer REF-C04-000566,CUST-C04-0627,exception_lab_match_candidate
LED-C04-000567,REF-C04-000567,865.04,BRL,2026-04-13T09:10:00Z,Synthetic ledger transfer REF-C04-000567,CUST-C04-0638,exception_lab_match_candidate
LED-C04-000568,REF-C04-000568,517.34,BRL,2026-04-14T09:20:00Z,Synthetic ledger transfer REF-C04-000568,CUST-C04-0649,exception_lab_match_candidate
LED-C04-000569,REF-C04-000569,901.38,BRL,2026-04-15T09:30:00Z,Synthetic ledger transfer REF-C04-000569,CUST-C04-0660,exception_lab_match_candidate
LED-C04-000570,REF-C04-000570,1108.09,BRL,2026-04-16T09:40:00Z,Synthetic ledger transfer REF-C04-000570,CUST-C04-0671,exception_lab_match_candidate
LED-C04-000571,REF-C04-000571,221.47,BRL,2026-04-17T09:50:00Z,Synthetic ledger transfer REF-C04-000571,CUST-C04-0682,exception_lab_match_candidate
LED-C04-000572,REF-C04-000572,737.50,BRL,2026-04-18T10:00:00Z,Synthetic ledger transfer REF-C04-000572,CUST-C04-0693,exception_lab_match_candidate
LED-C04-000573,REF-C04-000573,1229.69,BRL,2026-04-19T10:10:00Z,Synthetic ledger transfer REF-C04-000573,CUST-C04-0004,exception_lab_match_candidate
LED-C04-000574,REF-C04-000574,595.25,BRL,2026-04-20T10:20:00Z,Synthetic ledger transfer REF-C04-000574,CUST-C04-0015,exception_lab_match_candidate
LED-C04-000575,REF-C04-000575,256.89,BRL,2026-04-21T10:30:00Z,Synthetic ledger transfer REF-C04-000575,CUST-C04-0026,exception_lab_match_candidate
LED-C04-000576,REF-C04-000576,872.23,BRL,2026-04-22T08:00:00Z,Synthetic ledger transfer REF-C04-000576,CUST-C04-0037,exception_lab_match_candidate
LED-C04-000577,REF-C04-000577,709.85,BRL,2026-04-23T08:10:00Z,Synthetic ledger transfer REF-C04-000577,CUST-C04-0048,exception_lab_match_candidate
LED-C04-000578,REF-C04-000578,457.19,BRL,2026-04-24T08:20:00Z,Synthetic ledger transfer REF-C04-000578,CUST-C04-0059,exception_lab_match_candidate
LED-C04-000579,REF-C04-000579,253.54,BRL,2026-04-25T08:30:00Z,Synthetic ledger transfer REF-C04-000579,CUST-C04-0070,exception_lab_match_candidate
LED-C04-000580,REF-C04-000580,40.19,BRL,2026-04-26T08:40:00Z,Synthetic ledger transfer REF-C04-000580,CUST-C04-0081,exception_lab_match_candidate
LED-C04-000581,REF-C04-000581,885.48,BRL,2026-04-27T08:50:00Z,Synthetic ledger transfer REF-C04-000581,CUST-C04-0092,exception_lab_match_candidate
LED-C04-000582,REF-C04-000582,769.94,BRL,2026-04-28T09:00:00Z,Synthetic ledger transfer REF-C04-000582,CUST-C04-0103,exception_lab_match_candidate
LED-C04-000583,REF-C04-000583,491.29,BRL,2026-04-29T09:10:00Z,Synthetic ledger transfer REF-C04-000583,CUST-C04-0114,exception_lab_match_candidate
LED-C04-000584,REF-C04-000584,439.13,BRL,2026-04-30T09:20:00Z,Synthetic ledger transfer REF-C04-000584,CUST-C04-0125,exception_lab_match_candidate
LED-C04-000585,REF-C04-000585,582.57,BRL,2026-05-01T09:30:00Z,Synthetic ledger transfer REF-C04-000585,CUST-C04-0136,exception_lab_match_candidate
LED-C04-000586,REF-C04-000586,59.88,BRL,2026-05-02T09:40:00Z,Synthetic ledger transfer REF-C04-000586,CUST-C04-0147,exception_lab_match_candidate
LED-C04-000587,REF-C04-000587,714.57,BRL,2026-05-03T09:50:00Z,Synthetic ledger transfer REF-C04-000587,CUST-C04-0158,exception_lab_match_candidate
LED-C04-000588,REF-C04-000588,1276.98,USD,2026-04-06T10:00:00Z,Synthetic ledger transfer REF-C04-000588,CUST-C04-0169,exception_lab_match_candidate
LED-C04-000589,REF-C04-000589,923.84,BRL,2026-04-07T10:10:00Z,Synthetic ledger transfer REF-C04-000589,CUST-C04-0180,exception_lab_match_candidate
LED-C04-000590,REF-C04-000590,827.11,BRL,2026-04-08T10:20:00Z,Synthetic ledger transfer REF-C04-000590,CUST-C04-0191,exception_lab_match_candidate
LED-C04-000591,REF-C04-000591,1239.17,BRL,2026-04-09T10:30:00Z,Synthetic ledger transfer REF-C04-000591,CUST-C04-0202,exception_lab_match_candidate
LED-C04-000592,REF-C04-000592,1100.34,BRL,2026-04-10T08:00:00Z,Synthetic ledger transfer REF-C04-000592,CUST-C04-0213,exception_lab_match_candidate
LED-C04-000593,REF-C04-000593,756.66,BRL,2026-04-11T08:10:00Z,Synthetic ledger transfer REF-C04-000593,CUST-C04-0224,exception_lab_match_candidate
LED-C04-000594,REF-C04-000594,793.15,BRL,2026-04-12T08:20:00Z,Synthetic ledger transfer REF-C04-000594,CUST-C04-0235,exception_lab_match_candidate
LED-C04-000595,REF-C04-000595,131.90,BRL,2026-04-13T08:30:00Z,Synthetic ledger transfer REF-C04-000595,CUST-C04-0246,exception_lab_match_candidate
LED-C04-000596,REF-C04-000596,962.19,BRL,2026-04-14T08:40:00Z,Synthetic ledger transfer REF-C04-000596,CUST-C04-0257,exception_lab_match_candidate
LED-C04-000597,REF-C04-000597,1256.00,BRL,2026-04-15T08:50:00Z,Synthetic ledger transfer REF-C04-000597,CUST-C04-0268,exception_lab_match_candidate
LED-C04-000598,REF-C04-000598,1135.51,BRL,2026-04-16T09:00:00Z,Synthetic ledger transfer REF-C04-000598,CUST-C04-0279,exception_lab_match_candidate
LED-C04-000599,REF-C04-000599,56.97,BRL,2026-04-17T09:10:00Z,Synthetic ledger transfer REF-C04-000599,CUST-C04-0290,exception_lab_match_candidate
LED-C04-000600,REF-C04-000600,1084.50,EUR,2026-04-18T09:20:00Z,Synthetic ledger transfer REF-C04-000600,CUST-C04-0301,exception_lab_match_candidate
LED-C04-000601,REF-C04-000601,1264.96,BRL,2026-04-19T09:30:00Z,Synthetic ledger transfer REF-C04-000601,CUST-C04-0312,exception_lab_match_candidate
LED-C04-000602,REF-C04-000602,-18.78,BRL,2026-04-20T09:40:00Z,Synthetic ledger transfer REF-C04-000602,CUST-C04-0323,exception_lab_match_candidate
LED-C04-000603,REF-C04-000603,334.09,BRL,2026-04-21T09:50:00Z,Synthetic ledger transfer REF-C04-000603,CUST-C04-0334,exception_lab_match_candidate
LED-C04-000604,REF-C04-000604,596.64,BRL,2026-04-22T10:00:00Z,Synthetic ledger transfer REF-C04-000604,CUST-C04-0345,exception_lab_match_candidate
LED-C04-000605,REF-C04-000605,574.62,BRL,2026-04-23T10:10:00Z,Synthetic ledger transfer REF-C04-000605,CUST-C04-0356,exception_lab_match_candidate
LED-C04-000606,,761.98,BRL,2026-04-24T10:20:00Z,Synthetic ledger transfer REF-C04-000606,CUST-C04-0367,missing_reference_manual_review
LED-C04-000607,REF-C04-000607,1209.48,BRL,2026-04-25T10:30:00Z,Synthetic ledger transfer REF-C04-000607,CUST-C04-0378,exception_lab_match_candidate
LED-C04-000608,REF-C04-000608,1137.43,BRL,2026-04-26T08:00:00Z,Synthetic ledger transfer REF-C04-000608,CUST-C04-0389,exception_lab_match_candidate
LED-C04-000609,REF-C04-000609,310.21,BRL,2026-04-27T08:10:00Z,Synthetic ledger transfer REF-C04-000609,CUST-C04-0400,exception_lab_match_candidate
LED-C04-000610,REF-C04-000610,1140.70,BRL,2026-04-28T08:20:00Z,Synthetic ledger transfer REF-C04-000610,CUST-C04-0411,exception_lab_match_candidate
LED-C04-000611,REF-C04-000611,1244.03,BRL,2026-04-29T08:30:00Z,Synthetic ledger transfer REF-C04-000611,CUST-C04-0422,exception_lab_match_candidate
LED-C04-000612,REF-C04-000612,920.06,BRL,2026-04-30T08:40:00Z,Synthetic ledger transfer REF-C04-000612,CUST-C04-0433,exception_lab_match_candidate
LED-C04-000613,REF-C04-000613,868.29,BRL,2026-05-01T08:50:00Z,Synthetic ledger transfer REF-C04-000613,CUST-C04-0444,exception_lab_match_candidate
LED-C04-000614,REF-C04-000614,509.80,BRL,2026-05-02T09:00:00Z,Synthetic ledger transfer REF-C04-000614,CUST-C04-0455,exception_lab_match_candidate
LED-C04-000615,REF-C04-000615,975.29,BRL,2026-05-03T09:10:00Z,Synthetic ledger transfer REF-C04-000615,CUST-C04-0466,exception_lab_match_candidate
LED-C04-000616,REF-C04-000616,10.38,BRL,2026-04-06T09:20:00Z,Synthetic ledger transfer REF-C04-000616,CUST-C04-0477,exception_lab_match_candidate
LED-C04-000617,REF-C04-000617,57.08,BRL,2026-04-07T09:30:00Z,Synthetic ledger transfer REF-C04-000617,CUST-C04-0488,exception_lab_match_candidate
LED-C04-000618,REF-C04-000618,1184.67,BRL,2026-04-08T09:40:00Z,Synthetic ledger transfer REF-C04-000618,CUST-C04-0499,exception_lab_match_candidate
LED-C04-000619,REF-C04-000619,41.53,BRL,2026-04-09T09:50:00Z,Synthetic ledger transfer REF-C04-000619,CUST-C04-0510,exception_lab_match_candidate
LED-C04-000620,REF-C04-000620,441.60,BRL,2026-04-10T10:00:00Z,Synthetic ledger transfer REF-C04-000620,CUST-C04-0521,exception_lab_match_candidate
LED-C04-000621,REF-C04-000621,23.07,BRL,2026-04-11T10:10:00Z,Synthetic ledger transfer REF-C04-000621,CUST-C04-0532,exception_lab_match_candidate
LED-C04-000622,REF-C04-000622,652.68,BRL,2026-04-12T10:20:00Z,Synthetic ledger transfer REF-C04-000622,CUST-C04-0543,exception_lab_match_candidate
LED-C04-000623,REF-C04-000622,55.75,BRL,2026-04-13T10:30:00Z,Synthetic ledger transfer REF-C04-000623,CUST-C04-0554,duplicate_reference_candidate
LED-C04-000624,REF-C04-000624,372.45,USD,2026-04-14T08:00:00Z,Synthetic ledger transfer REF-C04-000624,CUST-C04-0565,exception_lab_match_candidate
LED-C04-000625,REF-C04-000625,641.35,BRL,2026-04-15T08:10:00Z,Synthetic ledger transfer REF-C04-000625,CUST-C04-0576,exception_lab_match_candidate
LED-C04-000626,REF-C04-000626,1260.86,BRL,2026-04-16T08:20:00Z,Synthetic ledger transfer REF-C04-000626,CUST-C04-0587,exception_lab_match_candidate
LED-C04-000627,REF-C04-000627,474.47,BRL,2026-04-17T08:30:00Z,Synthetic ledger transfer REF-C04-000627,CUST-C04-0598,exception_lab_match_candidate
LED-C04-000628,REF-C04-000628,917.47,BRL,2026-04-18T08:40:00Z,Synthetic ledger transfer REF-C04-000628,CUST-C04-0609,exception_lab_match_candidate
LED-C04-000629,REF-C04-000629,472.03,BRL,2026-04-19T08:50:00Z,Synthetic ledger transfer REF-C04-000629,CUST-C04-0620,exception_lab_match_candidate
LED-C04-000630,REF-C04-000630,59.25,BRL,2026-04-20T09:00:00Z,Synthetic ledger transfer REF-C04-000630,CUST-C04-0631,exception_lab_match_candidate
LED-C04-000631,REF-C04-000631,120.98,BRL,2026-04-21T09:10:00Z,Synthetic ledger transfer REF-C04-000631,CUST-C04-0642,exception_lab_match_candidate
LED-C04-000632,REF-C04-000632,327.99,BRL,2026-04-22T09:20:00Z,Synthetic ledger transfer REF-C04-000632,CUST-C04-0653,exception_lab_match_candidate
LED-C04-000633,REF-C04-000633,416.58,BRL,2026-04-23T09:30:00Z,Synthetic ledger transfer REF-C04-000633,CUST-C04-0664,exception_lab_match_candidate
LED-C04-000634,REF-C04-000634,490.01,BRL,2026-04-24T09:40:00Z,Synthetic ledger transfer REF-C04-000634,CUST-C04-0675,exception_lab_match_candidate
LED-C04-000635,REF-C04-000635,928.14,BRL,2026-04-25T09:50:00Z,Synthetic ledger transfer REF-C04-000635,CUST-C04-0686,exception_lab_match_candidate
LED-C04-000636,REF-C04-000636,1099.95,EUR,2026-04-26T10:00:00Z,Synthetic ledger transfer REF-C04-000636,CUST-C04-0697,exception_lab_match_candidate
LED-C04-000637,REF-C04-000637,1197.51,BRL,2026-04-27T10:10:00Z,Synthetic ledger transfer REF-C04-000637,CUST-C04-0008,exception_lab_match_candidate
LED-C04-000638,REF-C04-000638,709.94,BRL,2026-04-28T10:20:00Z,Synthetic ledger transfer REF-C04-000638,CUST-C04-0019,exception_lab_match_candidate
LED-C04-000639,REF-C04-000639,1199.50,BRL,2026-04-29T10:30:00Z,Synthetic ledger transfer REF-C04-000639,CUST-C04-0030,exception_lab_match_candidate
LED-C04-000640,REF-C04-000640,1223.89,BRL,2026-04-30T08:00:00Z,Synthetic ledger transfer REF-C04-000640,CUST-C04-0041,exception_lab_match_candidate
LED-C04-000641,REF-C04-000641,179.85,BRL,2026-05-01T08:10:00Z,Synthetic ledger transfer REF-C04-000641,CUST-C04-0052,exception_lab_match_candidate
LED-C04-000642,REF-C04-000642,684.58,BRL,2026-05-02T08:20:00Z,Synthetic ledger transfer REF-C04-000642,CUST-C04-0063,exception_lab_match_candidate
LED-C04-000643,REF-C04-000643,470.35,BRL,2026-05-03T08:30:00Z,Synthetic ledger transfer REF-C04-000643,CUST-C04-0074,exception_lab_match_candidate
LED-C04-000644,REF-C04-000644,323.51,BRL,2026-04-06T08:40:00Z,Synthetic ledger transfer REF-C04-000644,CUST-C04-0085,exception_lab_match_candidate
LED-C04-000645,REF-C04-000645,-2.37,BRL,2026-04-07T08:50:00Z,Synthetic ledger transfer REF-C04-000645,CUST-C04-0096,exception_lab_match_candidate
LED-C04-000646,REF-C04-000646,676.99,BRL,2026-04-08T09:00:00Z,Synthetic ledger transfer REF-C04-000646,CUST-C04-0107,exception_lab_match_candidate
LED-C04-000647,REF-C04-000647,411.62,BRL,2026-04-09T09:10:00Z,Synthetic ledger transfer REF-C04-000647,CUST-C04-0118,exception_lab_match_candidate
LED-C04-000648,REF-C04-000648,402.11,BRL,2026-04-10T09:20:00Z,Synthetic ledger transfer REF-C04-000648,CUST-C04-0129,exception_lab_match_candidate
LED-C04-000649,REF-C04-000649,799.57,BRL,2026-04-11T09:30:00Z,Synthetic ledger transfer REF-C04-000649,CUST-C04-0140,exception_lab_match_candidate
LED-C04-000650,REF-C04-000650,882.41,BRL,2026-04-12T09:40:00Z,Synthetic ledger transfer REF-C04-000650,CUST-C04-0151,exception_lab_match_candidate
LED-C04-000651,REF-C04-000651,259.44,BRL,2026-04-13T09:50:00Z,Synthetic ledger transfer REF-C04-000651,CUST-C04-0162,exception_lab_match_candidate
LED-C04-000652,REF-C04-000652,1203.84,BRL,2026-04-14T10:00:00Z,Synthetic ledger transfer REF-C04-000652,CUST-C04-0173,exception_lab_match_candidate
LED-C04-000653,REF-C04-000653,870.20,BRL,2026-04-15T10:10:00Z,Synthetic ledger transfer REF-C04-000653,CUST-C04-0184,exception_lab_match_candidate
LED-C04-000654,REF-C04-000654,77.62,BRL,2026-04-16T10:20:00Z,Synthetic ledger transfer REF-C04-000654,CUST-C04-0195,exception_lab_match_candidate
LED-C04-000655,REF-C04-000655,1148.32,BRL,2026-04-17T10:30:00Z,Synthetic ledger transfer REF-C04-000655,CUST-C04-0206,exception_lab_match_candidate
LED-C04-000656,REF-C04-000656,1075.84,BRL,2026-04-18T08:00:00Z,Synthetic ledger transfer REF-C04-000656,CUST-C04-0217,exception_lab_match_candidate
LED-C04-000657,REF-C04-000657,1261.14,BRL,2026-04-19T08:10:00Z,Synthetic ledger transfer REF-C04-000657,CUST-C04-0228,exception_lab_match_candidate
LED-C04-000658,REF-C04-000658,1291.42,BRL,2026-04-20T08:20:00Z,Synthetic ledger transfer REF-C04-000658,CUST-C04-0239,exception_lab_match_candidate
LED-C04-000659,REF-C04-000659,470.27,BRL,2026-04-21T08:30:00Z,Synthetic ledger transfer REF-C04-000659,CUST-C04-0250,exception_lab_match_candidate
LED-C04-000660,REF-C04-000660,1233.83,USD,2026-04-22T08:40:00Z,Synthetic ledger transfer REF-C04-000660,CUST-C04-0261,exception_lab_match_candidate
LED-C04-000661,REF-C04-000661,265.57,BRL,2026-04-23T08:50:00Z,Synthetic ledger transfer REF-C04-000661,CUST-C04-0272,exception_lab_match_candidate
LED-C04-000662,REF-C04-000662,368.64,BRL,2026-04-24T09:00:00Z,Synthetic ledger transfer REF-C04-000662,CUST-C04-0283,exception_lab_match_candidate
LED-C04-000663,REF-C04-000663,347.01,BRL,2026-04-25T09:10:00Z,Synthetic ledger transfer REF-C04-000663,CUST-C04-0294,exception_lab_match_candidate
LED-C04-000664,REF-C04-000664,365.09,BRL,2026-04-26T09:20:00Z,Synthetic ledger transfer REF-C04-000664,CUST-C04-0305,exception_lab_match_candidate
LED-C04-000665,REF-C04-000665,124.11,BRL,2026-04-27T09:30:00Z,Synthetic ledger transfer REF-C04-000665,CUST-C04-0316,exception_lab_match_candidate
LED-C04-000666,REF-C04-000666,624.86,BRL,2026-04-28T09:40:00Z,Synthetic ledger transfer REF-C04-000666,CUST-C04-0327,exception_lab_match_candidate
LED-C04-000667,REF-C04-000667,288.59,BRL,2026-04-29T09:50:00Z,Synthetic ledger transfer REF-C04-000667,CUST-C04-0338,exception_lab_match_candidate
LED-C04-000668,REF-C04-000668,1265.11,BRL,2026-04-30T10:00:00Z,Synthetic ledger transfer REF-C04-000668,CUST-C04-0349,exception_lab_match_candidate
